"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Derrick Henry (TEN)","23","188","8.2","68","4","2","2","2","3","1.5","0","0","1","33.1","33.1","100.0%"
"2","Dalvin Cook (MIN)","26","97","3.7","23","1","1","7","7","86","12.3","0","0","1","31.3","31.3","100.0%"
"3","Aaron Jones (GB)","13","93","7.2","28","1","3","0","0","0","0","0","0","1","27.3","27.3","100.0%"
"4","Christian McCaffrey (CAR)","20","108","5.4","18","0","1","6","7","33","5.5","0","0","1","26.1","26.1","100.0%"
"5","Ronald Jones II (KC)","11","29","2.6","11","0","1","8","8","77","9.6","0","1","1","22.6","22.6","27.0%"
"6","Melvin Gordon III (DEN)","22","108","4.9","24","1","1","1","1","25","25.0","0","0","1","20.3","20.3","88.0%"
"7","Josh Jacobs (LV)","16","71","4.4","18","0","1","3","5","30","10.0","0","0","1","19.1","19.1","96.0%"
"8","Chris Carson (FA)","25","89","3.6","9","0","1","3","4","12","4.0","0","0","1","19.1","19.1","1.0%"
"9","Joe Mixon (CIN)","30","114","3.8","15","0","0","2","3","37","18.5","0","0","1","17.1","17.1","100.0%"
"10","Le'Veon Bell (FA)","18","34","1.9","4","0","1","4","4","34","8.5","0","0","1","16.8","16.8","0.0%"
"11","Alvin Kamara (NO)","4","24","6.0","8","0","0","8","10","50","6.3","0","0","1","15.4","15.4","100.0%"
"12","Kareem Hunt (CLE)","4","30","7.5","9","0","0","7","9","44","6.3","0","0","1","14.4","14.4","89.0%"
"13","Nick Chubb (CLE)","20","116","5.8","24","3","0","2","4","5","2.5","0","0","1","14.1","14.1","100.0%"
"14","Brian Hill (FA)","20","61","3.1","15","0","0","1","2","10","10.0","1","0","1","14.1","14.1","0.0%"
"15","Damien Williams (ATL)","19","77","4.1","15","0","0","5","5","32","6.4","0","1","1","13.9","13.9","1.0%"
"16","Tarik Cohen (FA)","3","14","4.7","8","0","0","4","4","23","5.8","1","0","1","13.7","13.7","0.0%"
"17","Austin Ekeler (LAC)","6","19","3.2","10","0","0","2","2","29","14.5","1","0","1","12.8","12.8","100.0%"
"18","Peyton Barber (FA)","11","43","3.9","17","0","1","1","1","4","4.0","0","0","1","11.7","11.7","1.0%"
"19","J.D. McKissic (WAS)","10","36","3.6","9","0","0","6","7","19","3.2","0","0","1","11.5","11.5","30.0%"
"20","Tevin Coleman (NYJ)","9","40","4.4","22","1","0","4","4","32","8.0","0","0","1","11.2","11.2","0.0%"
"21","Kenyan Drake (FA)","10","35","3.5","17","0","0","6","7","6","1.0","0","0","1","10.1","10.1","4.0%"
"22","Mark Ingram II (NO)","9","34","3.8","9","0","1","0","0","0","0","0","0","1","9.4","9.4","16.0%"
"23","Marlon Mack (HOU)","19","74","3.9","20","1","0","1","1","8","8.0","0","0","1","9.2","9.2","29.0%"
"24","Kalen Ballage (FA)","20","43","2.2","7","0","0","4","4","2","0.5","0","0","1","8.5","8.5","0.0%"
"25","Nyheim Hines (IND)","3","14","4.7","7","0","0","4","7","30","7.5","0","0","1","8.4","8.4","62.0%"
"26","Ezekiel Elliott (DAL)","20","47","2.4","6","0","0","2","3","16","8.0","0","0","1","8.3","8.3","99.0%"
"27","Jalen Richard (FA)","2","0","0.0","0","0","0","4","4","43","10.8","0","0","1","8.3","8.3","1.0%"
"28","Alec Ingold (MIA)","1","3","3.0","3","0","0","1","1","9","9.0","1","0","1","8.2","8.2","0.0%"
"29","Saquon Barkley (NYG)","13","1","0.1","3","0","0","5","5","30","6.0","0","0","1","8.1","8.1","100.0%"
"30","Devin Singletary (BUF)","8","42","5.3","10","0","0","3","6","8","2.7","0","0","1","8.0","8.0","92.0%"
"31","Devonta Freeman (FA)","10","38","3.8","12","0","0","3","4","10","3.3","0","0","1","7.8","7.8","0.0%"
"32","Todd Gurley II (FA)","12","73","6.1","22","1","0","0","4","0","0","0","0","1","7.3","7.3","0.0%"
"33","Jaylen Samuels (FA)","14","29","2.1","8","0","0","3","7","11","3.7","0","0","1","7.0","7.0","0.0%"
"34","Alexander Mattison (MIN)","8","52","6.5","16","0","0","1","1","2","2.0","0","0","1","6.4","6.4","61.0%"
"35","Jamaal Williams (DET)","13","63","4.8","16","0","0","0","1","0","0","0","0","1","6.3","6.3","39.0%"
"36","David Montgomery (CHI)","17","60","3.5","9","0","0","0","0","0","0","0","0","1","6.0","6.0","97.0%"
"37","Dare Ogunbowale (HOU)","0","0","0","0","0","0","3","3","24","8.0","0","0","1","5.4","5.4","0.0%"
"38","Raheem Mostert (MIA)","6","28","4.7","8","0","0","1","1","7","7.0","0","0","1","4.5","4.5","36.0%"
"39","Matt Breida (NYG)","10","18","1.8","7","0","0","2","2","7","3.5","0","0","1","4.5","4.5","1.0%"
"40","Patrick Laird (TB)","2","4","2.0","3","0","0","2","2","15","7.5","0","0","1","3.9","3.9","0.0%"
"41","Latavius Murray (FA)","5","12","2.4","6","0","0","2","2","7","3.5","0","0","1","3.9","3.9","0.0%"
"42","DeAndre Washington (FA)","1","0","0.0","0","0","0","2","2","19","9.5","0","0","1","3.9","3.9","11.0%"
"43","Trey Edmunds (FA)","4","1","0.3","3","0","0","2","3","14","7.0","0","0","1","3.5","3.5","0.0%"
"44","Ty Johnson (NYJ)","5","16","3.2","10","0","0","1","1","3","3.0","0","0","1","2.9","2.9","0.0%"
"45","Paul Perkins (FA)","7","9","1.3","3","0","0","1","1","9","9.0","0","0","1","2.8","2.8","0.0%"
"46","Frank Gore (FA)","5","12","2.4","4","0","0","1","1","4","4.0","0","0","1","2.6","2.6","24.0%"
"47","Zach Line (FA)","0","0","0","0","0","0","2","2","5","2.5","0","0","1","2.5","2.5","0.0%"
"48","Darrel Williams (ARI)","2","6","3.0","5","0","0","1","1","9","9.0","0","0","1","2.5","2.5","11.0%"
"49","Jordan Wilkins (FA)","3","20","6.7","11","0","0","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"50","Darwin Thompson (SEA)","1","-1","-1.0","0","0","0","1","1","8","8.0","0","0","1","1.7","1.7","0.0%"
"51","Gus Edwards (BAL)","4","17","4.3","8","0","0","0","0","0","0","0","0","1","1.7","1.7","22.0%"
"52","Wayne Gallman Jr. (FA)","1","2","2.0","2","0","0","1","2","3","3.0","0","0","1","1.5","1.5","0.0%"
"53","Bilal Powell (FA)","7","15","2.1","13","0","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"54","Patrick DiMarco (FA)","1","2","2.0","2","0","0","1","1","2","2.0","0","0","1","1.4","1.4","0.0%"
"55","Nick Bawden (NYJ)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"56","Kenjon Barner (TB)","1","12","12.0","12","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"57","Justice Hill (BAL)","3","11","3.7","8","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"58","Tony Brooks-James (FA)","6","11","1.8","8","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"59","Myles Gaskin (MIA)","0","0","0","0","0","0","1","1","0","0.0","0","0","1","1.0","1.0","3.0%"
"60","Malcolm Brown (FA)","5","10","2.0","5","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"61","T.J. Logan (FA)","1","6","6.0","6","0","0","0","1","0","0","0","0","1","0.6","0.6","0.0%"
"62","Darrell Henderson Jr. (LAR)","4","4","1.0","3","0","0","0","0","0","0","0","0","1","0.4","0.4","68.0%"
"63","Derek Watt (PIT)","1","1","1.0","1","0","0","0","1","0","0","0","0","1","0.1","0.1","0.0%"
"64","Jonathan Williams (WAS)","2","1","0.5","4","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"65","Ryan Nall (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"67","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Travis Homer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"69","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Jordan Scarlett (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Trevon Wesco (NYJ)","1","2","2.0","2","0","0","1","1","15","15.0","0","0","1","0.0","0.0","0.0%"
"73","Qadree Ollison (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","De'Lance Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"77","Dion Lewis (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"78","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","89.0%"
"81","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Danny Vitale (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"84","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Troymaine Pope (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Rod Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Josh Adams (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"92","Ty Montgomery (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
