"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"52","Tarik Cohen (FA)","4","18","4.5","9","0","0","2","5","7","3.5","0","0","1","4.5","4.5","0.0%"
"53","Jaylen Samuels (FA)","3","18","6.0","7","0","0","1","1","13","13.0","0","0","1","4.1","4.1","0.0%"
"54","Mark Walton (FA)","3","15","5.0","6","0","0","1","2","12","12.0","0","0","1","3.7","3.7","2.0%"
"55","Chase Edmonds (MIA)","1","2","2.0","2","0","0","2","2","15","7.5","0","0","1","3.7","3.7","91.0%"
"56","Jordan Howard (FA)","8","18","2.3","5","0","0","1","1","8","8.0","0","0","1","3.6","3.6","0.0%"
"57","Tony Pollard (DAL)","4","22","5.5","10","0","0","1","1","3","3.0","0","0","1","3.5","3.5","90.0%"
"58","Latavius Murray (FA)","5","7","1.4","4","0","0","1","1","16","16.0","0","0","1","3.3","3.3","0.0%"
"59","Wendell Smallwood (FA)","1","4","4.0","4","0","0","2","2","9","4.5","0","0","1","3.3","3.3","0.0%"
"60","Duke Johnson Jr. (BUF)","6","31","5.2","19","0","0","0","1","0","0","0","0","1","3.1","3.1","0.0%"
"61","Darren Sproles (FA)","0","0","0","0","0","0","2","3","5","2.5","0","0","1","2.5","2.5","0.0%"
"62","Alexander Mattison (MIN)","4","25","6.3","14","0","0","0","0","0","0","0","0","1","2.5","2.5","61.0%"
"63","Jalen Richard (FA)","2","3","1.5","3","0","0","2","3","2","1.0","0","0","1","2.5","2.5","1.0%"
"64","Nyheim Hines (IND)","2","9","4.5","5","0","0","1","2","5","5.0","0","0","1","2.4","2.4","62.0%"
"65","Justice Hill (BAL)","1","4","4.0","4","0","0","1","2","10","10.0","0","0","1","2.4","2.4","0.0%"
"66","Dion Lewis (FA)","3","9","3.0","4","0","0","1","1","5","5.0","0","0","1","2.4","2.4","2.0%"
"67","Benny Snell Jr. (PIT)","1","23","23.0","23","1","0","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"68","Giovani Bernard (TB)","6","6","1.0","5","0","0","1","3","7","7.0","0","0","1","2.3","2.3","0.0%"
"69","Kalen Ballage (FA)","4","6","1.5","3","0","0","1","5","6","6.0","0","0","1","2.2","2.2","0.0%"
"70","Kyle Juszczyk (SF)","1","6","6.0","6","0","0","1","2","5","5.0","0","0","1","2.1","2.1","0.0%"
"71","Dare Ogunbowale (HOU)","0","0","0","0","0","0","1","1","9","9.0","0","0","1","1.9","1.9","0.0%"
"72","Patrick DiMarco (FA)","1","1","1.0","1","0","0","1","1","3","3.0","0","0","1","1.4","1.4","0.0%"
"73","Derek Watt (PIT)","0","0","0","0","0","0","1","2","3","3.0","0","0","1","1.3","1.3","0.0%"
"74","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"75","Gus Edwards (BAL)","3","11","3.7","4","0","0","0","0","0","0","0","0","1","1.1","1.1","22.0%"
"76","Ronald Jones II (KC)","4","9","2.3","12","0","0","0","0","0","0","0","0","1","0.9","0.9","27.0%"
"77","C.J. Anderson (FA)","5","8","1.6","7","0","0","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"78","James Develin (FA)","2","3","1.5","2","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"79","J.D. McKissic (WAS)","2","2","1.0","4","0","0","0","0","0","0","0","0","1","0.2","0.2","30.0%"
"80","Ameer Abdullah (LV)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","3.0%"
"81","Mike Davis (BAL)","3","1","0.3","2","0","0","0","0","0","0","0","0","1","0.1","0.1","13.0%"
"82","Darwin Thompson (SEA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"83","Ryquell Armstead (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Travis Homer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"87","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Cordarrelle Patterson (ATL)","2","50","25.0","46","3","0","0","0","0","0","0","0","1","0.0","0.0","89.0%"
"96","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Samaje Perine (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"99","Wayne Gallman Jr. (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"100","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","C.J. Ham (MIN)","0","0","0","0","0","0","0","2","0","0","0","0","1","0.0","0.0","0.0%"
"102","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Devontae Booker (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","D.J. Foster (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Tyler Ervin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Nick Bawden (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Darrel Williams (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.0%"
"111","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","T.J. Logan (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Zach Line (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"114","T.J. Yeldon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
