"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"50","Kyle Juszczyk (SF)","0","0","0","0","0","0","1","1","49","49.0","0","0","1","5.9","5.9","0.0%"
"51","Peyton Barber (FA)","6","10","1.7","6","0","0","2","4","25","12.5","0","0","1","5.5","5.5","1.0%"
"52","Phillip Lindsay (IND)","18","53","2.9","8","0","0","0","1","0","0","0","0","1","5.3","5.3","1.0%"
"53","Nick Chubb (CLE)","13","41","3.2","8","0","0","1","2","1","1.0","0","0","1","5.2","5.2","100.0%"
"54","Bo Scarbrough (FA)","9","42","4.7","15","0","0","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"55","Devontae Booker (FA)","0","0","0","0","0","0","2","2","17","8.5","0","0","1","3.7","3.7","0.0%"
"56","Tevin Coleman (NYJ)","5","11","2.2","5","0","0","1","2","7","7.0","0","0","1","2.8","2.8","0.0%"
"57","Bilal Powell (FA)","7","27","3.9","14","0","0","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"58","Jaylen Samuels (FA)","0","0","0","0","0","0","1","2","16","16.0","0","0","1","2.6","2.6","0.0%"
"59","Tyler Ervin (FA)","1","10","10.0","10","0","0","1","3","5","5.0","0","0","1","2.5","2.5","0.0%"
"60","Javorius Allen (FA)","1","4","4.0","4","0","0","1","2","9","9.0","0","0","1","2.3","2.3","0.0%"
"61","Darwin Thompson (SEA)","4","17","4.3","6","0","0","1","1","-4","-4.0","0","0","1","2.3","2.3","0.0%"
"62","Brian Hill (FA)","5","21","4.2","9","0","0","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"63","Chris Thompson (FA)","3","11","3.7","16","0","0","1","3","0","0.0","0","0","1","2.1","2.1","0.0%"
"64","Ricky Ortiz (FA)","0","0","0","0","0","0","1","1","8","8.0","0","0","1","1.8","1.8","0.0%"
"65","Khari Blasingame (CHI)","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","0.0%"
"66","Matt Breida (NYG)","4","16","4.0","9","0","0","0","1","0","0","0","0","1","1.6","1.6","1.0%"
"67","Samaje Perine (CIN)","5","16","3.2","9","0","0","0","0","0","0","0","0","1","1.6","1.6","5.0%"
"68","J.D. McKissic (WAS)","0","0","0","0","0","0","1","2","4","4.0","0","0","1","1.4","1.4","30.0%"
"69","Senorise Perry (FA)","3","3","1.0","6","0","0","1","1","1","1.0","0","0","1","1.4","1.4","0.0%"
"70","Royce Freeman (HOU)","2","-4","-2.0","0","0","0","1","1","8","8.0","0","0","1","1.4","1.4","0.0%"
"71","Carlos Hyde (FA)","4","13","3.3","7","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"72","Justin Jackson (DET)","1","11","11.0","11","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"73","Dexter Williams (GB)","2","9","4.5","5","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"74","Qadree Ollison (ATL)","4","9","2.3","5","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"75","Ryan Nall (FA)","2","8","4.0","7","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"76","Dion Lewis (FA)","1","7","7.0","7","0","0","0","0","0","0","0","0","1","0.7","0.7","2.0%"
"77","Wendell Smallwood (FA)","3","5","1.7","6","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"78","Buddy Howell (FA)","3","5","1.7","3","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"79","C.J. Ham (MIN)","2","4","2.0","3","0","0","0","1","0","0","0","0","1","0.4","0.4","0.0%"
"80","Giovani Bernard (TB)","3","4","1.3","5","0","0","0","1","0","0","0","0","1","0.4","0.4","0.0%"
"81","Dare Ogunbowale (HOU)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"82","Mike Davis (BAL)","2","2","1.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","13.0%"
"83","Dwayne Washington (NO)","2","2","1.0","3","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"84","Kerrith Whyte Jr. (FA)","3","1","0.3","3","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"85","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Alec Ingold (MIA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"88","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Andrew Beck (DEN)","0","0","0","0","0","0","2","2","8","4.0","1","0","1","0.0","0.0","0.0%"
"90","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","De'Lance Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"93","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Cordarrelle Patterson (ATL)","2","14","7.0","11","0","0","0","0","0","0","0","0","1","0.0","0.0","89.0%"
"96","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Robert Turbin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Jeremy McNichols (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Troymaine Pope (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Jordan Howard (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Josh Ferguson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","John Kelly Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Patrick DiMarco (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Rod Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Ty Montgomery (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"116","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Chase Edmonds (MIA)","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","-0.1","-0.1","91.0%"
"118","Keith Smith (ATL)","1","-1","-1.0","0","0","0","0","1","0","0","0","0","1","-0.1","-0.1","0.0%"
""
""
