"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"28","Phillip Lindsay (IND)","11","43","3.9","9","0","0","4","6","23","5.8","0","0","1","10.6","10.6","1.0%"
"29","James Conner (ARI)","10","21","2.1","5","0","0","4","4","44","11.0","0","0","1","10.5","10.5","99.0%"
"30","Ronald Jones II (KC)","13","75","5.8","16","0","0","1","1","18","18.0","0","0","1","10.3","10.3","27.0%"
"31","LeSean McCoy (FA)","10","81","8.1","31","2","0","1","1","12","12.0","0","0","1","10.3","10.3","2.0%"
"32","Mike Davis (BAL)","5","19","3.8","8","0","0","6","7","17","2.8","0","0","1","9.6","9.6","13.0%"
"33","Carlos Hyde (FA)","10","83","8.3","20","1","0","1","1","2","2.0","0","0","1","9.5","9.5","0.0%"
"34","Dontrell Hilliard (TEN)","1","4","4.0","4","0","1","1","2","14","14.0","0","0","1","8.8","8.8","3.0%"
"35","Giovani Bernard (TB)","7","21","3.0","11","0","0","2","3","42","21.0","0","0","1","8.3","8.3","0.0%"
"36","Kerryon Johnson (FA)","16","49","3.1","9","0","0","2","2","13","6.5","0","0","1","8.2","8.2","0.0%"
"37","Tevin Coleman (NYJ)","6","23","3.8","12","0","0","2","3","33","16.5","0","0","1","7.6","7.6","0.0%"
"38","Jordan Howard (FA)","6","44","7.3","17","0","0","2","3","11","5.5","0","0","1","7.5","7.5","0.0%"
"39","Dare Ogunbowale (HOU)","0","0","0","0","0","0","4","5","33","8.3","0","0","1","7.3","7.3","0.0%"
"40","Justin Jackson (DET)","6","57","9.5","24","2","0","1","3","4","4.0","0","0","1","7.1","7.1","0.0%"
"41","Royce Freeman (HOU)","10","56","5.6","26","1","0","1","1","5","5.0","0","0","1","7.1","7.1","0.0%"
"42","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","1","1.0","1","0","1","7.1","7.1","0.0%"
"43","Derrius Guice (FA)","10","18","1.8","5","0","0","3","3","20","6.7","0","0","1","6.8","6.8","2.0%"
"44","Peyton Barber (FA)","8","33","4.1","14","0","0","2","4","12","6.0","0","0","1","6.5","6.5","1.0%"
"45","Alex Armah Jr. (FA)","1","1","1.0","1","0","1","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"46","Nyheim Hines (IND)","4","13","3.3","6","0","0","4","4","4","1.0","0","0","1","5.7","5.7","62.0%"
"47","D'Ernest Johnson (CLE)","1","13","13.0","13","0","0","2","2","23","11.5","0","0","1","5.6","5.6","4.0%"
"48","Gus Edwards (BAL)","17","56","3.3","11","0","0","0","0","0","0","0","0","1","5.6","5.6","22.0%"
"49","David Montgomery (CHI)","6","18","3.0","6","0","0","1","1","27","27.0","0","0","1","5.5","5.5","97.0%"
"50","Ito Smith (FA)","6","31","5.2","16","0","0","1","1","9","9.0","0","0","1","5.0","5.0","0.0%"
"51","Raheem Mostert (MIA)","9","40","4.4","18","0","0","1","1","0","0.0","0","0","1","5.0","5.0","36.0%"
"52","Aaron Jones (GB)","13","39","3.0","9","0","0","1","1","0","0.0","0","0","1","4.9","4.9","100.0%"
"53","Alexander Mattison (MIN)","9","49","5.4","23","1","0","0","0","0","0","0","0","1","4.9","4.9","61.0%"
"54","Kenyan Drake (FA)","4","12","3.0","9","0","0","2","3","15","7.5","0","0","1","4.7","4.7","4.0%"
"55","J.D. McKissic (WAS)","0","0","0","0","0","0","2","2","24","12.0","0","0","1","4.4","4.4","30.0%"
"56","Dion Lewis (FA)","3","7","2.3","6","0","0","3","4","6","2.0","0","0","1","4.3","4.3","2.0%"
"57","Devonta Freeman (FA)","8","19","2.4","5","0","0","3","4","12","4.0","0","1","1","4.1","4.1","0.0%"
"58","Miles Sanders (PHI)","11","25","2.3","19","0","0","1","2","2","2.0","0","0","1","3.7","3.7","91.0%"
"59","Matt Breida (NYG)","15","37","2.5","13","0","0","0","1","0","0","0","0","1","3.7","3.7","1.0%"
"60","Joe Mixon (CIN)","6","10","1.7","6","0","0","2","3","7","3.5","0","0","1","3.7","3.7","100.0%"
"61","Jamaal Williams (DET)","5","0","0.0","5","0","0","2","2","15","7.5","0","0","1","3.5","3.5","39.0%"
"62","C.J. Anderson (FA)","11","35","3.2","9","0","0","0","0","0","0","0","0","1","3.5","3.5","1.0%"
"63","Patrick DiMarco (FA)","0","0","0","0","0","0","2","2","9","4.5","0","0","1","2.9","2.9","0.0%"
"64","Justice Hill (BAL)","7","27","3.9","13","0","0","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"65","Anthony Sherman (FA)","0","0","0","0","0","0","1","1","15","15.0","0","0","1","2.5","2.5","0.0%"
"66","Tony Pollard (DAL)","13","24","1.8","6","0","0","0","0","0","0","0","0","1","2.4","2.4","90.0%"
"67","Kalen Ballage (FA)","5","-1","-0.2","6","0","0","1","1","13","13.0","0","0","1","2.2","2.2","0.0%"
"68","Frank Gore (FA)","11","20","1.8","9","0","0","0","0","0","0","0","0","1","2.0","2.0","24.0%"
"69","Rashaad Penny (SEA)","6","18","3.0","5","0","0","0","0","0","0","0","0","1","1.8","1.8","90.0%"
"70","Jaylen Samuels (FA)","2","4","2.0","2","0","0","1","2","2","2.0","0","0","1","1.6","1.6","0.0%"
"71","Sony Michel (MIA)","15","14","0.9","5","0","0","0","0","0","0","0","0","1","1.4","1.4","12.0%"
"72","Darwin Thompson (SEA)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"73","Nick Bawden (NYJ)","0","0","0","0","0","0","1","1","0","0.0","0","0","1","1.0","1.0","0.0%"
"74","Ameer Abdullah (LV)","2","8","4.0","6","0","0","0","0","0","0","0","0","1","0.8","0.8","3.0%"
"75","DeAndre Washington (FA)","2","8","4.0","7","0","0","0","0","0","0","0","0","1","0.8","0.8","11.0%"
"76","Ryquell Armstead (JAC)","1","7","7.0","7","0","0","0","1","0","0","0","0","1","0.7","0.7","0.0%"
"77","Brandon Bolden (LV)","1","7","7.0","7","0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"78","Ty Johnson (NYJ)","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"79","Chase Edmonds (MIA)","1","5","5.0","5","0","0","0","1","0","0","0","0","1","0.5","0.5","91.0%"
"80","Ty Montgomery (NE)","2","4","2.0","2","0","0","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"81","Derek Watt (PIT)","2","4","2.0","2","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"82","Elijhaa Penny (FA)","2","3","1.5","2","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"83","Jalen Richard (FA)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","1.0%"
"84","Mark Walton (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","2.0%"
"85","Jordan Scarlett (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Darrell Henderson Jr. (LAR)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","68.0%"
"87","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Travis Homer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"90","Benny Snell Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"91","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"95","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","De'Lance Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Donnie Ernsberger (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Bilal Powell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","DuJuan Harris (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Chris Ivory (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","LeGarrette Blount (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Stevan Ridley (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Cordarrelle Patterson (ATL)","1","-2","-2.0","0","0","0","1","3","3","3.0","0","0","1","0.0","0.0","89.0%"
"107","Jamize Olawale (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"108","Travaris Cadet (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Christine Michael (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Mike Gillislee (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Robert Turbin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Lamar Miller (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Jamaal Charles (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Jonathan Stewart (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Adrian Peterson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"117","Marshawn Lynch (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Tra Carson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Tre Madden (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","89.0%"
"122","Samaje Perine (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"123","Troymaine Pope (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Alex Collins (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","19.0%"
"128","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Devontae Booker (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","D.J. Foster (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Wendell Smallwood (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Tyler Ervin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","C.J. Prosise (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Kenneth Dixon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","John Kelly Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Lavon Coleman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Jordan Chunn (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Detrez Newsome (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Darrel Williams (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.0%"
"145","Jordan Wilkins (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Joe Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Justin Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","T.J. Logan (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Ricky Ortiz (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Rod Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","David Fluellen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Derrick Coleman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","James Develin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Zach Line (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Jeremy Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","Jeremy Langford (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Javorius Allen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Zach Zenner (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"160","T.J. Yeldon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"162","Cameron Artis-Payne (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"163","Jay Ajayi (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.0%"
"164","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
