"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Chase Edmonds (MIA)","27","126","4.7","22","3","3","2","4","24","12.0","0","0","1","35.0","35.0","91.0%"
"2","Latavius Murray (FA)","27","119","4.4","17","0","2","5","6","31","6.2","0","0","1","32.0","32.0","0.0%"
"3","Dalvin Cook (MIN)","25","142","5.7","23","1","2","1","2","7","7.0","0","0","1","27.9","27.9","100.0%"
"4","Ezekiel Elliott (DAL)","22","111","5.0","16","0","1","6","7","36","6.0","0","0","1","26.7","26.7","99.0%"
"5","Austin Ekeler (LAC)","5","7","1.4","3","0","0","7","8","118","16.9","1","0","1","25.5","25.5","100.0%"
"6","Sony Michel (MIA)","19","42","2.2","11","0","3","1","2","-8","-8.0","0","0","1","22.4","22.4","12.0%"
"7","Aaron Jones (GB)","12","50","4.2","15","0","0","4","4","33","8.3","1","0","1","18.3","18.3","100.0%"
"8","Derrick Henry (TEN)","22","90","4.1","12","0","1","1","1","18","18.0","0","0","1","17.8","17.8","100.0%"
"9","Saquon Barkley (NYG)","18","72","4.0","20","1","1","3","5","8","2.7","0","0","1","17.0","17.0","100.0%"
"10","Royce Freeman (HOU)","10","35","3.5","14","0","1","4","5","32","8.0","0","0","1","16.7","16.7","0.0%"
"11","Leonard Fournette (TB)","29","131","4.5","20","1","0","2","2","14","7.0","0","0","1","16.5","16.5","100.0%"
"12","Josh Jacobs (LV)","21","124","5.9","42","4","0","3","3","10","3.3","0","0","1","16.4","16.4","96.0%"
"13","Jamaal Williams (DET)","3","5","1.7","3","0","0","4","5","26","6.5","1","0","1","13.1","13.1","39.0%"
"14","James White (FA)","5","0","0.0","3","0","0","7","8","59","8.4","0","0","1","12.9","12.9","1.0%"
"15","Todd Gurley II (FA)","18","41","2.3","10","0","0","1","1","13","13.0","1","0","1","12.4","12.4","0.0%"
"16","Tarik Cohen (FA)","3","10","3.3","9","0","0","9","12","19","2.1","0","0","1","11.9","11.9","0.0%"
"17","Chris Carson (FA)","21","65","3.1","9","0","0","3","5","9","3.0","0","0","1","10.4","10.4","1.0%"
