"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Christian McCaffrey (CAR)","14","70","5.0","18","0","0","11","15","121","11.0","0","0","1","30.1","30.1","100.0%"
"2","Mark Ingram II (NO)","13","48","3.7","11","0","0","3","4","37","12.3","2","0","1","23.5","23.5","16.0%"
"3","Alvin Kamara (NO)","13","75","5.8","14","0","0","10","10","47","4.7","0","0","1","22.2","22.2","100.0%"
"4","Austin Ekeler (LAC)","5","24","4.8","18","0","0","8","12","108","13.5","0","0","1","21.2","21.2","100.0%"
"5","Todd Gurley II (FA)","25","97","3.9","13","0","1","3","3","36","12.0","0","1","1","20.3","20.3","0.0%"
"6","Ezekiel Elliott (DAL)","16","45","2.8","8","0","1","2","3","28","14.0","1","1","1","19.3","19.3","99.0%"
"7","Tarik Cohen (FA)","9","39","4.3","12","0","0","5","6","35","7.0","1","0","1","18.4","18.4","0.0%"
"8","Tony Pollard (DAL)","2","12","6.0","7","0","0","4","4","44","11.0","1","0","1","17.6","17.6","90.0%"
"9","Joe Mixon (CIN)","15","86","5.7","30","2","1","1","3","17","17.0","0","0","1","17.3","17.3","100.0%"
"10","Le'Veon Bell (FA)","18","59","3.3","9","0","1","2","2","33","16.5","0","0","1","17.2","17.2","0.0%"
"11","Gus Edwards (BAL)","8","112","14.0","63","5","1","0","0","0","0","0","0","1","17.2","17.2","22.0%"
"12","Marlon Mack (HOU)","14","109","7.8","20","1","1","0","0","0","0","0","0","1","16.9","16.9","29.0%"
"13","Dalvin Cook (MIN)","11","26","2.4","5","0","1","5","6","31","6.2","0","0","1","16.7","16.7","100.0%"
"14","LeSean McCoy (FA)","7","29","4.1","8","0","1","4","6","28","7.0","0","0","1","15.7","15.7","2.0%"
"15","Jonathan Williams (WAS)","13","116","8.9","48","3","0","1","1","31","31.0","0","0","1","15.7","15.7","0.0%"
"16","Jaylen Samuels (FA)","5","26","5.2","11","0","0","5","6","19","3.8","1","0","1","15.5","15.5","0.0%"
"17","Kenyan Drake (FA)","16","67","4.2","12","0","0","6","7","13","2.2","0","0","1","14.0","14.0","4.0%"
"18","Derrius Guice (FA)","7","24","3.4","9","0","0","1","2","45","45.0","1","0","1","13.9","13.9","2.0%"
"19","Josh Jacobs (LV)","23","112","4.9","21","2","0","3","3","12","4.0","0","1","1","13.4","13.4","96.0%"
"20","Kyle Juszczyk (SF)","0","0","0","0","0","0","7","7","63","9.0","0","0","1","13.3","13.3","0.0%"
"21","Kalen Ballage (FA)","9","9","1.0","7","0","1","5","6","8","1.6","0","0","1","12.7","12.7","0.0%"
"22","Leonard Fournette (TB)","8","23","2.9","10","0","0","7","7","34","4.9","0","0","1","12.7","12.7","100.0%"
"23","Nyheim Hines (IND)","3","11","3.7","7","0","1","3","4","24","8.0","0","0","1","12.5","12.5","62.0%"
"24","Carlos Hyde (FA)","9","65","7.2","41","3","1","0","1","0","0","0","0","1","12.5","12.5","0.0%"
"25","Darrel Williams (ARI)","11","35","3.2","6","0","1","2","3","8","4.0","0","0","1","12.3","12.3","11.0%"
"26","Melvin Gordon III (DEN)","14","69","4.9","21","1","0","3","5","21","7.0","0","0","1","12.0","12.0","88.0%"
"27","Patrick Laird (TB)","1","7","7.0","7","0","0","6","6","51","8.5","0","0","1","11.8","11.8","0.0%"
"28","Kareem Hunt (CLE)","6","12","2.0","7","0","0","6","8","46","7.7","0","0","1","11.8","11.8","89.0%"
"29","Bo Scarbrough (FA)","14","55","3.9","23","1","1","0","0","0","0","0","0","1","11.5","11.5","0.0%"
"30","James White (FA)","5","20","4.0","9","0","0","4","7","16","4.0","0","0","1","9.6","9.6","1.0%"
"31","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","1","1","25","25.0","1","0","1","9.5","9.5","3.0%"
"32","Phillip Lindsay (IND)","16","67","4.2","11","0","0","2","2","8","4.0","0","0","1","9.5","9.5","1.0%"
"33","Nick Chubb (CLE)","27","92","3.4","12","0","0","0","1","0","0","0","0","1","9.2","9.2","100.0%"
"34","Tevin Coleman (NYJ)","12","14","1.2","4","0","0","3","4","48","16.0","0","0","1","9.2","9.2","0.0%"
"35","Peyton Barber (FA)","0","0","0","0","0","0","2","2","11","5.5","1","0","1","9.1","9.1","1.0%"
"36","Devin Singletary (BUF)","15","75","5.0","22","2","0","1","1","4","4.0","0","0","1","8.9","8.9","92.0%"
"37","J.D. McKissic (WAS)","3","13","4.3","6","0","0","3","4","40","13.3","0","0","1","8.3","8.3","30.0%"
"38","Kenjon Barner (TB)","2","15","7.5","9","0","0","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"39","Malcolm Brown (FA)","5","15","3.0","6","0","1","0","0","0","0","0","0","1","7.5","7.5","0.0%"
"40","Andy Janovich (FA)","1","1","1.0","1","0","1","1","1","3","3.0","0","0","1","7.4","7.4","0.0%"
"41","Qadree Ollison (ATL)","4","11","2.8","3","0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"42","Rex Burkhead (HOU)","5","14","2.8","6","0","0","2","3","34","17.0","0","0","1","6.8","6.8","2.0%"
"43","Trey Edmunds (FA)","3","11","3.7","9","0","0","3","3","27","9.0","0","0","1","6.8","6.8","0.0%"
"44","Miles Sanders (PHI)","11","38","3.5","7","0","0","2","4","9","4.5","0","0","1","6.7","6.7","91.0%"
"45","Sony Michel (MIA)","10","33","3.3","12","0","0","2","4","11","5.5","0","0","1","6.4","6.4","12.0%"
"46","Duke Johnson Jr. (BUF)","6","40","6.7","17","0","0","2","2","4","2.0","0","0","1","6.4","6.4","0.0%"
"47","David Montgomery (CHI)","14","31","2.2","5","0","0","1","3","19","19.0","0","0","1","6.0","6.0","97.0%"
"48","Bilal Powell (FA)","7","42","6.0","17","0","0","1","2","5","5.0","0","0","1","5.7","5.7","0.0%"
"49","Patrick Ricard (BAL)","0","0","0","0","0","0","3","3","27","9.0","0","0","1","5.7","5.7","0.0%"
"50","Giovani Bernard (TB)","3","30","10.0","18","0","0","1","3","16","16.0","0","0","1","5.6","5.6","0.0%"
"51","Royce Freeman (HOU)","8","31","3.9","10","0","0","1","1","14","14.0","0","0","1","5.5","5.5","0.0%"
"52","Frank Gore (FA)","11","27","2.5","6","0","0","1","2","18","18.0","0","0","1","5.5","5.5","24.0%"
"53","Latavius Murray (FA)","10","27","2.7","12","0","0","2","3","5","2.5","0","0","1","5.2","5.2","0.0%"
"54","Adrian Peterson (FA)","9","25","2.8","8","0","0","2","2","5","2.5","0","0","1","5.0","5.0","4.0%"
"55","Brian Hill (FA)","15","30","2.0","11","0","0","1","3","8","8.0","0","0","1","4.8","4.8","0.0%"
"56","Raheem Mostert (MIA)","6","13","2.2","6","0","0","2","3","14","7.0","0","0","1","4.7","4.7","36.0%"
"57","Dare Ogunbowale (HOU)","2","0","0.0","0","0","0","3","4","10","3.3","0","0","1","4.0","4.0","0.0%"
"58","Ryquell Armstead (JAC)","1","6","6.0","6","0","0","2","2","13","6.5","0","0","1","3.9","3.9","0.0%"
"59","Justice Hill (BAL)","5","18","3.6","9","0","0","1","1","9","9.0","0","0","1","3.7","3.7","0.0%"
"60","Ronald Jones II (KC)","4","13","3.3","6","0","0","2","4","1","0.5","0","0","1","3.4","3.4","27.0%"
"61","DeAndre Washington (FA)","2","-1","-0.5","1","0","0","2","2","14","7.0","0","0","1","3.3","3.3","11.0%"
"62","Reggie Bonnafon (WAS)","0","0","0","0","0","0","2","3","8","4.0","0","0","1","2.8","2.8","0.0%"
