"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"50","Justin Jackson (DET)","2","7","3.5","6","0","0","1","1","7","7.0","0","0","1","2.4","2.4","0.0%"
"51","Devontae Booker (FA)","0","0","0","0","0","0","1","1","14","14.0","0","0","1","2.4","2.4","0.0%"
"52","Royce Freeman (HOU)","5","15","3.0","6","0","0","1","1","-1","-1.0","0","0","1","2.4","2.4","0.0%"
"53","Wendell Smallwood (FA)","2","5","2.5","3","0","0","2","3","-2","-1.0","0","0","1","2.3","2.3","0.0%"
"54","Reggie Bonnafon (WAS)","3","6","2.0","4","0","0","1","1","7","7.0","0","0","1","2.3","2.3","0.0%"
"55","Jordan Wilkins (FA)","1","6","6.0","6","0","0","1","2","6","6.0","0","0","1","2.2","2.2","0.0%"
"56","Darren Sproles (FA)","2","7","3.5","4","0","0","1","2","3","3.0","0","0","1","2.0","2.0","0.0%"
"57","LeSean McCoy (FA)","3","9","3.0","7","0","0","1","1","0","0.0","0","0","1","1.9","1.9","2.0%"
"58","Kalen Ballage (FA)","7","19","2.7","8","0","0","0","1","0","0","0","0","1","1.9","1.9","0.0%"
"59","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","8","8.0","0","0","1","1.8","1.8","0.0%"
"60","Paul Perkins (FA)","2","16","8.0","13","0","0","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"61","Bilal Powell (FA)","2","16","8.0","10","0","0","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"62","Frank Gore (FA)","11","15","1.4","6","0","0","0","0","0","0","0","0","1","1.5","1.5","24.0%"
"63","Peyton Barber (FA)","4","15","3.8","6","0","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"64","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","3.0%"
"65","T.J. Logan (FA)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"66","Rashaad Penny (SEA)","4","12","3.0","6","0","0","0","1","0","0","0","0","1","1.2","1.2","90.0%"
"67","Justice Hill (BAL)","3","7","2.3","3","0","0","0","1","0","0","0","0","1","0.7","0.7","0.0%"
"68","Alexander Mattison (MIN)","3","6","2.0","3","0","0","0","1","0","0","0","0","1","0.6","0.6","61.0%"
"69","Alfred Morris (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"70","Alec Ingold (MIA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"71","Darrel Williams (ARI)","1","1","1.0","1","0","0","0","1","0","0","0","0","1","0.1","0.1","11.0%"
"72","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Jordan Scarlett (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Devine Ozigbo (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Travis Homer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"80","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Tony Brooks-James (FA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"85","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","0.0","0.0","89.0%"
"89","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Rod Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Wayne Gallman Jr. (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"98","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Boston Scott (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"100","Nick Bawden (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Patrick DiMarco (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Ty Montgomery (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"104","Javorius Allen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Mike Davis (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","13.0%"
"106","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Roosevelt Nix (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"108","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Raheem Mostert (MIA)","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","36.0%"
"110","Zach Zenner (FA)","1","-3","-3.0","0","0","0","0","0","0","0","0","0","1","-0.3","-0.3","0.0%"
""
""
