"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Trey Burton (FA)","5","6","71","14.2","20","1","2","0","0","0","0","1","24.1","24.1","0.0%"
"2","Jesse James (FA)","10","12","97","9.7","18","0","0","0","0","0","0","1","19.7","19.7","0.0%"
"3","Jared Cook (FA)","5","6","75","15.0","29","1","1","0","0","0","0","1","18.5","18.5","1.0%"
"4","Eric Ebron (FA)","10","11","94","9.4","21","1","0","0","0","0","1","1","17.4","17.4","0.0%"
"5","Hunter Henry (NE)","4","6","50","12.5","20","1","1","0","0","0","0","1","15.0","15.0","70.0%"
"6","Garrett Celek (FA)","2","4","67","33.5","61","1","1","0","0","0","0","1","14.7","14.7","0.0%"
"7","Travis Kelce (KC)","7","13","74","10.6","20","1","0","0","0","0","0","1","14.4","14.4","100.0%"
"8","Adam Shaheen (MIA)","4","5","44","11.0","18","0","1","0","0","0","0","1","14.4","14.4","0.0%"
"9","O.J. Howard (BUF)","4","6","54","13.5","21","2","1","0","0","0","1","1","13.4","13.4","1.0%"
"10","Kyle Rudolph (TB)","3","5","41","13.7","18","0","1","0","0","0","0","1","13.1","13.1","2.0%"
"11","Rhett Ellison (FA)","4","5","20","5.0","8","0","1","0","0","0","0","1","12.0","12.0","0.0%"
"12","Vernon Davis (FA)","2","7","26","13.0","23","1","1","0","0","0","0","1","10.6","10.6","1.0%"
"13","Evan Engram (JAC)","4","7","54","13.5","35","1","0","0","0","0","0","1","9.4","9.4","20.0%"
"14","Vance McDonald (FA)","4","6","52","13.0","19","0","0","0","0","0","0","1","9.2","9.2","0.0%"
"15","Delanie Walker (FA)","5","9","42","8.4","11","0","0","0","0","0","0","1","9.2","9.2","0.0%"
"16","Jason Witten (FA)","1","2","20","20.0","20","1","1","0","0","0","0","1","9.0","9.0","0.0%"
"17","Jack Doyle (FA)","2","3","4","2.0","3","0","1","0","0","0","0","1","8.4","8.4","2.0%"
"18","Brent Celek (FA)","1","3","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"19","Dion Sims (FA)","2","3","32","16.0","19","0","0","0","0","0","0","1","5.2","5.2","0.0%"
"20","Jermaine Gresham (FA)","2","2","27","13.5","21","1","0","0","0","0","0","1","4.7","4.7","0.0%"
"21","Blake Bell (KC)","2","2","7","3.5","6","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"22","Austin Hooper (TEN)","2","4","23","11.5","12","0","0","0","0","0","0","1","4.3","4.3","30.0%"
"23","Seth DeValve (FA)","2","3","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"24","Stephen Anderson (ARI)","2","6","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"25","Demetrius Harris (FA)","1","3","25","25.0","25","1","0","0","0","0","0","1","3.5","3.5","0.0%"
"26","Josh Hill (FA)","2","3","14","7.0","12","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"27","Clive Walford (FA)","2","4","13","6.5","7","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"28","Darren Fells (FA)","1","1","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"29","Julius Thomas (FA)","2","4","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"30","Charles Clay (FA)","2","5","11","5.5","10","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"31","Lance Kendricks (FA)","2","5","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"32","Ricky Seals-Jones (NYG)","1","3","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","1.0%"
"33","George Kittle (SF)","2","2","10","5.0","8","0","0","0","0","0","0","1","3.0","3.0","100.0%"
"34","Dwayne Allen (FA)","2","5","10","5.0","8","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"35","Daniel Brown (FA)","2","2","9","4.5","6","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"36","Michael Roberts (FA)","2","2","8","4.0","7","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"37","Brandon Williams (FA)","2","3","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"38","Anthony Fasano (FA)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"39","James Hanna (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"40","Niles Paul (FA)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"41","Randall Telfer (FA)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"42","Luke Willson (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"43","MarQueis Gray (FA)","1","1","10","10.0","10","0","0","1","2","0","0","1","2.2","2.2","0.0%"
"44","Cameron Brate (TB)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","7.0%"
"45","Nick O'Leary (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"46","Levine Toilolo (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"47","Troy Niklas (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"48","Chris Manhertz (JAC)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"49","Gerald Everett (LAC)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","24.0%"
"50","Jeff Heuerman (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"51","David Njoku (CLE)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","62.0%"
"52","Austin Seferian-Jenkins (FA)","1","4","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"53","Nick Boyle (BAL)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"54","Jeff Cumberland (FA)","1","2","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"55","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","9.0%"
"56","Orson Charles (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Logan Paulsen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Lee Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Virgil Green (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Logan Thomas (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","10.0%"
"61","Kelvin Benjamin (FA)","3","8","38","12.7","21","1","1","0","0","0","0","1","0.0","0.0","0.0%"
"62","Xavier Grimble (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Richard Rodgers (PHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Sean McGrath (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Derek Carrier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Greg Olsen (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.0%"
"67","Antonio Gates (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Benjamin Watson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
