"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jesse James (FA)","6","8","41","6.8","19","0","2","0","0","0","0","1","22.1","22.1","0.0%"
"2","Austin Hooper (TEN)","2","2","128","64.0","88","2","1","0","0","0","0","1","20.8","20.8","30.0%"
"3","Jason Witten (FA)","7","9","59","8.4","12","0","1","0","0","0","0","1","18.9","18.9","0.0%"
"4","Zach Ertz (ARI)","8","8","93","11.6","23","1","0","0","0","0","0","1","17.3","17.3","94.0%"
"5","Coby Fleener (FA)","5","6","54","10.8","24","1","1","0","0","0","0","1","16.4","16.4","0.0%"
"6","Charles Clay (FA)","4","9","53","13.3","35","1","1","0","0","0","0","1","15.3","15.3","0.0%"
"7","Delanie Walker (FA)","7","9","76","10.9","23","1","0","0","0","0","0","1","14.6","14.6","0.0%"
"8","Kyle Rudolph (TB)","3","3","26","8.7","15","0","1","0","0","0","0","1","11.6","11.6","2.0%"
"9","Jared Cook (FA)","5","5","56","11.2","22","1","0","0","0","0","0","1","10.6","10.6","1.0%"
"10","Demetrius Harris (FA)","2","2","15","7.5","8","0","1","0","0","0","0","1","9.5","9.5","0.0%"
"11","Travis Kelce (KC)","5","7","40","8.0","14","0","0","1","4","0","0","1","9.4","9.4","100.0%"
"12","C.J. Fiedorowicz (FA)","4","4","46","11.5","15","0","0","0","0","0","0","1","8.6","8.6","0.0%"
"13","Jordan Reed (FA)","5","8","36","7.2","9","0","0","0","0","0","0","1","8.6","8.6","19.0%"
"14","Evan Engram (JAC)","4","5","44","11.0","31","1","0","0","0","0","0","1","8.4","8.4","20.0%"
"15","Seth DeValve (FA)","4","5","42","10.5","21","1","0","0","0","0","0","1","8.2","8.2","0.0%"
"16","Zach Miller (FA)","4","6","39","9.8","12","0","0","0","0","0","0","1","7.9","7.9","0.0%"
"17","George Kittle (SF)","5","6","27","5.4","13","0","0","0","0","0","0","1","7.7","7.7","100.0%"
"18","Martellus Bennett (FA)","3","6","43","14.3","26","1","0","0","0","0","0","1","7.3","7.3","23.0%"
"19","Will Tye (FA)","3","3","34","11.3","21","1","0","0","0","0","0","1","6.4","6.4","0.0%"
"20","A.J. Derby (FA)","3","3","34","11.3","13","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"21","Jack Doyle (FA)","2","3","41","20.5","21","2","0","0","0","0","0","1","6.1","6.1","2.0%"
"22","Virgil Green (FA)","1","1","44","44.0","44","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"23","Rob Gronkowski (FA)","2","6","33","16.5","17","0","0","0","0","0","0","1","5.3","5.3","8.0%"
"24","Dion Sims (FA)","2","3","31","15.5","22","1","0","0","0","0","0","1","5.1","5.1","0.0%"
"25","Gerald Everett (LAC)","1","1","39","39.0","39","1","0","0","0","0","0","1","4.9","4.9","24.0%"
"26","Jermaine Gresham (FA)","3","4","15","5.0","11","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"27","Eric Tomlinson (DEN)","2","2","25","12.5","25","1","0","0","0","0","0","1","4.5","4.5","0.0%"
"28","David Njoku (CLE)","2","2","20","10.0","13","0","0","0","0","0","0","1","4.0","4.0","62.0%"
"29","Lance Kendricks (FA)","2","4","18","9.0","9","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"30","Jimmy Graham (FA)","3","8","8","2.7","6","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"31","Greg Olsen (FA)","2","4","18","9.0","17","0","0","0","0","0","0","1","3.8","3.8","7.0%"
"32","Antonio Gates (FA)","2","3","17","8.5","11","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"33","Tyler Higbee (LAR)","2","3","17","8.5","9","0","0","0","0","0","0","1","3.7","3.7","53.0%"
"34","Stephen Anderson (ARI)","2","5","14","7.0","11","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"35","Nick O'Leary (FA)","1","2","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","0.0%"
"36","Jeff Heuerman (FA)","1","2","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"37","Eric Ebron (FA)","2","3","9","4.5","5","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"38","James O'Shaughnessy (CHI)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"39","Nick Boyle (BAL)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"40","Derek Carrier (FA)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"41","Brent Celek (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"42","Nick Vannett (NO)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"43","Rhett Ellison (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"44","Tyler Kroft (SF)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"45","Maxx Williams (ARI)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"46","Tyler Eifert (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"47","Dwayne Allen (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"48","James Hanna (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"49","Logan Paulsen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Niles Paul (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","Lee Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Logan Thomas (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","10.0%"
"53","Kelvin Benjamin (FA)","1","5","25","25.0","25","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Jordan Matthews (SF)","2","3","61","30.5","47","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Xavier Grimble (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Troy Niklas (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Trey Burton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Richard Rodgers (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Brandon Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Garrett Celek (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Levine Toilolo (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Vance McDonald (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Luke Willson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Ryan Griffin (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Benjamin Watson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"66","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Vernon Davis (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"68","Ed Dickson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Michael Hoomanawanui (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Marcedes Lewis (GB)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Mitchell Loewen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Adam Shaheen (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Jonnu Smith (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"75","Michael Roberts (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","David Morgan II (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Jerell Adams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Hunter Henry (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","70.0%"
