"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Antonio Gates (FA)","6","8","81","13.5","27","2","1","0","0","0","0","1","20.1","20.1","0.0%"
"2","Eric Ebron (FA)","5","8","83","16.6","33","2","1","0","0","0","0","1","19.3","19.3","0.0%"
"3","Rob Gronkowski (FA)","5","7","67","13.4","18","0","1","0","0","0","0","1","17.7","17.7","8.0%"
"4","Zach Ertz (ARI)","9","14","81","9.0","25","1","0","0","0","0","0","1","17.1","17.1","94.0%"
"5","James O'Shaughnessy (CHI)","5","6","39","7.8","11","0","1","0","0","0","0","1","14.9","14.9","0.0%"
"6","Travis Kelce (KC)","4","8","47","11.8","18","0","1","0","0","0","0","1","14.7","14.7","100.0%"
"7","George Kittle (SF)","3","3","42","14.0","21","1","1","0","0","0","0","1","13.2","13.2","100.0%"
"8","Vernon Davis (FA)","2","3","42","21.0","31","1","1","0","0","0","0","1","12.2","12.2","1.0%"
"9","Rhett Ellison (FA)","4","7","60","15.0","27","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"10","Vance McDonald (FA)","4","5","52","13.0","20","1","0","0","0","0","0","1","9.2","9.2","0.0%"
"11","Jack Doyle (FA)","5","10","41","8.2","13","0","0","0","0","0","0","1","9.1","9.1","2.0%"
"12","Benjamin Watson (FA)","5","6","40","8.0","15","0","0","0","0","0","0","1","9.0","9.0","2.0%"
"13","Jason Witten (FA)","5","9","39","7.8","11","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"14","Maxx Williams (ARI)","2","3","6","3.0","4","0","1","0","0","0","0","1","8.6","8.6","0.0%"
"15","Charles Clay (FA)","4","10","37","9.3","15","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"16","Lance Kendricks (FA)","4","9","36","9.0","19","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"17","Demetrius Harris (FA)","4","7","34","8.5","15","0","0","0","0","0","0","1","7.4","7.4","0.0%"
"18","Jimmy Graham (FA)","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"19","Jerell Adams (FA)","4","4","31","7.8","11","0","0","0","0","0","0","1","7.1","7.1","0.0%"
"20","C.J. Uzomah (NYJ)","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","3.0%"
"21","Delanie Walker (FA)","3","5","33","11.0","15","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"22","Austin Seferian-Jenkins (FA)","4","8","21","5.3","11","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"23","Greg Olsen (FA)","3","6","27","9.0","11","0","0","0","0","0","0","1","5.7","5.7","7.0%"
"24","Ben Koyack (FA)","2","2","10","5.0","9","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"25","Austin Hooper (TEN)","3","4","18","6.0","10","0","0","0","0","0","0","1","4.8","4.8","30.0%"
"26","Dwayne Allen (FA)","2","2","26","13.0","22","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"27","Sean McGrath (FA)","2","2","26","13.0","23","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"28","David Morgan II (FA)","2","2","26","13.0","23","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"29","Orson Charles (FA)","1","1","35","35.0","35","1","0","0","0","0","0","1","4.5","4.5","0.0%"
"30","Cameron Brate (TB)","3","4","13","4.3","8","0","0","0","0","0","0","1","4.3","4.3","7.0%"
"31","Seth DeValve (FA)","3","4","12","4.0","5","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"32","Nick Boyle (BAL)","3","4","9","3.0","8","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"33","Lee Smith (FA)","2","3","16","8.0","12","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"34","Tyler Higbee (LAR)","2","2","15","7.5","10","0","0","0","0","0","0","1","3.5","3.5","53.0%"
"35","Dion Sims (FA)","1","3","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"36","Marcedes Lewis (GB)","1","1","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","0.0%"
"37","Josh Hill (FA)","2","3","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"38","Luke Willson (FA)","2","2","9","4.5","8","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"39","Jared Cook (FA)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","1.0%"
"40","Austin Traylor (FA)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"41","David Njoku (CLE)","1","3","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","62.0%"
"42","Jonnu Smith (NE)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","2.0%"
"43","Evan Engram (JAC)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","20.0%"
"44","Brent Celek (FA)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"45","A.J. Derby (FA)","1","5","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"46","Jacob Hollister (LV)","1","2","5","5.0","5","0","0","1","5","0","0","1","2.0","2.0","0.0%"
"47","Kyle Rudolph (TB)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","2.0%"
"48","Jeremy Sprinkle (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"49","Jermaine Gresham (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"50","Tyler Kroft (SF)","1","5","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"51","Ryan Malleck (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"52","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","9.0%"
"53","Jeff Cumberland (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","James Hanna (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Logan Paulsen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Luke Stocker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Niles Paul (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Virgil Green (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Derek Carrier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Xavier Grimble (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Kelvin Benjamin (FA)","5","7","70","14.0","35","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Trey Burton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Richard Rodgers (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Garrett Celek (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Levine Toilolo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","MarQueis Gray (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Anthony Fasano (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Ed Dickson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","John Phillips (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Alan Cross (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Gerald Everett (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","24.0%"
"74","Antony Auclair (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Ben Braunecker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Nick Vannett (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Stephen Anderson (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Kyle Carter (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Michael Roberts (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Shane Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Cethan Carter (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Darrell Daniels (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Ricky Seals-Jones (NYG)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"85","Pharaoh Brown (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Kevin McDermott (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Darren Fells (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Phillip Supernaw (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Devin Funchess (DET)","3","4","11","3.7","5","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Nick O'Leary (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Daniel Brown (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Eric Tomlinson (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Ross Travis (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Jesse James (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Jeff Heuerman (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Vince Mayle (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Chris Manhertz (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Matt Lengel (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Randall Telfer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Neal Sterling (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Matt LaCosse (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Khari Lee (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Geoff Swaim (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Gabe Holmes (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
