"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jared Cook (FA)","8","9","126","15.8","35","2","0","0","0","0","0","1","20.6","20.6","1.0%"
"2","Julius Thomas (FA)","6","8","84","14.0","27","1","1","0","0","0","0","1","20.4","20.4","0.0%"
"3","Travis Kelce (KC)","7","9","73","10.4","22","1","1","0","0","0","0","1","20.3","20.3","100.0%"
"4","Evan Engram (JAC)","4","10","70","17.5","26","2","1","0","0","0","0","1","17.0","17.0","20.0%"
"5","Jack Doyle (FA)","8","9","63","7.9","11","0","0","0","0","0","0","1","14.3","14.3","2.0%"
"6","Vernon Davis (FA)","6","9","72","12.0","23","1","0","0","0","0","0","1","13.2","13.2","1.0%"
"7","Trey Burton (FA)","2","4","41","20.5","27","1","1","0","0","0","0","1","12.1","12.1","0.0%"
"8","Delanie Walker (FA)","5","5","71","14.2","25","2","0","0","0","0","0","1","12.1","12.1","0.0%"
"9","Benjamin Watson (FA)","7","10","41","5.9","16","0","0","0","0","0","0","1","11.1","11.1","2.0%"
"10","Jimmy Graham (FA)","5","8","59","11.8","21","1","0","0","0","0","0","1","10.9","10.9","0.0%"
"11","Jermaine Gresham (FA)","2","3","23","11.5","12","0","1","0","0","0","0","1","10.3","10.3","0.0%"
"12","Tyler Kroft (SF)","2","2","79","39.5","59","2","0","0","0","0","0","1","9.9","9.9","0.0%"
"13","Luke Stocker (FA)","2","2","13","6.5","8","0","1","0","0","0","0","1","9.3","9.3","0.0%"
"14","Stephen Anderson (ARI)","4","6","44","11.0","16","0","0","0","0","0","0","1","8.4","8.4","0.0%"
"15","Luke Willson (FA)","1","2","10","10.0","10","0","1","0","0","0","0","1","8.0","8.0","0.0%"
"16","Marcedes Lewis (GB)","3","6","49","16.3","37","1","0","0","0","0","0","1","7.9","7.9","0.0%"
"17","Tyler Higbee (LAR)","1","2","8","8.0","8","0","1","0","0","0","0","1","7.8","7.8","53.0%"
"18","Nick O'Leary (FA)","4","5","51","12.8","20","1","0","0","0","0","1","1","7.1","7.1","0.0%"
"19","Brent Celek (FA)","3","4","39","13.0","15","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"20","Gerald Everett (LAC)","1","2","44","44.0","44","1","0","1","13","0","0","1","6.7","6.7","24.0%"
"21","Austin Hooper (TEN)","3","6","36","12.0","16","0","0","0","0","0","0","1","6.6","6.6","30.0%"
"22","Coby Fleener (FA)","2","2","46","23.0","33","1","0","0","0","0","0","1","6.6","6.6","0.0%"
"23","Eric Ebron (FA)","3","4","35","11.7","19","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"24","Maxx Williams (ARI)","3","3","29","9.7","17","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"25","George Kittle (SF)","3","5","27","9.0","14","0","0","0","0","0","0","1","5.7","5.7","100.0%"
"26","Lance Kendricks (FA)","2","3","32","16.0","21","1","0","0","0","0","0","1","5.2","5.2","0.0%"
"27","Logan Thomas (WAS)","2","3","25","12.5","20","1","0","0","0","0","0","1","4.5","4.5","10.0%"
"28","Rhett Ellison (FA)","2","2","21","10.5","14","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"29","Austin Seferian-Jenkins (FA)","2","2","20","10.0","18","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"30","Brandon Williams (FA)","2","2","20","10.0","15","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"31","Anthony Fasano (FA)","2","2","9","4.5","6","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"32","Troy Niklas (FA)","1","3","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"33","Garrett Celek (FA)","1","4","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"34","A.J. Derby (FA)","1","3","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"35","Darren Fells (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"36","Cameron Brate (TB)","1","4","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","7.0%"
"37","Levine Toilolo (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"38","James O'Shaughnessy (CHI)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"39","Eric Tomlinson (DEN)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"40","Derek Carrier (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"41","Richard Rodgers (PHI)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"42","Jason Witten (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"43","Ross Travis (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"44","MarQueis Gray (FA)","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.0%"
"45","James Hanna (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"46","Lee Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"47","Virgil Green (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"48","Jordan Matthews (SF)","6","8","46","7.7","12","0","0","0","0","0","1","1","0.0","0.0","0.0%"
"49","Demetrius Harris (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Gavin Escobar (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","Ryan Griffin (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Ed Dickson (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Michael Hoomanawanui (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Jeremy Sprinkle (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Nick Vannett (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Jerell Adams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Jonnu Smith (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"60","Michael Roberts (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Cole Hikutini (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Cethan Carter (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Darrell Daniels (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Eric Saubert (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Josh Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Devin Funchess (DET)","5","7","86","17.2","33","2","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Clive Walford (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Ifeanyi Momah (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Phillip Supernaw (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Ben Koyack (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Jeff Heuerman (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Matt LaCosse (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Vince Mayle (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Chris Manhertz (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Jake Fisher (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"81","C.J. Uzomah (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"82","Neal Sterling (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Khari Lee (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Geoff Swaim (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","O.J. Howard (BUF)","1","2","6","6.0","6","0","0","0","0","0","1","1","-0.4","-0.4","1.0%"
""
""
