"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jimmy Graham (FA)","7","11","58","8.3","12","0","1","0","0","0","0","1","20.8","20.8","0.0%"
"2","Ricky Seals-Jones (NYG)","3","5","54","18.0","28","1","2","0","0","0","0","1","20.4","20.4","1.0%"
"3","Travis Kelce (KC)","8","14","109","13.6","32","3","0","0","0","0","0","1","16.9","16.9","100.0%"
"4","Delanie Walker (FA)","6","9","92","15.3","42","1","0","0","0","0","0","1","15.2","15.2","0.0%"
"5","O.J. Howard (BUF)","3","4","52","17.3","24","2","1","0","0","0","0","1","14.2","14.2","1.0%"
"6","Adam Shaheen (MIA)","4","4","41","10.3","22","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"7","Coby Fleener (FA)","5","5","91","18.2","29","3","0","0","0","0","0","1","14.1","14.1","0.0%"
"8","Jesse James (FA)","5","8","21","4.2","11","0","1","0","0","0","0","1","13.1","13.1","0.0%"
"9","Levine Toilolo (FA)","2","2","31","15.5","25","1","1","0","0","0","0","1","11.1","11.1","0.0%"
"10","Kyle Rudolph (TB)","5","7","58","11.6","28","1","0","0","0","0","0","1","10.8","10.8","2.0%"
"11","Marcedes Lewis (GB)","2","2","26","13.0","16","0","1","0","0","0","0","1","10.6","10.6","0.0%"
"12","Vernon Davis (FA)","3","6","67","22.3","36","2","0","0","0","0","0","1","9.7","9.7","1.0%"
"13","Tyler Kroft (SF)","2","3","12","6.0","11","0","1","0","0","0","0","1","9.2","9.2","0.0%"
"14","Eric Ebron (FA)","4","7","49","12.3","26","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"15","Jeremy Sprinkle (FA)","1","1","7","7.0","7","0","1","0","0","0","0","1","7.7","7.7","0.0%"
"16","Austin Traylor (FA)","4","5","36","9.0","13","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"17","Julius Thomas (FA)","4","4","30","7.5","11","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"18","Rob Gronkowski (FA)","3","3","37","12.3","14","0","0","0","0","0","0","1","6.7","6.7","8.0%"
"19","Josh Hill (FA)","1","1","3","3.0","3","0","1","1","-8","0","0","1","6.5","6.5","0.0%"
"20","Charles Clay (FA)","3","4","27","9.0","16","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"21","Jared Cook (FA)","2","5","36","18.0","26","1","0","0","0","0","0","1","5.6","5.6","1.0%"
"22","Hunter Henry (NE)","2","5","25","12.5","15","0","0","0","0","0","0","1","4.5","4.5","70.0%"
"23","Martellus Bennett (FA)","3","3","15","5.0","6","0","0","0","0","0","0","1","4.5","4.5","23.0%"
"24","Dwayne Allen (FA)","2","2","24","12.0","19","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"25","Benjamin Watson (FA)","1","1","33","33.0","33","1","0","0","0","0","0","1","4.3","4.3","2.0%"
"26","Daniel Brown (FA)","2","5","23","11.5","13","0","0","0","0","0","0","1","4.3","4.3","0.0%"
