"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Alvin Kamara (NO)","6","58","9.7","49","3","0","13","14","139","10.7","2","0","1","44.7","44.7","100.0%"
"2","Rex Burkhead (HOU)","6","49","8.2","17","0","2","7","10","49","7.0","1","0","1","34.8","34.8","2.0%"
"3","Austin Ekeler (LAC)","12","59","4.9","12","0","1","11","11","84","7.6","0","0","1","31.3","31.3","100.0%"
"4","James Robinson (JAC)","11","46","4.2","11","0","2","6","6","83","13.8","0","0","1","30.9","30.9","64.0%"
"5","Derrick Henry (TEN)","26","119","4.6","16","0","2","2","3","11","5.5","0","0","1","27.0","27.0","100.0%"
"6","Dalvin Cook (MIN)","22","181","8.2","39","4","1","2","5","18","9.0","0","1","1","25.9","25.9","100.0%"
"7","James Conner (ARI)","18","109","6.1","25","1","1","4","5","40","10.0","0","0","1","24.9","24.9","99.0%"
"8","Nick Chubb (CLE)","19","108","5.7","25","2","2","1","1","2","2.0","0","0","1","24.0","24.0","100.0%"
"9","Mike Davis (BAL)","13","46","3.5","25","1","0","8","9","45","5.6","1","0","1","23.1","23.1","13.0%"
"10","Jeff Wilson Jr. (SF)","12","15","1.3","4","0","1","3","3","54","18.0","1","0","1","21.9","21.9","3.0%"
"11","Darrell Henderson Jr. (LAR)","20","114","5.7","14","0","1","1","3","6","6.0","0","0","1","19.0","19.0","68.0%"
"12","Clyde Edwards-Helaire (KC)","20","64","3.2","16","0","0","5","6","70","14.0","0","0","1","18.4","18.4","93.0%"
"13","Ezekiel Elliott (DAL)","14","34","2.4","9","0","1","6","11","24","4.0","0","0","1","17.8","17.8","99.0%"
"14","Jerick McKinnon (KC)","14","38","2.7","11","0","1","3","4","39","13.0","0","0","1","16.7","16.7","3.0%"
"15","Aaron Jones (GB)","16","69","4.3","19","0","1","2","4","17","8.5","0","0","1","16.6","16.6","100.0%"
"16","Devin Singletary (BUF)","13","71","5.5","17","0","0","4","5","50","12.5","0","0","1","16.1","16.1","92.0%"
"17","Sony Michel (MIA)","9","117","13.0","48","5","0","2","2","23","11.5","0","0","1","16.0","16.0","12.0%"
"18","Todd Gurley II (FA)","14","80","5.7","16","0","1","1","2","2","2.0","0","0","1","15.2","15.2","0.0%"
"19","Brian Hill (FA)","9","58","6.4","35","2","1","1","3","22","22.0","0","0","1","15.0","15.0","0.0%"
"20","Miles Sanders (PHI)","18","95","5.3","19","0","0","4","8","12","3.0","0","0","1","14.7","14.7","91.0%"
"21","Myles Gaskin (MIA)","22","66","3.0","15","0","0","5","5","29","5.8","0","0","1","14.5","14.5","3.0%"
"22","Kareem Hunt (CLE)","16","46","2.9","11","0","0","2","3","18","9.0","1","0","1","14.4","14.4","89.0%"
