"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"39","Devontae Booker (FA)","16","50","3.1","14","0","0","1","2","1","1.0","0","0","1","6.1","6.1","0.0%"
"40","Derrick Henry (TEN)","15","60","4.0","10","0","0","1","1","9","9.0","0","1","1","5.9","5.9","100.0%"
"41","Jamaal Williams (DET)","5","26","5.2","18","0","0","2","2","10","5.0","0","0","1","5.6","5.6","39.0%"
"42","Darrel Williams (ARI)","6","38","6.3","12","0","0","1","2","5","5.0","0","0","1","5.3","5.3","11.0%"
"43","Raheem Mostert (MIA)","9","42","4.7","16","0","0","1","1","1","1.0","0","0","1","5.3","5.3","36.0%"
"44","Giovani Bernard (TB)","12","30","2.5","10","0","0","2","2","-1","-0.5","0","0","1","4.9","4.9","0.0%"
"45","Ito Smith (FA)","8","36","4.5","15","0","0","1","2","-2","-2.0","0","0","1","4.4","4.4","0.0%"
"46","Patrick Laird (TB)","3","6","2.0","4","0","0","2","3","16","8.0","0","0","1","4.2","4.2","0.0%"
"47","Jaylen Samuels (FA)","1","1","1.0","1","0","0","3","4","11","3.7","0","0","1","4.2","4.2","0.0%"
"48","Carlos Hyde (FA)","2","1","0.5","1","0","0","3","3","10","3.3","0","0","1","4.1","4.1","0.0%"
"49","Ameer Abdullah (LV)","2","11","5.5","7","0","0","1","1","18","18.0","0","0","1","3.9","3.9","3.0%"
"50","Mark Ingram II (NO)","6","28","4.7","7","0","0","1","1","1","1.0","0","0","1","3.9","3.9","16.0%"
"51","Jordan Wilkins (FA)","5","12","2.4","5","0","0","2","2","6","3.0","0","0","1","3.8","3.8","0.0%"
"52","Tony Pollard (DAL)","8","22","2.8","12","0","0","1","1","6","6.0","0","0","1","3.8","3.8","90.0%"
"53","Latavius Murray (FA)","5","17","3.4","6","0","0","2","2","0","0.0","0","0","1","3.7","3.7","0.0%"
"54","Malcolm Brown (FA)","3","-3","-1.0","1","0","0","1","1","30","30.0","0","0","1","3.7","3.7","0.0%"
"55","Kerryon Johnson (FA)","3","3","1.0","2","0","0","2","3","8","4.0","0","0","1","3.1","3.1","0.0%"
"56","Miles Sanders (PHI)","10","31","3.1","8","0","0","0","1","0","0","0","0","1","3.1","3.1","91.0%"
"57","James White (FA)","0","0","0","0","0","0","3","4","1","0.3","0","0","1","3.1","3.1","1.0%"
"58","DeeJay Dallas (SEA)","0","0","0","0","0","0","2","3","11","5.5","0","0","1","3.1","3.1","1.0%"
"59","Patrick Ricard (BAL)","0","0","0","0","0","0","2","2","11","5.5","0","0","1","3.1","3.1","0.0%"
"60","Todd Gurley II (FA)","8","16","2.0","13","0","0","1","1","4","4.0","0","0","1","3.0","3.0","0.0%"
"61","Benny Snell Jr. (PIT)","8","5","0.6","4","0","0","2","3","5","2.5","0","0","1","3.0","3.0","1.0%"
"62","Jalen Richard (FA)","4","11","2.8","5","0","0","1","1","6","6.0","0","0","1","2.7","2.7","1.0%"
"63","Phillip Lindsay (IND)","14","26","1.9","4","0","0","0","1","0","0","0","0","1","2.6","2.6","1.0%"
"64","Zack Moss (BUF)","3","9","3.0","7","0","0","1","1","5","5.0","0","0","1","2.4","2.4","3.0%"
"65","Joshua Kelley (LAC)","0","0","0","0","0","0","2","2","3","1.5","0","0","1","2.3","2.3","3.0%"
"66","Theo Riddick (FA)","3","6","2.0","3","0","0","1","1","3","3.0","0","0","1","1.9","1.9","0.0%"
"67","Jordan Howard (FA)","4","19","4.8","11","0","0","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"68","Brian Hill (FA)","5","18","3.6","7","0","0","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"69","Anthony McFarland Jr. (PIT)","4","15","3.8","9","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"70","D'Ernest Johnson (CLE)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","1.5","1.5","4.0%"
"71","Antonio Gibson (WAS)","2","14","7.0","13","0","0","0","0","0","0","0","0","1","1.4","1.4","95.0%"
"72","Justice Hill (BAL)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"73","Alec Ingold (MIA)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"74","Jakob Johnson (LV)","0","0","0","0","0","0","1","1","1","1.0","0","0","1","1.1","1.1","0.0%"
"75","Boston Scott (PHI)","2","9","4.5","6","0","0","0","2","0","0","0","0","1","0.9","0.9","3.0%"
"76","Elijhaa Penny (FA)","2","8","4.0","5","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"77","Dare Ogunbowale (HOU)","2","7","3.5","4","0","0","0","2","0","0","0","0","1","0.7","0.7","0.0%"
"78","Samaje Perine (CIN)","3","7","2.3","5","0","0","0","0","0","0","0","0","1","0.7","0.7","5.0%"
"79","Dion Lewis (FA)","3","6","2.0","3","0","0","0","0","0","0","0","0","1","0.6","0.6","2.0%"
"80","Frank Gore (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","24.0%"
"81","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"82","Nathan Cottrell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Devine Ozigbo (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Ryan Nall (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Xavier Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Scottie Phillips (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Cordarrelle Patterson (ATL)","10","59","5.9","13","0","1","1","2","4","4.0","0","0","1","0.0","0.0","89.0%"
"100","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","D.J. Foster (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Tyler Ervin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","D'Onta Foreman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.0%"
"108","Royce Freeman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Jerick McKinnon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"113","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Tevin Coleman (NYJ)","2","-11","-5.5","0","0","0","0","0","0","0","0","0","1","-1.1","-1.1","0.0%"
""
""
