"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"24","Le'Veon Bell (FA)","7","25","3.6","11","0","1","1","1","11","11.0","0","0","1","10.6","10.6","0.0%"
"25","Alvin Kamara (NO)","13","45","3.5","12","0","1","0","1","0","0","0","0","1","10.5","10.5","100.0%"
"26","Latavius Murray (FA)","12","49","4.1","11","0","0","2","2","36","18.0","0","0","1","10.5","10.5","0.0%"
"27","J.D. McKissic (WAS)","6","43","7.2","14","0","0","3","4","26","8.7","0","0","1","9.9","9.9","30.0%"
"28","Leonard Fournette (TB)","7","17","2.4","6","0","1","1","4","9","9.0","0","0","1","9.6","9.6","100.0%"
"29","Giovani Bernard (TB)","9","18","2.0","7","0","0","4","5","37","9.3","0","0","1","9.5","9.5","0.0%"
"30","La'Mical Perine (NYJ)","8","33","4.1","11","0","1","0","1","0","0","0","0","1","9.3","9.3","0.0%"
"31","Miles Sanders (PHI)","16","66","4.1","11","0","0","3","5","15","5.0","0","1","1","9.1","9.1","91.0%"
"32","Kareem Hunt (CLE)","13","11","0.8","6","0","1","1","1","10","10.0","0","0","1","9.1","9.1","89.0%"
"33","Cam Akers (LAR)","5","15","3.0","11","0","0","1","1","4","4.0","1","0","1","8.9","8.9","97.0%"
"34","Jamaal Williams (DET)","5","12","2.4","4","0","0","1","2","4","4.0","1","0","1","8.6","8.6","39.0%"
"35","Nyheim Hines (IND)","6","2","0.3","4","0","0","3","4","31","10.3","0","0","1","8.3","8.3","62.0%"
"36","Phillip Lindsay (IND)","16","82","5.1","20","2","0","0","0","0","0","0","0","1","8.2","8.2","1.0%"
"37","Boston Scott (PHI)","5","24","4.8","9","0","0","3","3","26","8.7","0","0","1","8.0","8.0","3.0%"
"38","Benny Snell Jr. (PIT)","7","15","2.1","5","0","1","0","0","0","0","0","0","1","7.5","7.5","1.0%"
"39","Duke Johnson Jr. (BUF)","10","15","1.5","3","0","0","3","5","20","6.7","0","0","1","6.5","6.5","0.0%"
"40","Kerryon Johnson (FA)","6","17","2.8","8","0","0","2","5","21","10.5","0","0","1","5.8","5.8","0.0%"
"41","Ty Johnson (NYJ)","0","0","0","0","0","0","4","6","17","4.3","0","0","1","5.7","5.7","0.0%"
"42","DeeJay Dallas (SEA)","1","13","13.0","13","0","0","2","2","19","9.5","0","0","1","5.2","5.2","1.0%"
"43","Darrel Williams (ARI)","0","0","0","0","0","0","3","3","22","7.3","0","0","1","5.2","5.2","11.0%"
"44","Jordan Wilkins (FA)","4","21","5.3","8","0","0","1","1","15","15.0","0","0","1","4.6","4.6","0.0%"
"45","Todd Gurley II (FA)","8","26","3.3","7","0","0","1","2","3","3.0","0","0","1","3.9","3.9","0.0%"
"46","Malcolm Brown (FA)","3","20","6.7","14","0","0","1","1","8","8.0","0","0","1","3.8","3.8","0.0%"
"47","Troymaine Pope (FA)","3","4","1.3","5","0","0","2","2","12","6.0","0","0","1","3.6","3.6","0.0%"
"48","Devine Ozigbo (DEN)","0","0","0","0","0","0","3","3","5","1.7","0","0","1","3.5","3.5","0.0%"
"49","Rex Burkhead (HOU)","4","7","1.8","4","0","0","2","3","5","2.5","0","0","1","3.2","3.2","2.0%"
"50","C.J. Prosise (FA)","3","4","1.3","3","0","0","2","2","8","4.0","0","0","1","3.2","3.2","0.0%"
"51","Bo Scarbrough (FA)","6","31","5.2","12","0","0","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"52","Samaje Perine (CIN)","5","19","3.8","8","0","0","1","2","2","2.0","0","0","1","3.1","3.1","5.0%"
"53","Darrell Henderson Jr. (LAR)","8","5","0.6","4","0","0","2","3","4","2.0","0","0","1","2.9","2.9","68.0%"
"54","Devontae Booker (FA)","5","16","3.2","6","0","0","1","1","3","3.0","0","0","1","2.9","2.9","0.0%"
"55","Rodney Smith (FA)","8","29","3.6","9","0","0","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"56","Peyton Barber (FA)","8","28","3.5","11","0","0","0","0","0","0","0","0","1","2.8","2.8","1.0%"
"57","Ronald Jones II (KC)","10","24","2.4","6","0","0","0","1","0","0","0","0","1","2.4","2.4","27.0%"
"58","Joshua Kelley (LAC)","4","-2","-0.5","4","0","0","2","2","4","2.0","0","0","1","2.2","2.2","3.0%"
"59","Alec Ingold (MIA)","0","0","0","0","0","0","1","3","11","11.0","0","0","1","2.1","2.1","0.0%"
"60","Adrian Peterson (FA)","7","18","2.6","4","0","0","0","1","0","0","0","0","1","1.8","1.8","4.0%"
"61","Patrick Laird (TB)","0","0","0","0","0","0","1","2","8","8.0","0","0","1","1.8","1.8","0.0%"
"62","Brian Hill (FA)","4","18","4.5","7","0","0","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"63","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","1.5","1.5","0.0%"
"64","Keith Smith (ATL)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"65","Jeremy McNichols (PIT)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"66","Alexander Mattison (MIN)","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","61.0%"
"67","Gus Edwards (BAL)","3","6","2.0","3","0","0","0","0","0","0","0","0","1","0.6","0.6","22.0%"
"68","Ito Smith (FA)","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"69","Matt Breida (NYG)","2","4","2.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"70","Anthony McFarland Jr. (PIT)","3","3","1.0","1","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"71","Mark Ingram II (NO)","2","2","1.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","16.0%"
"72","D'Onta Foreman (CAR)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","11.0%"
"73","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"74","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Nathan Cottrell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Johnny Stanton IV (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Scottie Phillips (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Xavier Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Jeremy Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"87","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"88","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","C.J. Ham (MIN)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"94","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","D.J. Foster (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Royce Freeman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","2","0","0","0","0","1","0.0","0.0","0.0%"
"101","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"102","Ty Montgomery (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"103","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Ameer Abdullah (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
""
""
