"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jonathan Taylor (IND)","30","253","8.4","56","9","2","1","2","1","1.0","0","0","1","38.4","38.4","100.0%"
"2","Derrick Henry (TEN)","34","250","7.4","52","8","2","0","0","0","0","0","1","1","35.0","35.0","100.0%"
"3","Darwin Thompson (SEA)","14","45","3.2","10","0","1","7","7","65","9.3","1","0","1","30.0","30.0","0.0%"
"4","Alexander Mattison (MIN)","21","95","4.5","20","1","1","3","3","50","16.7","1","0","1","29.5","29.5","61.0%"
"5","David Montgomery (CHI)","22","69","3.1","8","0","1","9","9","63","7.0","0","0","1","28.2","28.2","97.0%"
"6","J.K. Dobbins (BAL)","13","160","12.3","72","6","2","0","0","0","0","0","0","1","28.0","28.0","95.0%"
"7","Jeff Wilson Jr. (SF)","20","76","3.8","18","0","1","3","7","12","4.0","1","0","1","23.8","23.8","3.0%"
"8","Sony Michel (MIA)","16","76","4.8","13","0","0","3","3","60","20.0","1","0","1","22.6","22.6","12.0%"
"9","Antonio Williams (NYG)","12","63","5.3","18","0","2","1","1","20","20.0","0","0","1","21.3","21.3","0.0%"
"10","David Johnson (FA)","14","84","6.0","26","1","1","3","5","36","12.0","0","0","1","21.0","21.0","0.0%"
"11","Melvin Gordon III (DEN)","26","93","3.6","15","0","1","4","6","17","4.3","0","0","1","21.0","21.0","88.0%"
"12","Josh Jacobs (LV)","15","89","5.9","28","1","2","0","1","0","0","0","0","1","20.9","20.9","96.0%"
"13","Aaron Jones (GB)","11","42","3.8","10","0","1","4","5","43","10.8","0","0","1","18.5","18.5","100.0%"
"14","Myles Gaskin (MIA)","7","20","2.9","7","0","1","4","5","57","14.3","0","0","1","17.7","17.7","3.0%"
"15","Austin Ekeler (LAC)","7","18","2.6","6","0","0","6","7","33","5.5","1","0","1","17.1","17.1","100.0%"
"16","Nick Chubb (CLE)","14","108","7.7","47","3","1","0","1","0","0","0","0","1","16.8","16.8","100.0%"
"17","Brian Hill (FA)","9","94","10.4","62","4","0","3","3","42","14.0","0","0","1","16.6","16.6","0.0%"
"18","D'Andre Swift (DET)","12","54","4.5","13","0","1","3","3","16","5.3","0","0","1","16.0","16.0","100.0%"
"19","Ezekiel Elliott (DAL)","14","42","3.0","13","0","1","3","4","19","6.3","0","0","1","15.1","15.1","99.0%"
"20","Josh Adams (FA)","11","47","4.3","10","0","1","2","4","12","6.0","0","0","1","13.9","13.9","0.0%"
"21","Ronald Jones II (KC)","12","78","6.5","16","0","1","0","0","0","0","0","0","1","13.8","13.8","27.0%"
"22","Salvon Ahmed (MIA)","6","29","4.8","16","0","1","3","3","19","6.3","0","0","1","13.8","13.8","0.0%"
"23","Justin Jackson (DET)","9","72","8.0","34","2","0","1","2","32","32.0","0","0","1","13.4","13.4","0.0%"
"24","James White (FA)","0","0","0","0","0","0","4","7","31","7.8","1","0","1","13.1","13.1","1.0%"
"25","Nyheim Hines (IND)","2","17","8.5","20","1","0","6","7","50","8.3","0","0","1","12.7","12.7","62.0%"
"26","Adrian Peterson (FA)","7","63","9.0","38","2","1","0","0","0","0","0","0","1","12.3","12.3","4.0%"
"27","Ty Montgomery (NE)","18","105","5.8","36","2","0","1","2","2","2.0","0","0","1","11.7","11.7","1.0%"
"28","Rodney Smith (FA)","10","40","4.0","8","0","1","1","1","4","4.0","0","0","1","11.4","11.4","0.0%"
"29","Dare Ogunbowale (HOU)","14","50","3.6","11","0","0","4","7","22","5.5","0","0","1","11.2","11.2","0.0%"
"30","James Conner (ARI)","9","37","4.1","9","0","0","5","8","25","5.0","0","0","1","11.2","11.2","99.0%"
"31","Cam Akers (LAR)","21","34","1.6","10","0","0","4","4","52","13.0","0","1","1","10.6","10.6","97.0%"
"32","Chris Carson (FA)","11","44","4.0","9","0","0","2","2","39","19.5","0","0","1","10.3","10.3","1.0%"
"33","Boston Scott (PHI)","15","65","4.3","20","1","0","2","5","14","7.0","0","0","1","9.9","9.9","3.0%"
"34","Ameer Abdullah (LV)","0","0","0","0","0","0","3","3","7","2.3","1","0","1","9.7","9.7","3.0%"
"35","Kalen Ballage (FA)","13","36","2.8","9","0","1","0","0","0","0","0","0","1","9.6","9.6","0.0%"
"36","Antonio Gibson (WAS)","19","75","3.9","13","0","0","1","1","6","6.0","0","0","1","9.1","9.1","95.0%"
"37","Alex Collins (FA)","5","29","5.8","8","0","1","0","0","0","0","0","0","1","8.9","8.9","19.0%"
"38","Ty Johnson (NYJ)","11","45","4.1","9","0","0","2","2","23","11.5","0","0","1","8.8","8.8","0.0%"
"39","Trayveon Williams (CIN)","4","74","18.5","55","4","0","1","1","3","3.0","0","0","1","8.7","8.7","0.0%"
"40","Jonathan Ward (ARI)","0","0","0","0","0","0","1","1","11","11.0","1","0","1","8.1","8.1",""
"41","Kenyan Drake (FA)","10","36","3.6","12","0","0","3","3","15","5.0","0","0","1","8.1","8.1","4.0%"
"42","Theo Riddick (FA)","0","0","0","0","0","0","4","5","40","10.0","0","0","1","8.0","8.0","0.0%"
"43","Gus Edwards (BAL)","12","60","5.0","11","0","0","1","1","10","10.0","0","0","1","8.0","8.0","22.0%"
"44","J.D. McKissic (WAS)","2","0","0.0","3","0","0","5","8","30","6.0","0","0","1","8.0","8.0","30.0%"
"45","Wayne Gallman Jr. (FA)","11","65","5.9","14","0","0","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"46","Tony Pollard (DAL)","5","15","3.0","6","0","0","3","5","19","6.3","0","0","1","6.4","6.4","90.0%"
"47","C.J. Ham (MIN)","0","0","0","0","0","0","2","3","44","22.0","0","0","1","6.4","6.4","0.0%"
"48","Kareem Hunt (CLE)","10","37","3.7","12","0","0","1","1","4","4.0","0","0","1","5.1","5.1","89.0%"
"49","Samaje Perine (CIN)","9","51","5.7","15","0","0","0","0","0","0","0","0","1","5.1","5.1","5.0%"
"50","Leonard Fournette (TB)","5","13","2.6","6","0","0","2","2","14","7.0","0","0","1","4.7","4.7","100.0%"
"51","Chase Edmonds (MIA)","3","-3","-1.0","3","0","0","2","2","28","14.0","0","0","1","4.5","4.5","91.0%"
"52","Todd Gurley II (FA)","9","18","2.0","5","0","0","1","2","17","17.0","0","0","1","4.5","4.5","0.0%"
"53","Mark Ingram II (NO)","9","39","4.3","16","0","0","0","0","0","0","0","0","1","3.9","3.9","16.0%"
"54","Royce Freeman (HOU)","2","21","10.5","20","1","0","1","1","1","1.0","0","0","1","3.2","3.2","0.0%"
"55","Zack Moss (BUF)","3","8","2.7","4","0","0","1","1","13","13.0","0","0","1","3.1","3.1","3.0%"
"56","Mike Boone (DEN)","5","29","5.8","19","0","0","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"57","Malcolm Brown (FA)","3","20","6.7","12","0","0","1","1","-2","-2.0","0","0","1","2.8","2.8","0.0%"
"58","Jamaal Williams (DET)","5","26","5.2","14","0","0","0","0","0","0","0","0","1","2.6","2.6","39.0%"
"59","Ito Smith (FA)","3","9","3.0","5","0","0","1","4","7","7.0","0","0","1","2.6","2.6","0.0%"
"60","Devin Singletary (BUF)","3","7","2.3","5","0","0","1","1","6","6.0","0","0","1","2.3","2.3","92.0%"
"61","Justice Hill (BAL)","2","21","10.5","16","0","0","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"62","Rashaad Penny (SEA)","6","19","3.2","7","0","0","0","0","0","0","0","0","1","1.9","1.9","90.0%"
"63","Corey Clement (FA)","1","1","1.0","1","0","0","1","1","7","7.0","0","0","1","1.8","1.8","0.0%"
"64","Anthony McFarland Jr. (PIT)","5","17","3.4","6","0","0","0","1","0","0","0","0","1","1.7","1.7","0.0%"
"65","Devontae Booker (FA)","5","16","3.2","6","0","0","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"66","Jerick McKinnon (KC)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","3.0%"
"67","Jason Huntley (PHI)","2","5","2.5","5","0","0","1","1","0","0.0","0","0","1","1.5","1.5","0.0%"
"68","Gabe Nabers (LAC)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","1.5","1.5","0.0%"
"69","Kyle Juszczyk (SF)","1","0","0.0","0","0","0","1","2","4","4.0","0","0","1","1.4","1.4","0.0%"
"70","Tony Jones Jr. (NO)","3","13","4.3","6","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"71","Alfred Morris (FA)","5","12","2.4","5","0","0","0","1","0","0","0","0","1","1.2","1.2","0.0%"
"72","Darrel Williams (ARI)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","11.0%"
"73","Benny Snell Jr. (PIT)","3","10","3.3","6","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0%"
"74","Peyton Barber (FA)","4","10","2.5","3","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0%"
"75","Giovani Bernard (TB)","3","7","2.3","4","0","0","0","1","0","0","0","0","1","0.7","0.7","0.0%"
