"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"18","Antonio Gibson (WAS)","6","20","3.3","11","0","1","3","3","35","11.7","0","1","1","12.5","12.5","95.0%"
"19","Clyde Edwards-Helaire (KC)","5","14","2.8","7","0","0","3","5","20","6.7","1","0","1","12.4","12.4","93.0%"
"20","DeeJay Dallas (SEA)","7","31","4.4","10","0","1","2","2","8","4.0","0","0","1","11.9","11.9","1.0%"
"21","Chase Edmonds (MIA)","25","70","2.8","6","0","0","3","3","18","6.0","0","0","1","11.8","11.8","91.0%"
"22","Tyler Ervin (FA)","8","24","3.0","8","0","0","4","5","48","12.0","0","0","1","11.2","11.2","0.0%"
"23","Travis Homer (SEA)","6","16","2.7","11","0","0","3","3","64","21.3","0","0","1","11.0","11.0","1.0%"
"24","Joshua Kelley (LAC)","9","28","3.1","9","0","0","5","5","31","6.2","0","0","1","10.9","10.9","3.0%"
"25","Leonard Fournette (TB)","1","0","0.0","0","0","0","6","6","41","6.8","0","0","1","10.1","10.1","100.0%"
"26","Kerryon Johnson (FA)","4","29","7.3","14","0","0","3","3","36","12.0","0","0","1","9.5","9.5","0.0%"
"27","Jonathan Taylor (IND)","6","27","4.5","11","0","1","2","2","7","3.5","0","1","1","9.4","9.4","100.0%"
"28","Gus Edwards (BAL)","11","23","2.1","5","0","1","2","2","11","5.5","0","1","1","9.4","9.4","22.0%"
"29","Ameer Abdullah (LV)","0","0","0","0","0","0","1","1","22","22.0","1","0","1","9.2","9.2","3.0%"
"30","Ezekiel Elliott (DAL)","18","51","2.8","10","0","0","2","3","18","9.0","0","0","1","8.9","8.9","99.0%"
"31","Mike Davis (BAL)","1","3","3.0","3","0","0","5","6","34","6.8","0","0","1","8.7","8.7","13.0%"
"32","Alfred Morris (FA)","9","67","7.4","20","1","0","1","1","4","4.0","0","0","1","8.1","8.1","0.0%"
"33","Frank Gore (FA)","12","46","3.8","15","0","0","2","2","13","6.5","0","0","1","7.9","7.9","24.0%"
"34","Jordan Howard (FA)","10","19","1.9","8","0","1","0","0","0","0","0","0","1","7.9","7.9","0.0%"
"35","Chris Thompson (FA)","1","3","3.0","3","0","0","4","4","35","8.8","0","0","1","7.8","7.8","0.0%"
"36","Gabe Nabers (LAC)","0","0","0","0","0","0","1","1","4","4.0","1","0","1","7.4","7.4","0.0%"
"37","Adrian Peterson (FA)","8","29","3.6","8","0","0","3","5","14","4.7","0","0","1","7.3","7.3","4.0%"
"38","Damien Harris (NE)","14","71","5.1","21","1","0","0","0","0","0","0","0","1","7.1","7.1","94.0%"
"39","Alexander Mattison (MIN)","12","69","5.8","18","0","0","0","0","0","0","0","0","1","6.9","6.9","61.0%"
"40","Derrick Henry (TEN)","21","68","3.2","26","1","0","0","0","0","0","0","0","1","6.8","6.8","100.0%"
"41","Tony Pollard (DAL)","9","57","6.3","20","2","0","1","2","1","1.0","0","0","1","6.8","6.8","90.0%"
"42","James White (FA)","2","0","0.0","4","0","0","4","5","24","6.0","0","0","1","6.4","6.4","1.0%"
"43","Devin Singletary (BUF)","2","1","0.5","2","0","0","3","3","33","11.0","0","0","1","6.4","6.4","92.0%"
"44","Latavius Murray (FA)","10","39","3.9","17","0","0","2","2","3","1.5","0","0","1","6.2","6.2","0.0%"
"45","Jordan Wilkins (FA)","11","39","3.5","11","0","0","2","2","-1","-0.5","0","0","1","5.8","5.8","0.0%"
"46","Nyheim Hines (IND)","2","18","9.0","14","0","0","2","3","20","10.0","0","0","1","5.8","5.8","62.0%"
"47","La'Mical Perine (NYJ)","6","19","3.2","7","0","0","2","2","19","9.5","0","0","1","5.8","5.8","0.0%"
"48","J.K. Dobbins (BAL)","12","30","2.5","8","0","0","2","2","5","2.5","0","0","1","5.5","5.5","95.0%"
"49","David Montgomery (CHI)","14","30","2.1","5","0","0","3","3","12","4.0","0","1","1","5.2","5.2","97.0%"
"50","Ronald Jones II (KC)","3","9","3.0","7","0","0","3","4","9","3.0","0","0","1","4.8","4.8","27.0%"
"51","Anthony McFarland Jr. (PIT)","3","7","2.3","6","0","0","2","2","15","7.5","0","0","1","4.2","4.2","0.0%"
"52","Dion Lewis (FA)","3","5","1.7","5","0","0","2","2","16","8.0","0","0","1","4.1","4.1","2.0%"
"53","James Conner (ARI)","9","22","2.4","6","0","0","2","2","-2","-1.0","0","0","1","4.0","4.0","99.0%"
"54","Salvon Ahmed (MIA)","7","38","5.4","19","0","0","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"55","Melvin Gordon III (DEN)","6","18","3.0","9","0","0","1","1","9","9.0","0","0","1","3.7","3.7","88.0%"
"56","JaMycal Hasty (SF)","4","3","0.8","4","0","0","2","2","10","5.0","0","0","1","3.3","3.3","0.0%"
"57","Jalen Richard (FA)","1","3","3.0","3","0","0","1","1","19","19.0","0","0","1","3.2","3.2","1.0%"
"58","Patrick Laird (TB)","1","-1","-1.0","0","0","0","1","1","17","17.0","0","0","1","2.6","2.6","0.0%"
"59","Jakob Johnson (LV)","0","0","0","0","0","0","2","2","6","3.0","0","0","1","2.6","2.6","0.0%"
"60","Brian Hill (FA)","8","24","3.0","8","0","0","0","1","0","0","0","0","1","2.4","2.4","0.0%"
"61","Phillip Lindsay (IND)","8","23","2.9","6","0","0","0","3","0","0","0","0","1","2.3","2.3","1.0%"
"62","Michael Burton (KC)","1","1","1.0","1","0","0","1","1","12","12.0","0","0","1","2.3","2.3","0.0%"
"63","D.J. Foster (FA)","1","2","2.0","2","0","0","1","1","7","7.0","0","0","1","1.9","1.9","0.0%"
"64","David Johnson (FA)","2","16","8.0","18","0","0","0","1","0","0","0","0","1","1.6","1.6","0.0%"
"65","Alec Ingold (MIA)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.0%"
"66","Kyle Juszczyk (SF)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"67","Darrel Williams (ARI)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","11.0%"
"68","Le'Veon Bell (FA)","4","8","2.0","4","0","0","1","1","-5","-5.0","0","0","1","1.3","1.3","0.0%"
"69","D'Onta Foreman (CAR)","5","11","2.2","3","0","0","0","0","0","0","0","0","1","1.1","1.1","11.0%"
"70","Jeremy McNichols (PIT)","2","10","5.0","5","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"71","Dwayne Washington (NO)","5","9","1.8","5","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"72","Dexter Williams (GB)","2","8","4.0","5","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"73","Alex Collins (FA)","2","5","2.5","8","0","0","0","0","0","0","0","0","1","0.5","0.5","19.0%"
"74","Elijhaa Penny (FA)","1","2","2.0","2","0","0","0","1","0","0","0","0","1","0.2","0.2","0.0%"
"75","Keith Smith (ATL)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"76","Benny Snell Jr. (PIT)","3","1","0.3","3","0","0","0","0","0","0","0","0","1","0.1","0.1","1.0%"
"77","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"78","Ty Johnson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Qadree Ollison (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Chandler Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Artavis Pierce (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Jeremy Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"90","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","John Lovett (MIA)","3","6","2.0","4","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Cordarrelle Patterson (ATL)","3","13","4.3","6","0","0","4","4","27","6.8","0","0","1","0.0","0.0","89.0%"
"96","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Peyton Barber (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"98","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Royce Freeman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Jaylen Samuels (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Jason Cabinda (DET)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","0.0","0.0","0.0%"
"104","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Justin Jackson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
