"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Derrick Henry (TEN)","26","215","8.3","47","7","2","2","2","7","3.5","0","0","1","36.2","36.2","100.0%"
"2","Jonathan Taylor (IND)","20","150","7.5","62","4","2","2","2","15","7.5","0","0","1","30.5","30.5","100.0%"
"3","Miles Sanders (PHI)","14","115","8.2","82","4","2","4","5","21","5.3","0","0","1","29.6","29.6","91.0%"
"4","Kareem Hunt (CLE)","6","33","5.5","10","0","1","6","7","77","12.8","1","0","1","29.0","29.0","89.0%"
"5","Mike Davis (BAL)","11","51","4.6","10","0","2","5","6","42","8.4","0","0","1","26.3","26.3","13.0%"
"6","David Montgomery (CHI)","11","113","10.3","80","4","1","3","4","42","14.0","0","0","1","24.5","24.5","97.0%"
"7","Nick Chubb (CLE)","17","82","4.8","14","0","2","2","2","21","10.5","0","0","1","24.3","24.3","100.0%"
"8","Austin Ekeler (LAC)","15","79","5.3","13","0","0","9","9","67","7.4","0","0","1","23.6","23.6","100.0%"
"9","Alvin Kamara (NO)","11","50","4.5","16","0","1","7","10","44","6.3","0","0","1","22.4","22.4","100.0%"
"10","Cam Akers (LAR)","29","171","5.9","35","3","0","2","3","23","11.5","0","0","1","21.4","21.4","97.0%"
"11","Dalvin Cook (MIN)","22","102","4.6","14","0","1","2","4","8","4.0","0","0","1","19.0","19.0","100.0%"
"12","Chris Carson (FA)","12","76","6.3","28","1","1","3","5","22","7.3","0","0","1","18.8","18.8","1.0%"
"13","Gus Edwards (BAL)","7","49","7.0","19","0","2","1","1","4","4.0","0","0","1","18.3","18.3","22.0%"
"14","Kenyan Drake (FA)","23","80","3.5","36","2","1","1","1","10","10.0","0","0","1","16.0","16.0","4.0%"
"15","Ronald Jones II (KC)","18","80","4.4","16","0","1","1","2","4","4.0","0","0","1","15.4","15.4","27.0%"
"16","D'Andre Swift (DET)","7","24","3.4","5","0","1","4","5","26","6.5","0","0","1","15.0","15.0","100.0%"
"17","Clyde Edwards-Helaire (KC)","16","32","2.0","12","0","0","5","6","59","11.8","0","0","1","14.1","14.1","93.0%"
"18","J.K. Dobbins (BAL)","13","53","4.1","13","0","1","0","0","0","0","0","0","1","13.3","13.3","95.0%"
"19","Tony Pollard (DAL)","11","39","3.5","17","0","0","2","2","9","4.5","1","0","1","12.8","12.8","90.0%"
"20","James Robinson (JAC)","12","67","5.6","47","3","0","4","4","16","4.0","0","0","1","12.3","12.3","64.0%"
"21","Melvin Gordon III (DEN)","13","68","5.2","15","0","0","3","3","23","7.7","0","0","1","12.1","12.1","88.0%"
"22","Nyheim Hines (IND)","7","58","8.3","31","2","0","4","4","17","4.3","0","0","1","11.5","11.5","62.0%"
"23","J.D. McKissic (WAS)","11","68","6.2","17","0","0","2","4","18","9.0","0","0","1","10.6","10.6","30.0%"
"24","Josh Jacobs (LV)","13","49","3.8","18","0","0","3","5","25","8.3","0","0","1","10.4","10.4","96.0%"
"25","Wayne Gallman Jr. (FA)","12","57","4.8","16","0","0","3","4","16","5.3","0","0","1","10.3","10.3","0.0%"
"26","Kyle Juszczyk (SF)","1","3","3.0","3","0","0","2","3","15","7.5","1","0","1","9.8","9.8","0.0%"
"27","Aaron Jones (GB)","15","69","4.6","11","0","0","2","3","6","3.0","0","0","1","9.5","9.5","100.0%"
"28","Jeff Wilson Jr. (SF)","11","31","2.8","11","0","1","1","3","13","13.0","0","1","1","9.4","9.4","3.0%"
"29","Chase Edmonds (MIA)","7","32","4.6","11","0","0","4","5","21","5.3","0","0","1","9.3","9.3","91.0%"
"30","Raheem Mostert (MIA)","14","65","4.6","14","0","0","2","4","5","2.5","0","0","1","9.0","9.0","36.0%"
"31","Kerryon Johnson (FA)","2","3","1.5","2","0","1","1","1","10","10.0","0","0","1","8.3","8.3","0.0%"
"32","Jalen Richard (FA)","2","10","5.0","6","0","0","4","5","31","7.8","0","0","1","8.1","8.1","1.0%"
"33","Duke Johnson Jr. (BUF)","8","26","3.3","10","0","0","2","2","53","26.5","0","1","1","7.9","7.9","0.0%"
"34","Ezekiel Elliott (DAL)","12","48","4.0","26","1","0","2","3","11","5.5","0","0","1","7.9","7.9","99.0%"
"35","Trayveon Williams (CIN)","12","49","4.1","9","0","0","3","3","14","4.7","0","1","1","7.3","7.3","0.0%"
"36","DeAndre Washington (FA)","13","35","2.7","7","0","0","2","4","17","8.5","0","0","1","7.2","7.2","11.0%"
"37","Devine Ozigbo (DEN)","0","0","0","0","0","0","4","4","30","7.5","0","0","1","7.0","7.0","0.0%"
"38","Carlos Hyde (FA)","15","66","4.4","18","0","0","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"39","Jaylen Samuels (FA)","4","15","3.8","6","0","0","3","4","18","6.0","0","0","1","6.3","6.3","0.0%"
"40","Samaje Perine (CIN)","10","32","3.2","11","0","0","2","2","9","4.5","0","0","1","6.1","6.1","5.0%"
"41","Damien Harris (NE)","11","50","4.5","12","0","0","1","2","0","0.0","0","0","1","6.0","6.0","94.0%"
"42","Peyton Barber (FA)","12","37","3.1","9","0","0","2","3","1","0.5","0","0","1","5.8","5.8","1.0%"
"43","Ito Smith (FA)","11","42","3.8","8","0","0","1","1","3","3.0","0","0","1","5.5","5.5","0.0%"
"44","Le'Veon Bell (FA)","2","21","10.5","13","0","0","2","3","14","7.0","0","0","1","5.5","5.5","0.0%"
"45","Buddy Howell (FA)","11","42","3.8","9","0","0","1","2","3","3.0","0","0","1","5.5","5.5","0.0%"
"46","Dion Lewis (FA)","2","14","7.0","13","0","1","0","0","0","0","0","1","1","5.4","5.4","2.0%"
"47","C.J. Ham (MIN)","1","0","0.0","0","0","0","3","3","22","7.3","0","0","1","5.2","5.2","0.0%"
"48","Phillip Lindsay (IND)","11","24","2.2","9","0","0","2","2","7","3.5","0","0","1","5.1","5.1","1.0%"
"49","Todd Gurley II (FA)","6","19","3.2","8","0","0","2","3","12","6.0","0","0","1","5.1","5.1","0.0%"
"50","Josh Adams (FA)","6","27","4.5","12","0","0","2","2","3","1.5","0","0","1","5.0","5.0","0.0%"
"51","Devontae Booker (FA)","4","8","2.0","6","0","0","3","3","11","3.7","0","0","1","4.9","4.9","0.0%"
"52","Justin Jackson (DET)","3","9","3.0","5","0","0","3","3","10","3.3","0","0","1","4.9","4.9","0.0%"
"53","LeSean McCoy (FA)","4","32","8.0","14","0","0","1","1","3","3.0","0","0","1","4.5","4.5","2.0%"
"54","Devin Singletary (BUF)","7","32","4.6","14","0","0","1","1","2","2.0","0","0","1","4.4","4.4","92.0%"
"55","Rodney Smith (FA)","2","10","5.0","6","0","0","2","2","14","7.0","0","0","1","4.4","4.4","0.0%"
"56","Zack Moss (BUF)","13","43","3.3","13","0","0","0","1","0","0","0","0","1","4.3","4.3","3.0%"
"57","Ameer Abdullah (LV)","3","11","3.7","4","0","0","2","2","10","5.0","0","0","1","4.1","4.1","3.0%"
"58","Adrian Peterson (FA)","4","7","1.8","3","0","0","1","1","23","23.0","0","0","1","4.0","4.0","4.0%"
"59","Jamaal Williams (DET)","10","38","3.8","9","0","0","0","0","0","0","0","0","1","3.8","3.8","39.0%"
"60","Patrick Laird (TB)","4","19","4.8","9","0","0","1","1","4","4.0","0","0","1","3.3","3.3","0.0%"
"61","Giovani Bernard (TB)","3","8","2.7","4","0","0","3","3","15","5.0","0","1","1","3.3","3.3","0.0%"
"62","Kalen Ballage (FA)","7","14","2.0","5","0","0","1","2","6","6.0","0","0","1","3.0","3.0","0.0%"
"63","James White (FA)","3","16","5.3","9","0","0","1","2","2","2.0","0","0","1","2.8","2.8","1.0%"
"64","Boston Scott (PHI)","3","6","2.0","3","0","0","1","1","11","11.0","0","0","1","2.7","2.7","3.0%"
