"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"68","Darrell Henderson Jr. (LAR)","10","19","1.9","5","0","0","0","1","0","0","0","0","1","1.9","1.9","68.0%"
"69","Rodney Smith (FA)","7","18","2.6","13","0","0","0","1","0","0","0","0","1","1.8","1.8","0.0%"
"70","Devontae Booker (FA)","5","6","1.2","4","0","0","1","4","-1","-1.0","0","0","1","1.5","1.5","0.0%"
"71","Ty Johnson (NYJ)","2","3","1.5","2","0","0","1","2","1","1.0","0","0","1","1.4","1.4","0.0%"
"72","Samaje Perine (CIN)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","5.0%"
"73","Troymaine Pope (FA)","1","-1","-1.0","0","0","0","1","1","2","2.0","0","0","1","1.1","1.1","0.0%"
"74","C.J. Ham (MIN)","1","10","10.0","10","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"75","Alfred Morris (FA)","4","8","2.0","5","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"76","Corey Clement (FA)","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"77","Alexander Mattison (MIN)","2","6","3.0","4","0","0","0","0","0","0","0","0","1","0.6","0.6","61.0%"
"78","Dwayne Washington (NO)","3","6","2.0","4","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"79","Tony Brooks-James (FA)","3","4","1.3","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"80","Josh Adams (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"81","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Nathan Cottrell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"84","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"86","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Devine Ozigbo (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Xavier Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Scottie Phillips (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"97","Jeremy Cox (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"98","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Cordarrelle Patterson (ATL)","2","8","4.0","6","0","0","0","0","0","0","0","0","1","0.0","0.0","89.0%"
"102","LeSean McCoy (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"103","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","D.J. Foster (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Wendell Smallwood (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Darrel Williams (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.0%"
"110","Jason Cabinda (DET)","1","0","0.0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"111","Sony Michel (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.0%"
"112","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Ameer Abdullah (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"114","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Keith Smith (ATL)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"117","Patrick Laird (TB)","1","9","9.0","9","0","0","0","0","0","0","0","1","1","-1.1","-1.1","0.0%"
""
""
