"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"16","Austin Ekeler (LAC)","10","45","4.5","23","1","0","3","3","23","7.7","1","0","1","15.8","15.8","100.0%"
"17","Leonard Fournette (TB)","9","34","3.8","8","0","1","3","3","32","10.7","0","0","1","15.6","15.6","100.0%"
"18","Kyle Juszczyk (SF)","1","3","3.0","3","0","0","2","3","10","5.0","2","0","1","15.3","15.3","0.0%"
"19","Kareem Hunt (CLE)","4","11","2.8","6","0","1","3","5","41","13.7","0","0","1","14.2","14.2","89.0%"
"20","Gus Edwards (BAL)","15","85","5.7","32","2","0","2","2","37","18.5","0","0","1","14.2","14.2","22.0%"
"21","J.K. Dobbins (BAL)","11","77","7.0","25","1","1","0","1","0","0","0","0","1","13.7","13.7","95.0%"
"22","Kenyan Drake (FA)","18","45","2.5","10","0","1","2","2","5","2.5","0","0","1","13.0","13.0","4.0%"
"23","Aaron Jones (GB)","10","94","9.4","59","4","0","2","3","14","7.0","0","0","1","12.8","12.8","100.0%"
"24","Zack Moss (BUF)","12","57","4.8","12","0","1","1","1","0","0.0","0","0","1","12.7","12.7","3.0%"
"25","Latavius Murray (FA)","12","72","6.0","21","1","0","3","3","24","8.0","0","0","1","12.6","12.6","0.0%"
"26","Darrel Williams (ARI)","10","46","4.6","11","0","0","4","6","27","6.8","0","0","1","11.3","11.3","11.0%"
"27","Chris Carson (FA)","16","69","4.3","15","0","0","3","3","10","3.3","0","0","1","10.9","10.9","1.0%"
"28","Dare Ogunbowale (HOU)","14","71","5.1","25","1","0","3","5","7","2.3","0","0","1","10.8","10.8","0.0%"
"29","Nyheim Hines (IND)","8","44","5.5","11","0","0","4","4","20","5.0","0","0","1","10.4","10.4","62.0%"
"30","Antonio Gibson (WAS)","10","61","6.1","22","1","0","3","4","8","2.7","0","0","1","9.9","9.9","95.0%"
"31","Derrick Henry (TEN)","23","98","4.3","10","0","0","0","0","0","0","0","0","1","9.8","9.8","100.0%"
"32","Brian Hill (FA)","7","36","5.1","17","0","0","3","3","25","8.3","0","0","1","9.1","9.1","0.0%"
"33","D'Andre Swift (DET)","10","45","4.5","14","0","0","4","5","25","6.3","0","1","1","9.0","9.0","100.0%"
"34","Mike Davis (BAL)","14","28","2.0","7","0","1","0","0","0","0","0","0","1","8.8","8.8","13.0%"
"35","Artavis Pierce (FA)","2","26","13.0","23","1","1","0","0","0","0","0","0","1","8.6","8.6","0.0%"
"36","Todd Gurley II (FA)","4","16","4.0","6","0","0","3","3","34","11.3","0","0","1","8.0","8.0","0.0%"
"37","Melvin Gordon III (DEN)","16","79","4.9","17","0","0","0","0","0","0","0","0","1","7.9","7.9","88.0%"
"38","Ke'Shawn Vaughn (TB)","15","62","4.1","14","0","0","1","2","7","7.0","0","0","1","7.9","7.9","1.0%"
"39","Wayne Gallman Jr. (FA)","6","27","4.5","9","0","0","2","2","26","13.0","0","0","1","7.3","7.3","0.0%"
"40","Devin Singletary (BUF)","10","36","3.6","11","0","0","2","2","16","8.0","0","0","1","7.2","7.2","92.0%"
"41","Josh Jacobs (LV)","13","69","5.3","15","0","0","0","2","0","0","0","0","1","6.9","6.9","96.0%"
"42","Sony Michel (MIA)","10","69","6.9","29","2","0","0","0","0","0","0","0","1","6.9","6.9","12.0%"
"43","James White (FA)","4","14","3.5","8","0","0","3","3","23","7.7","0","0","1","6.7","6.7","1.0%"
"44","Mike Boone (DEN)","1","4","4.0","4","0","1","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"45","Frank Gore (FA)","14","48","3.4","7","0","0","1","1","5","5.0","0","0","1","6.3","6.3","24.0%"
"46","Darrell Henderson Jr. (LAR)","12","62","5.2","23","1","0","0","0","0","0","0","0","1","6.2","6.2","68.0%"
"47","Jerick McKinnon (KC)","1","4","4.0","4","0","0","3","4","28","9.3","0","0","1","6.2","6.2","3.0%"
"48","Ito Smith (FA)","10","46","4.6","14","0","0","1","1","5","5.0","0","0","1","6.1","6.1","0.0%"
"49","Rodney Smith (FA)","7","23","3.3","7","0","0","2","2","15","7.5","0","0","1","5.8","5.8","0.0%"
"50","La'Mical Perine (NYJ)","9","30","3.3","9","0","0","1","2","14","14.0","0","0","1","5.4","5.4","0.0%"
"51","Le'Veon Bell (FA)","7","30","4.3","11","0","0","1","3","9","9.0","0","0","1","4.9","4.9","0.0%"
"52","Kalen Ballage (FA)","4","14","3.5","5","0","0","2","3","12","6.0","0","0","1","4.6","4.6","0.0%"
"53","Malcolm Brown (FA)","7","27","3.9","12","0","0","1","3","8","8.0","0","0","1","4.5","4.5","0.0%"
"54","Royce Freeman (HOU)","2","16","8.0","10","0","0","2","2","7","3.5","0","0","1","4.3","4.3","0.0%"
"55","Devontae Booker (FA)","6","11","1.8","3","0","0","2","2","8","4.0","0","0","1","3.9","3.9","0.0%"
"56","J.J. Taylor (NE)","6","38","6.3","28","1","0","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"57","Kerryon Johnson (FA)","0","0","0","0","0","0","2","2","17","8.5","0","0","1","3.7","3.7","0.0%"
"58","Carlos Hyde (FA)","2","8","4.0","6","0","0","1","1","18","18.0","0","0","1","3.6","3.6","0.0%"
"59","Keith Smith (ATL)","0","0","0","0","0","0","2","2","14","7.0","0","0","1","3.4","3.4","0.0%"
"60","Jalen Richard (FA)","2","19","9.5","18","0","0","1","1","4","4.0","0","0","1","3.3","3.3","1.0%"
"61","Tony Pollard (DAL)","9","12","1.3","7","0","0","1","2","8","8.0","0","0","1","3.0","3.0","90.0%"
"62","Chase Edmonds (MIA)","0","0","0","0","0","0","2","3","8","4.0","0","0","1","2.8","2.8","91.0%"
"63","LeVante Bellamy (FA)","3","11","3.7","8","0","0","1","1","5","5.0","0","0","1","2.6","2.6","0.0%"
"64","Michael Burton (KC)","2","10","5.0","7","0","0","1","1","4","4.0","0","0","1","2.4","2.4","0.0%"
"65","Alfred Morris (FA)","3","4","1.3","2","0","0","1","1","9","9.0","0","0","1","2.3","2.3","0.0%"
"66","Craig Reynolds (DET)","1","4","4.0","4","0","0","1","1","3","3.0","0","0","1","1.7","1.7","0.0%"
"67","Boston Scott (PHI)","2","17","8.5","12","0","0","0","0","0","0","0","0","1","1.7","1.7","3.0%"
"68","Jeremy McNichols (PIT)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.0%"
"69","LeSean McCoy (FA)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","1.5","1.5","2.0%"
"70","Dion Lewis (FA)","1","15","15.0","15","0","0","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"71","Devine Ozigbo (DEN)","1","1","1.0","1","0","0","1","1","3","3.0","0","0","1","1.4","1.4","0.0%"
"72","Ameer Abdullah (LV)","1","13","13.0","13","0","0","0","1","0","0","0","0","1","1.3","1.3","3.0%"
"73","Salvon Ahmed (MIA)","6","2","0.3","5","0","0","1","1","1","1.0","0","0","1","1.3","1.3","0.0%"
"74","Tevin Coleman (NYJ)","2","3","1.5","3","0","0","1","1","0","0.0","0","0","1","1.3","1.3","0.0%"
"75","Ty Johnson (NYJ)","2","13","6.5","7","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"76","Peyton Barber (FA)","1","10","10.0","10","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0%"
"77","Adrian Peterson (FA)","4","10","2.5","9","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0%"
"78","Rashaad Penny (SEA)","3","9","3.0","6","0","0","0","0","0","0","0","0","1","0.9","0.9","90.0%"
"79","Jordan Howard (FA)","3","8","2.7","5","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"80","Trayveon Williams (CIN)","2","6","3.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"81","Justin Jackson (DET)","2","4","2.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"82","Alex Armah Jr. (FA)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"83","Darrynton Evans (CHI)","1","3","3.0","3","0","0","0","2","0","0","0","0","1","0.3","0.3","0.0%"
"84","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"85","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Jake Bargas (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Nathan Cottrell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Benny Snell Jr. (PIT)","6","0","0.0","2","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"94","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Ryan Nall (FA)","2","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"97","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Scottie Phillips (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Xavier Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Sewo Olonilua (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"105","Bruce Miller (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Taiwan Jones (BUF)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"109","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","89.0%"
"110","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Andy Janovich (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"115","D.J. Foster (FA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Jaylen Samuels (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Josh Adams (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Jordan Wilkins (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Matt Breida (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"124","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Ty Montgomery (NE)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","1.0%"
""
""
