"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"22","Michael Thomas (NO)","8","8","84","10.5","22","1","0","0","0","0","0","1","16.4","16.4","93.0%"
"23","Curtis Samuel (WAS)","7","9","68","9.7","19","0","0","2","22","0","0","1","16.0","16.0","4.0%"
"24","Lynn Bowden Jr. (MIA)","7","9","82","11.7","22","1","0","1","2","0","0","1","15.4","15.4","0.0%"
"25","Amari Cooper (CLE)","4","5","51","12.8","20","1","1","0","0","0","0","1","15.1","15.1","92.0%"
"26","Cooper Kupp (LAR)","5","5","33","6.6","20","1","1","0","0","0","0","1","14.3","14.3","100.0%"
"27","Emmanuel Sanders (FA)","3","5","48","16.0","37","2","1","0","0","0","0","1","13.8","13.8","1.0%"
"28","Marquise Brown (ARI)","2","6","50","25.0","44","3","1","0","0","0","0","1","13.0","13.0","92.0%"
"29","Danny Amendola (FA)","6","7","66","11.0","16","0","0","0","0","0","0","1","12.6","12.6","0.0%"
"30","Chad Hansen (FA)","7","7","56","8.0","15","0","0","0","0","0","0","1","12.6","12.6","0.0%"
"31","Tim Patrick (DEN)","3","5","36","12.0","32","2","1","0","0","0","0","1","12.6","12.6","7.0%"
"32","Donovan Peoples-Jones (CLE)","3","5","74","24.7","37","4","0","0","0","0","0","1","12.4","12.4","4.0%"
"33","David Moore (CHI)","3","5","20","6.7","14","0","1","1","9","0","0","1","11.9","11.9","0.0%"
"34","James Washington (DAL)","3","6","29","9.7","19","0","1","0","0","0","0","1","11.9","11.9","1.0%"
"35","Scotty Miller (TB)","1","2","48","48.0","48","3","1","0","0","0","0","1","11.8","11.8","0.0%"
"36","Jarvis Landry (NO)","6","9","52","8.7","12","0","0","0","0","0","0","1","11.7","11.7","35.0%"
"37","Mack Hollins (LV)","5","9","66","13.2","23","1","0","0","0","0","0","1","11.6","11.6","0.0%"
"38","Laviska Shenault Jr. (JAC)","6","11","49","8.2","22","1","0","1","2","0","0","1","11.1","11.1","2.0%"
"39","Mecole Hardman (KC)","3","3","40","13.3","26","1","0","0","0","0","1","1","11.0","11.0","31.0%"
"40","Gabriel Davis (BUF)","3","8","19","6.3","13","0","1","0","0","0","0","1","10.9","10.9","93.0%"
"41","Darnell Mooney (CHI)","2","2","22","11.0","12","0","1","1","5","0","0","1","10.7","10.7","90.0%"
"42","Tyler Lockett (SEA)","5","5","52","10.4","17","0","0","0","0","0","0","1","10.2","10.2","86.0%"
"43","Freddie Swain (SEA)","2","3","22","11.0","19","0","1","0","0","0","0","1","10.2","10.2","0.0%"
"44","Tee Higgins (CIN)","5","8","49","9.8","18","0","0","0","0","0","0","1","9.9","9.9","99.0%"
"45","Antonio Brown (FA)","5","5","49","9.8","16","0","0","0","0","0","0","1","9.9","9.9","1.0%"
"46","Justin Jefferson (MIN)","4","8","39","9.8","17","0","0","0","0","0","0","1","9.9","9.9","100.0%"
"47","Damiere Byrd (ATL)","5","8","48","9.6","25","1","0","0","0","0","0","1","9.8","9.8","0.0%"
"48","Keke Coutee (IND)","3","3","24","8.0","11","0","1","0","0","0","1","1","9.4","9.4","0.0%"
"49","Tyler Boyd (CIN)","5","9","43","8.6","21","1","0","0","0","0","0","1","9.3","9.3","55.0%"
"50","Kendrick Bourne (NE)","3","7","42","14.0","16","0","0","0","0","0","0","1","9.2","9.2","6.0%"
"51","Cole Beasley (FA)","5","10","41","8.2","13","0","0","0","0","0","0","1","9.1","9.1","1.0%"
"52","Tre'Quan Smith (NO)","3","6","60","20.0","31","3","0","0","0","0","0","1","9.0","9.0","0.0%"
"53","Marvin Jones Jr. (JAC)","4","8","48","12.0","23","1","0","0","0","0","0","1","8.8","8.8","8.0%"
"54","Jakobi Meyers (NE)","4","5","47","11.8","31","2","0","0","0","0","0","1","8.7","8.7","35.0%"
"55","Mike Evans (TB)","3","5","56","18.7","29","2","0","0","0","0","0","1","8.6","8.6","100.0%"
"56","Jalen Reagor (PHI)","2","4","46","23.0","39","2","0","1","19","0","0","1","8.5","8.5","1.0%"
"57","Alshon Jeffery (FA)","1","1","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","0.0%"
"58","Pharoh Cooper (FA)","3","3","52","17.3","32","2","0","0","0","0","0","1","8.2","8.2","0.0%"
"59","Robert Woods (TEN)","5","8","32","6.4","14","0","0","1","-1","0","0","1","8.1","8.1","73.0%"
"60","CeeDee Lamb (DAL)","2","2","46","23.0","32","2","0","1","15","0","0","1","8.1","8.1","100.0%"
"61","Diontae Johnson (PIT)","4","7","40","10.0","17","0","0","0","0","0","0","1","8.0","8.0","97.0%"
"62","Laquon Treadwell (JAC)","1","1","9","9.0","9","0","1","0","0","0","0","1","7.9","7.9","0.0%"
"63","Braxton Berrios (NYJ)","3","5","49","16.3","34","2","0","0","0","0","0","1","7.9","7.9","3.0%"
"64","N'Keal Harry (CHI)","3","4","49","16.3","30","2","0","0","0","0","0","1","7.9","7.9","0.0%"
"65","Sammy Watkins (GB)","2","3","52","26.0","37","2","0","0","0","0","0","1","7.2","7.2","18.0%"
"66","Adam Thielen (MIN)","3","4","39","13.0","15","0","0","0","0","0","0","1","6.9","6.9","92.0%"
"67","Hunter Renfrow (LV)","5","7","38","7.6","13","0","0","0","0","0","1","1","6.8","6.8","90.0%"
"68","Steven Mitchell Jr. (FA)","3","5","38","12.7","15","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"69","Michael Pittman Jr. (IND)","2","5","42","21.0","23","1","0","1","3","0","0","1","6.5","6.5","99.0%"
"70","Sterling Shepard (NYG)","3","5","35","11.7","24","1","0","0","0","0","0","1","6.5","6.5","3.0%"
"71","Richie James Jr. (NYG)","3","3","33","11.0","16","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"72","Jerry Jeudy (DEN)","2","4","42","21.0","31","2","0","0","0","0","0","1","6.2","6.2","95.0%"
"73","Jakeem Grant Sr. (CLE)","3","5","32","10.7","18","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"74","Darius Slayton (NYG)","3","8","31","10.3","13","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"75","Diontae Spencer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"76","Willie Snead IV (SF)","3","5","29","9.7","13","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"77","Mohamed Sanu Sr. (MIA)","2","2","37","18.5","21","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"78","Breshad Perriman (TB)","3","7","26","8.7","17","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"79","Collin Johnson (NYG)","2","3","33","16.5","27","1","0","0","0","0","0","1","5.3","5.3","0.0%"
"80","Golden Tate (FA)","1","2","39","39.0","39","2","0","0","0","0","0","1","4.9","4.9","0.0%"
"81","Henry Ruggs III (FA)","3","3","18","6.0","6","0","0","0","0","0","0","1","4.8","4.8","6.0%"
"82","Chase Claypool (PIT)","3","6","15","5.0","6","0","0","0","0","0","0","1","4.5","4.5","69.0%"
"83","Chris Godwin (TB)","2","3","25","12.5","16","0","0","0","0","0","0","1","4.5","4.5","88.0%"
"84","Terry McLaurin (WAS)","2","6","24","12.0","13","0","0","0","0","0","0","1","4.4","4.4","98.0%"
"85","Christian Kirk (JAC)","3","4","14","4.7","7","0","0","0","0","0","0","1","4.4","4.4","83.0%"
"86","Corey Davis (NYJ)","3","3","34","11.3","19","0","0","0","0","0","1","1","4.4","4.4","11.0%"
"87","Michael Gallup (DAL)","2","6","23","11.5","12","0","0","0","0","0","0","1","4.3","4.3","41.0%"
"88","Greg Ward (PHI)","2","5","20","10.0","14","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"89","Allen Lazard (GB)","2","3","19","9.5","14","0","0","0","0","0","0","1","3.9","3.9","87.0%"
"90","Zach Pascal (PHI)","1","2","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","0.0%"
"91","Anthony Miller (PIT)","2","2","16","8.0","10","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"92","Quintez Cephus (DET)","2","2","16","8.0","8","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"93","DJ Chark Jr. (DET)","2","9","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","26.0%"
"94","Penny Hart (SEA)","1","1","3","3.0","3","0","0","1","19","0","0","1","3.2","3.2","0.0%"
"95","Larry Fitzgerald (FA)","2","3","10","5.0","13","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"96","Tavon Austin (FA)","2","2","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"97","Jamison Crowder (BUF)","2","4","7","3.5","4","0","0","0","0","0","0","1","2.7","2.7","5.0%"
"98","Jaleel Scott (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"99","Miles Boykin (PIT)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"100","Jamal Agnew (JAC)","1","1","4","4.0","4","0","0","1","11","0","0","1","2.5","2.5","0.0%"
"101","Equanimeous St. Brown (CHI)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"102","Jeff Smith (NYJ)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"103","Cam Sims (WAS)","1","2","8","8.0","8","0","0","1","5","0","0","1","2.3","2.3","0.0%"
"104","Demarcus Robinson (BAL)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"105","DaeSean Hamilton (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"106","Isaiah McKenzie (BUF)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","34.0%"
"107","Brandon Powell (LAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"108","KeeSean Johnson (ATL)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"109","Isaiah Wright (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"110","Jalen Guyton (LAC)","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"111","Josh Reynolds (DET)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","1.0%"
"112","Malcolm Perry (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"113","Steven Sims Jr. (PIT)","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"114","KJ Hill Jr. (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"115","Quez Watkins (PHI)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"116","Brandon Zylstra (CAR)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"117","Zay Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","1.2","1.2","1.0%"
"118","Deebo Samuel (SF)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","100.0%"
"119","Javon Wims (CLE)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","0.0%"
"120","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Robert Foster (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Austin Mack (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Nick Westbrook-Ikhine (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"124","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Trent Sherfield (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","10.0%"
"128","Riley Ridley (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Christian Blake (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Chad Beebe (FA)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Ray-Ray McCloud (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"136","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","9.0%"
"137","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Bryan Edwards (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"143","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Donte Moncrief (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Andre Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Marken Michel (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Kalif Raymond (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Mike Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","98.0%"
"151","Tommylee Lewis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Marcus Johnson (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Mike Thomas (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Deante Burton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","Antonio Callaway (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"157","River Cracraft (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"160","Marcus Kemp (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","C.J. Board (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"162","DeVante Parker (NE)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","40.0%"
"163","Tajae Sharpe (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"164","Jake Kumerow (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Chris Conley (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"166","Alex Erickson (WAS)","1","1","9","9.0","9","0","0","1","0","0","1","1","-0.1","-0.1","0.0%"
""
""
