"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Calvin Ridley (ATL)","7","10","109","15.6","25","3","2","0","0","0","0","1","29.9","29.9","2.0%"
"2","Stefon Diggs (BUF)","8","13","153","19.1","47","6","1","0","0","0","0","1","29.3","29.3","100.0%"
"3","Julian Edelman (FA)","8","11","179","22.4","49","6","0","0","0","0","0","1","25.9","25.9","24.0%"
"4","Terry McLaurin (WAS)","7","10","125","17.9","26","3","1","0","0","0","0","1","25.5","25.5","98.0%"
"5","Mike Evans (TB)","7","10","104","14.9","50","5","1","0","0","0","0","1","23.4","23.4","100.0%"
"6","Diontae Johnson (PIT)","8","13","92","11.5","28","1","1","0","0","0","0","1","23.2","23.2","97.0%"
"7","Tyreek Hill (MIA)","5","11","99","19.8","54","4","1","1","9","0","0","1","21.8","21.8","100.0%"
"8","DeAndre Hopkins (ARI)","8","9","68","8.5","25","1","1","0","0","0","0","1","20.8","20.8","83.0%"
"9","Tyler Boyd (CIN)","7","8","72","10.3","17","0","1","0","0","0","0","1","20.2","20.2","55.0%"
"10","DJ Moore (CAR)","8","13","120","15.0","30","2","0","0","0","0","0","1","20.0","20.0","99.0%"
"11","Tyler Lockett (SEA)","7","8","67","9.6","16","0","1","0","0","0","0","1","19.7","19.7","86.0%"
"12","DK Metcalf (SEA)","4","6","92","23.0","54","4","1","0","0","0","0","1","19.2","19.2","96.0%"
"13","John Brown (FA)","4","6","82","20.5","46","3","1","0","0","0","0","1","18.2","18.2","2.0%"
"14","Braxton Berrios (NYJ)","6","8","59","9.8","30","2","1","0","0","0","0","1","17.9","17.9","3.0%"
"15","Robbie Anderson (CAR)","9","10","109","12.1","39","2","0","0","0","0","1","1","17.9","17.9","11.0%"
"16","Chase Claypool (PIT)","3","3","88","29.3","84","4","1","0","0","0","0","1","17.8","17.8","69.0%"
"17","Keelan Cole Sr. (LV)","6","7","58","9.7","23","1","1","0","0","0","0","1","17.8","17.8","0.0%"
"18","CeeDee Lamb (DAL)","6","9","106","17.7","37","3","0","1","9","0","0","1","17.5","17.5","100.0%"
"19","Odell Beckham Jr. (FA)","4","6","74","18.5","43","3","1","0","0","0","0","1","17.4","17.4","14.0%"
"20","Russell Gage (TB)","6","9","46","7.7","14","0","1","0","0","0","0","1","16.6","16.6","52.0%"
"21","Keenan Allen (LAC)","7","10","96","13.7","28","2","0","0","0","0","0","1","16.6","16.6","100.0%"
"22","DeVante Parker (NE)","5","8","53","10.6","20","1","1","0","0","0","0","1","16.3","16.3","40.0%"
"23","Amari Cooper (CLE)","6","9","100","16.7","58","4","0","0","0","0","0","1","16.0","16.0","92.0%"
"24","Adam Humphries (FA)","5","6","48","9.6","18","0","1","0","0","0","0","1","15.8","15.8","1.0%"
"25","N'Keal Harry (CHI)","8","12","72","9.0","17","0","0","0","0","0","0","1","15.2","15.2","0.0%"
"26","Isaiah Ford (FA)","7","9","76","10.9","14","0","0","0","0","0","0","1","14.6","14.6","0.0%"
"27","Brandin Cooks (HOU)","5","8","95","19.0","38","3","0","0","0","0","0","1","14.5","14.5","95.0%"
"28","David Moore (CHI)","3","3","48","16.0","38","2","1","0","0","0","0","1","13.8","13.8","0.0%"
"29","Tre'Quan Smith (NO)","5","7","86","17.2","29","2","0","0","0","0","0","1","13.6","13.6","0.0%"
"30","Chris Hogan (FA)","6","8","75","12.5","27","1","0","0","0","0","0","1","13.5","13.5","0.0%"
"31","Damiere Byrd (ATL)","6","9","72","12.0","20","1","0","0","0","0","0","1","13.2","13.2","0.0%"
"32","Mike Thomas (CIN)","4","4","31","7.8","14","0","1","0","0","0","0","1","13.1","13.1","0.0%"
"33","Cooper Kupp (LAR)","5","6","81","16.2","24","2","0","2","19","0","1","1","13.0","13.0","100.0%"
"34","Darnell Mooney (CHI)","3","3","36","12.0","16","0","1","0","0","0","0","1","12.6","12.6","90.0%"
"35","Corey Davis (NYJ)","3","5","36","12.0","17","0","1","0","0","0","0","1","12.6","12.6","11.0%"
"36","DeSean Jackson (FA)","6","9","64","10.7","25","1","0","0","0","0","0","1","12.4","12.4","5.0%"
"37","DJ Chark Jr. (DET)","4","4","84","21.0","45","3","0","0","0","0","0","1","12.4","12.4","26.0%"
"38","Marvin Jones Jr. (JAC)","4","6","23","5.8","8","0","1","0","0","0","0","1","12.3","12.3","8.0%"
"39","Larry Fitzgerald (FA)","7","7","50","7.1","12","0","0","0","0","0","0","1","12.0","12.0","0.0%"
"40","Cole Beasley (FA)","5","6","70","14.0","26","2","0","0","0","0","0","1","12.0","12.0","1.0%"
"41","JuJu Smith-Schuster (KC)","7","8","48","6.9","18","0","0","0","0","0","0","1","11.8","11.8","95.0%"
"42","Robert Woods (TEN)","2","5","14","7.0","13","0","0","3","19","1","0","1","11.3","11.3","73.0%"
"43","Zach Pascal (PHI)","3","4","19","6.3","14","0","1","0","0","0","0","1","10.9","10.9","0.0%"
"44","Randall Cobb (GB)","5","6","59","11.8","23","1","0","0","0","0","0","1","10.9","10.9","4.0%"
"45","Kendrick Bourne (NE)","4","5","67","16.8","24","1","0","0","0","0","0","1","10.7","10.7","6.0%"
"46","Laviska Shenault Jr. (JAC)","3","4","35","11.7","14","0","0","5","37","0","0","1","10.2","10.2","2.0%"
"47","Jerry Jeudy (DEN)","4","7","62","15.5","20","1","0","0","0","0","0","1","10.2","10.2","95.0%"
"48","Golden Tate (FA)","5","5","47","9.4","20","1","0","0","0","0","0","1","9.7","9.7","0.0%"
"49","Courtland Sutton (DEN)","3","6","66","22.0","45","4","0","0","0","0","0","1","9.6","9.6","97.0%"
"50","Marquez Valdes-Scantling (KC)","3","7","64","21.3","41","3","0","0","0","0","0","1","9.4","9.4","51.0%"
"51","Marvin Hall (FA)","1","2","24","24.0","24","1","1","0","0","0","0","1","9.4","9.4","0.0%"
"52","Marquise Brown (ARI)","5","6","42","8.4","25","1","0","0","0","0","0","1","9.2","9.2","92.0%"
"53","Freddie Swain (SEA)","1","1","21","21.0","21","1","1","0","0","0","0","1","9.1","9.1","0.0%"
"54","Chris Conley (HOU)","4","7","48","12.0","24","1","0","0","0","0","0","1","8.8","8.8","0.0%"
"55","KJ Hamler (DEN)","3","7","48","16.0","18","0","0","1","9","0","0","1","8.7","8.7","4.0%"
"56","Andy Isabella (ARI)","2","3","67","33.5","54","4","0","0","0","0","0","1","8.7","8.7","0.0%"
"57","Zay Jones (JAC)","1","1","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","1.0%"
"58","Jalen Guyton (LAC)","1","2","14","14.0","14","0","1","0","0","0","0","1","8.4","8.4","0.0%"
"59","Quintez Cephus (DET)","3","3","54","18.0","36","2","0","0","0","0","0","1","8.4","8.4","0.0%"
"60","Van Jefferson (LAR)","4","5","45","11.3","21","1","0","1","-1","0","0","1","8.4","8.4","10.0%"
"61","Jalen Reagor (PHI)","4","4","41","10.3","16","0","0","0","0","0","0","1","8.1","8.1","1.0%"
