"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Davante Adams (LV)","14","17","156","11.1","40","4","2","0","0","0","0","1","41.6","41.6","100.0%"
"2","Calvin Ridley (ATL)","9","12","130","14.4","22","1","2","1","-1","0","0","1","33.9","33.9","2.0%"
"3","Adam Thielen (MIN)","6","8","110","18.3","37","3","2","0","0","0","0","1","31.0","31.0","92.0%"
"4","DeAndre Hopkins (ARI)","14","16","151","10.8","33","2","0","0","0","0","0","1","29.1","29.1","83.0%"
"5","Darius Slayton (NYG)","6","9","102","17.0","41","3","2","0","0","0","0","1","28.2","28.2","0.0%"
"6","Robbie Anderson (CAR)","6","8","114","19.0","75","4","1","0","0","0","0","1","25.4","25.4","11.0%"
"7","JuJu Smith-Schuster (KC)","6","6","69","11.5","17","0","2","0","0","0","0","1","24.9","24.9","95.0%"
"8","Julio Jones (TB)","9","12","157","17.4","44","4","0","0","0","0","0","1","24.7","24.7","46.0%"
"9","Jamison Crowder (BUF)","7","13","115","16.4","69","5","1","0","0","0","0","1","24.5","24.5","5.0%"
"10","Sammy Watkins (GB)","7","9","82","11.7","19","0","1","1","3","0","0","1","21.5","21.5","18.0%"
"11","Russell Gage (TB)","9","12","114","12.7","24","1","0","0","0","0","0","1","20.4","20.4","52.0%"
"12","Marquez Valdes-Scantling (KC)","4","6","96","24.0","45","5","1","0","0","0","0","1","19.6","19.6","51.0%"
"13","DK Metcalf (SEA)","4","8","95","23.8","38","4","1","0","0","0","0","1","19.5","19.5","96.0%"
"14","William Fuller V (FA)","8","10","112","14.0","31","3","0","0","0","0","0","1","19.2","19.2","2.0%"
"15","John Brown (FA)","6","10","70","11.7","20","1","1","0","0","0","0","1","19.0","19.0","2.0%"
"16","Allen Lazard (GB)","4","4","63","15.8","38","2","1","1","19","0","0","1","18.2","18.2","87.0%"
"17","Amari Cooper (CLE)","10","14","81","8.1","14","0","0","0","0","0","0","1","18.1","18.1","92.0%"
"18","Robert Woods (TEN)","6","8","105","17.5","31","5","0","1","14","0","0","1","17.9","17.9","73.0%"
"19","Anthony Miller (PIT)","4","6","76","19.0","27","1","1","0","0","0","0","1","17.6","17.6","0.0%"
"20","Tyler Lockett (SEA)","8","8","92","11.5","20","1","0","0","0","0","0","1","17.2","17.2","86.0%"
