"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","DK Metcalf (SEA)","12","15","161","13.4","46","5","2","0","0","0","0","1","40.1","40.1","96.0%"
"2","Davante Adams (LV)","7","11","53","7.6","15","0","3","0","0","0","0","1","30.3","30.3","100.0%"
"3","Robert Woods (TEN)","7","8","85","12.1","26","1","1","2","9","1","0","1","28.4","28.4","73.0%"
"4","Corey Davis (NYJ)","8","10","128","16.0","27","3","1","0","0","0","0","1","26.8","26.8","11.0%"
"5","Tyreek Hill (MIA)","4","6","98","24.5","41","5","2","0","0","0","0","1","25.8","25.8","100.0%"
"6","Brandon Aiyuk (SF)","8","10","91","11.4","33","2","1","0","0","0","0","1","23.1","23.1","89.0%"
"7","Mecole Hardman (KC)","7","9","96","13.7","30","2","1","0","0","0","0","1","22.6","22.6","31.0%"
"8","Cooper Kupp (LAR)","11","20","110","10.0","22","1","0","0","0","0","0","1","22.0","22.0","100.0%"
"9","Keenan Allen (LAC)","9","12","67","7.4","22","1","1","0","0","0","0","1","21.7","21.7","100.0%"
"10","Curtis Samuel (WAS)","4","5","31","7.8","29","1","1","3","23","1","0","1","21.4","21.4","4.0%"
"11","Mike Williams (LAC)","5","8","99","19.8","36","3","1","1","1","0","0","1","21.0","21.0","98.0%"
"12","Julio Jones (TB)","7","10","137","19.6","28","5","0","0","0","0","0","1","20.7","20.7","46.0%"
"13","Allen Robinson II (LAR)","6","7","87","14.5","28","2","1","0","0","0","0","1","20.7","20.7","96.0%"
"14","Travis Fulgham (GB)","6","7","78","13.0","32","2","1","0","0","0","0","1","19.8","19.8","0.0%"
"15","Tyler Boyd (CIN)","6","7","67","11.2","18","0","1","2","9","0","0","1","19.6","19.6","55.0%"
"16","Marvin Jones Jr. (JAC)","3","7","39","13.0","25","1","2","0","0","0","0","1","18.9","18.9","8.0%"
"17","DaeSean Hamilton (FA)","4","5","82","20.5","40","3","1","0","0","0","0","1","18.2","18.2","0.0%"
"18","Darnell Mooney (CHI)","5","6","69","13.8","50","4","1","0","0","0","0","1","17.9","17.9","90.0%"
"19","Mike Evans (TB)","5","7","55","11.0","20","1","1","0","0","0","0","1","16.5","16.5","100.0%"
"20","Demarcus Robinson (BAL)","4","5","63","15.8","26","1","1","0","0","0","0","1","16.3","16.3","0.0%"
"21","Kendrick Bourne (NE)","8","10","81","10.1","20","1","0","0","0","0","0","1","16.1","16.1","6.0%"
"22","Willie Snead IV (SF)","5","7","106","21.2","34","5","0","0","0","0","0","1","15.6","15.6","0.0%"
"23","Sterling Shepard (NYG)","8","10","74","9.3","20","1","0","0","0","0","0","1","15.4","15.4","3.0%"
"24","Marvin Hall (FA)","4","7","113","28.3","73","4","0","0","0","0","0","1","15.3","15.3","0.0%"
"25","Anthony Miller (PIT)","8","11","73","9.1","16","0","0","0","0","0","0","1","15.3","15.3","0.0%"
"26","Stefon Diggs (BUF)","6","9","92","15.3","41","4","0","0","0","0","0","1","15.2","15.2","100.0%"
"27","Tee Higgins (CIN)","6","9","78","13.0","24","2","0","2","6","0","0","1","14.4","14.4","99.0%"
"28","Jakobi Meyers (NE)","6","10","58","9.7","16","0","0","0","0","0","0","1","13.8","13.8","35.0%"
"29","JuJu Smith-Schuster (KC)","7","8","67","9.6","24","1","0","0","0","0","0","1","13.7","13.7","95.0%"
"30","David Moore (CHI)","3","3","18","6.0","7","0","1","2","28","0","0","1","13.6","13.6","0.0%"
"31","Auden Tate (FA)","7","7","65","9.3","15","0","0","0","0","0","0","1","13.5","13.5","0.0%"
"32","Jalen Reagor (PHI)","3","6","16","5.3","8","0","1","1","6","0","0","1","13.2","13.2","1.0%"
"33","Chase Claypool (PIT)","5","9","42","8.4","10","0","1","0","0","0","1","1","13.2","13.2","69.0%"
"34","Michael Gallup (DAL)","7","12","61","8.7","14","0","0","0","0","0","0","1","13.1","13.1","41.0%"
"35","Hunter Renfrow (LV)","4","4","26","6.5","11","0","1","0","0","0","0","1","12.6","12.6","90.0%"
"36","A.J. Brown (PHI)","4","7","24","6.0","9","0","1","0","0","0","0","1","12.4","12.4","99.0%"
"37","Golden Tate (FA)","2","3","31","15.5","19","0","1","0","0","0","0","1","11.8","11.8","0.0%"
"38","Braxton Berrios (NYJ)","8","11","34","4.3","15","0","0","0","0","0","0","1","11.4","11.4","3.0%"
"39","Jerry Jeudy (DEN)","4","10","73","18.3","43","3","0","0","0","0","0","1","11.3","11.3","95.0%"
"40","Darius Slayton (NYG)","5","9","56","11.2","14","0","0","0","0","0","0","1","10.6","10.6","0.0%"
"41","KJ Hamler (DEN)","3","3","13","4.3","7","0","1","0","0","0","0","1","10.3","10.3","4.0%"
"42","Miles Boykin (PIT)","2","3","20","10.0","14","0","1","0","0","0","0","1","10.0","10.0","0.0%"
"43","Robbie Anderson (CAR)","5","8","48","9.6","27","1","0","0","0","0","0","1","9.8","9.8","11.0%"
"44","Tre'Quan Smith (NO)","5","7","43","8.6","14","0","0","0","0","0","0","1","9.3","9.3","0.0%"
"45","Jarvis Landry (NO)","4","11","52","13.0","25","1","0","0","0","0","0","1","9.2","9.2","35.0%"
"46","Jaydon Mickens (FA)","5","8","36","7.2","9","0","0","0","0","0","0","1","8.6","8.6","0.0%"
