"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Odell Beckham Jr. (FA)","5","8","81","16.2","37","2","2","2","73","1","0","1","38.4","38.4","14.0%"
"2","Amari Cooper (CLE)","12","16","134","11.2","20","1","1","0","0","0","0","1","33.4","33.4","92.0%"
"3","DJ Chark Jr. (DET)","8","9","95","11.9","22","1","2","0","0","0","0","1","29.5","29.5","26.0%"
"4","Adam Thielen (MIN)","8","10","114","14.3","39","3","1","1","8","0","0","1","26.2","26.2","92.0%"
"5","CeeDee Lamb (DAL)","5","7","79","15.8","43","3","2","1","3","0","0","1","25.2","25.2","100.0%"
"6","Mike Evans (TB)","7","8","122","17.4","48","4","1","0","0","0","0","1","25.2","25.2","100.0%"
"7","Tim Patrick (DEN)","6","7","113","18.8","40","6","1","0","0","0","0","1","23.3","23.3","7.0%"
"8","Allen Robinson II (LAR)","7","10","101","14.4","27","3","1","0","0","0","0","1","23.1","23.1","96.0%"
"9","William Fuller V (FA)","6","7","108","18.0","43","4","1","0","0","0","0","1","22.8","22.8","2.0%"
"10","Terry McLaurin (WAS)","10","14","118","11.8","39","2","0","0","0","0","0","1","21.8","21.8","98.0%"
"11","Tre'Quan Smith (NO)","4","4","54","13.5","20","1","2","0","0","0","0","1","21.4","21.4","0.0%"
"12","DeVante Parker (NE)","10","12","110","11.0","21","1","0","0","0","0","0","1","21.0","21.0","40.0%"
"13","Scotty Miller (TB)","5","7","83","16.6","44","3","1","0","0","0","0","1","19.3","19.3","0.0%"
"14","David Moore (CHI)","3","4","95","31.7","57","5","1","0","0","0","0","1","18.5","18.5","0.0%"
"15","Robbie Anderson (CAR)","8","11","99","12.4","24","2","0","0","0","0","0","1","17.9","17.9","11.0%"
"16","Cooper Kupp (LAR)","5","7","69","13.8","55","4","1","1","-2","0","0","1","17.7","17.7","100.0%"
"17","Stefon Diggs (BUF)","6","7","115","19.2","49","4","0","0","0","0","0","1","17.5","17.5","100.0%"
