"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Brandin Cooks (HOU)","11","16","166","15.1","38","5","2","0","0","0","0","1","39.6","39.6","95.0%"
"2","Marvin Jones Jr. (JAC)","8","11","180","22.5","43","8","2","0","0","0","0","1","38.0","38.0","8.0%"
"3","Antonio Brown (FA)","11","15","138","12.5","30","4","2","0","0","0","0","1","36.8","36.8","1.0%"
"4","Sterling Shepard (NYG)","8","10","112","14.0","21","2","1","2","24","1","0","1","33.6","33.6","3.0%"
"5","Tyler Lockett (SEA)","12","14","90","7.5","26","1","2","0","0","0","0","1","33.0","33.0","86.0%"
"6","A.J. Brown (PHI)","10","11","151","15.1","52","6","1","0","0","0","0","1","31.1","31.1","99.0%"
"7","Isaiah McKenzie (BUF)","6","9","65","10.8","19","0","2","2","0","0","0","1","30.5","30.5","34.0%"
"8","Chris Godwin (TB)","5","7","133","26.6","47","7","2","0","0","0","0","1","30.3","30.3","88.0%"
"9","Jerry Jeudy (DEN)","5","7","140","28.0","92","5","1","0","0","0","0","1","27.0","27.0","95.0%"
"10","Russell Gage (TB)","9","10","91","10.1","19","0","1","1","11","0","0","1","25.2","25.2","52.0%"
"11","Laviska Shenault Jr. (JAC)","6","9","68","11.3","21","1","2","1","-2","0","0","1","24.6","24.6","2.0%"
"12","Mike Williams (LAC)","6","7","108","18.0","48","4","1","0","0","0","0","1","22.8","22.8","98.0%"
"13","Justin Jefferson (MIN)","9","12","133","14.8","38","2","0","0","0","0","0","1","22.3","22.3","100.0%"
"14","Emmanuel Sanders (FA)","9","13","63","7.0","9","0","1","0","0","0","0","1","21.3","21.3","1.0%"
"15","Marquise Brown (ARI)","5","8","41","8.2","18","0","2","0","0","0","0","1","21.1","21.1","92.0%"
"16","Chase Claypool (PIT)","5","11","101","20.2","41","4","1","0","0","0","0","1","21.1","21.1","69.0%"
"17","Darnell Mooney (CHI)","11","13","93","8.5","53","4","0","0","0","0","0","1","20.3","20.3","90.0%"
"18","Curtis Samuel (WAS)","7","11","118","16.9","33","4","0","3","3","0","0","1","19.1","19.1","4.0%"
"19","Gabriel Davis (BUF)","2","5","107","53.5","56","8","1","0","0","0","0","1","18.7","18.7","93.0%"
"20","DeVante Parker (NE)","7","14","116","16.6","31","3","0","0","0","0","0","1","18.6","18.6","40.0%"
"21","JuJu Smith-Schuster (KC)","6","8","65","10.8","26","1","1","0","0","0","0","1","18.5","18.5","95.0%"
"22","Jakobi Meyers (NE)","6","7","68","11.3","18","0","0","1","7","0","0","1","18.3","18.3","35.0%"
"23","John Brown (FA)","4","4","72","18.0","32","3","1","0","0","0","0","1","17.2","17.2","2.0%"
"24","Marquez Valdes-Scantling (KC)","2","3","87","43.5","72","4","1","1","4","0","0","1","17.1","17.1","51.0%"
"25","Terry McLaurin (WAS)","7","8","40","5.7","11","0","1","0","0","0","0","1","17.0","17.0","98.0%"
"26","Davante Adams (LV)","6","6","46","7.7","9","0","1","0","0","0","0","1","16.6","16.6","100.0%"
"27","Jarvis Landry (NO)","5","6","51","10.2","14","0","0","1","3","1","0","1","16.4","16.4","35.0%"
"28","Chris Conley (HOU)","7","9","87","12.4","17","0","0","0","0","0","0","1","15.7","15.7","0.0%"
"29","Byron Pringle (CHI)","4","6","52","13.0","31","2","1","0","0","0","0","1","15.2","15.2","1.0%"
"30","DJ Moore (CAR)","5","11","101","20.2","44","4","0","0","0","0","0","1","15.1","15.1","99.0%"
"31","Keke Coutee (IND)","6","7","90","15.0","42","4","0","0","0","0","0","1","15.0","15.0","0.0%"
"32","Stefon Diggs (BUF)","7","8","76","10.9","18","0","0","0","0","0","0","1","14.6","14.6","100.0%"
"33","T.Y. Hilton (FA)","3","7","27","9.0","15","0","1","0","0","0","0","1","13.7","13.7","0.0%"
"34","Bryan Edwards (ATL)","2","2","51","25.5","26","2","1","0","0","0","0","1","13.1","13.1","1.0%"
"35","Quintez Cephus (DET)","2","3","51","25.5","31","3","1","0","0","0","0","1","13.1","13.1","0.0%"
"36","Lynn Bowden Jr. (MIA)","8","12","44","5.5","10","0","0","1","-7","0","0","1","13.0","13.0","0.0%"
"37","Diontae Johnson (PIT)","3","4","96","32.0","47","6","0","0","0","0","0","1","12.6","12.6","97.0%"
"38","Kendrick Bourne (NE)","5","6","76","15.2","27","2","0","0","0","0","0","1","12.6","12.6","6.0%"
"39","Chad Beebe (FA)","2","3","44","22.0","40","3","1","0","0","0","0","1","12.4","12.4","0.0%"
"40","Dante Pettis (CHI)","2","2","43","21.5","33","2","1","0","0","0","0","1","12.3","12.3","0.0%"
"41","Demarcus Robinson (BAL)","6","7","58","9.7","12","0","0","0","0","0","0","1","11.8","11.8","0.0%"
"42","Breshad Perriman (TB)","3","6","84","28.0","53","5","0","0","0","0","0","1","11.4","11.4","0.0%"
"43","Miles Boykin (PIT)","1","2","43","43.0","43","3","1","0","0","0","0","1","11.3","11.3","0.0%"
"44","Calvin Ridley (ATL)","8","12","52","6.5","18","0","0","1","-6","0","1","1","10.6","10.6","2.0%"
"45","Amari Cooper (CLE)","6","9","41","6.8","13","0","0","0","0","0","0","1","10.1","10.1","92.0%"
"46","Adam Thielen (MIN)","4","5","57","14.3","20","1","0","0","0","0","0","1","9.7","9.7","92.0%"
"47","Richie James Jr. (NYG)","3","5","66","22.0","45","3","0","0","0","0","0","1","9.6","9.6","0.0%"
"48","CeeDee Lamb (DAL)","5","7","43","8.6","21","1","0","1","3","0","0","1","9.6","9.6","100.0%"
"49","Malcolm Perry (FA)","1","1","25","25.0","25","1","1","0","0","0","0","1","9.5","9.5","0.0%"
"50","Cam Sims (WAS)","5","5","43","8.6","16","0","0","0","0","0","0","1","9.3","9.3","0.0%"
"51","Van Jefferson (LAR)","4","8","50","12.5","19","0","0","0","0","0","0","1","9.0","9.0","10.0%"
"52","Corey Davis (NYJ)","5","11","39","7.8","19","0","0","0","0","0","0","1","8.9","8.9","11.0%"
"53","Michael Gallup (DAL)","4","8","49","12.3","20","1","0","0","0","0","0","1","8.9","8.9","41.0%"
"54","Tyrie Cleveland (DEN)","4","5","45","11.3","17","0","0","0","0","0","0","1","8.5","8.5","0.0%"
"55","Trent Sherfield (MIA)","4","6","44","11.0","26","1","0","0","0","0","0","1","8.4","8.4","0.0%"
"56","Marquez Callaway (NO)","3","4","51","17.0","27","1","0","0","0","0","0","1","8.1","8.1","1.0%"
"57","Austin Carr (FA)","1","1","11","11.0","11","0","1","0","0","0","0","1","8.1","8.1","0.0%"
"58","Robert Woods (TEN)","4","7","36","9.0","27","1","0","0","0","0","0","1","7.6","7.6","73.0%"
"59","Mike Evans (TB)","3","4","46","15.3","20","1","0","0","0","0","0","1","7.6","7.6","100.0%"
"60","DeAndre Hopkins (ARI)","4","10","35","8.8","16","0","0","0","0","0","0","1","7.5","7.5","83.0%"
