"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Chase Claypool (PIT)","7","11","110","15.7","35","4","3","3","6","1","0","1","42.6","42.6","69.0%"
"2","Travis Fulgham (GB)","10","13","152","15.2","31","3","1","0","0","0","0","1","31.2","31.2","0.0%"
"3","Brandin Cooks (HOU)","8","12","161","20.1","36","7","1","0","0","0","0","1","30.1","30.1","95.0%"
"4","Adam Thielen (MIN)","9","13","80","8.9","14","0","2","1","3","0","0","1","29.3","29.3","92.0%"
"5","Mike Williams (LAC)","5","8","109","21.8","64","5","2","0","0","0","0","1","27.9","27.9","98.0%"
"6","DK Metcalf (SEA)","6","11","93","15.5","39","2","2","0","0","0","0","1","27.3","27.3","96.0%"
"7","Jamison Crowder (BUF)","8","10","116","14.5","52","4","1","0","0","0","0","1","25.6","25.6","5.0%"
"8","DeAndre Hopkins (ARI)","6","7","131","21.8","45","5","1","0","0","0","0","1","25.1","25.1","83.0%"
"9","Emmanuel Sanders (FA)","12","14","122","10.2","19","0","0","0","0","0","0","1","24.2","24.2","1.0%"
"10","Calvin Ridley (ATL)","8","10","136","17.0","26","4","0","0","0","0","0","1","21.6","21.6","2.0%"
"11","A.J. Brown (PHI)","7","9","82","11.7","16","0","1","0","0","0","0","1","21.2","21.2","99.0%"
"12","Darius Slayton (NYG)","8","11","129","16.1","39","2","0","0","0","0","0","1","20.9","20.9","0.0%"
"13","Stefon Diggs (BUF)","10","16","106","10.6","19","0","0","0","0","0","0","1","20.6","20.6","100.0%"
"14","Preston Williams (MIA)","4","5","106","26.5","47","5","1","0","0","0","0","1","20.6","20.6","0.0%"
"15","CeeDee Lamb (DAL)","8","11","124","15.5","26","3","0","0","0","0","0","1","20.4","20.4","100.0%"
"16","Marquise Brown (ARI)","6","10","77","12.8","30","2","1","1","1","0","0","1","19.8","19.8","92.0%"
"17","Henry Ruggs III (FA)","2","3","118","59.0","72","7","1","0","0","0","0","1","19.8","19.8","6.0%"
"18","Robbie Anderson (CAR)","8","12","112","14.0","29","2","0","1","3","0","0","1","19.5","19.5","11.0%"
"19","DJ Moore (CAR)","4","5","93","23.3","57","4","1","0","0","0","0","1","19.3","19.3","99.0%"
"20","Allen Robinson II (LAR)","10","16","90","9.0","24","1","0","0","0","0","0","1","19.0","19.0","96.0%"
"21","Tyreek Hill (MIA)","3","6","78","26.0","37","3","0","3","15","1","0","1","18.3","18.3","100.0%"
"22","Robert Woods (TEN)","4","5","71","17.8","56","4","1","0","0","0","0","1","17.1","17.1","73.0%"
"23","William Fuller V (FA)","4","8","58","14.5","19","0","1","0","0","0","0","1","15.8","15.8","2.0%"
"24","Mike Evans (TB)","5","9","41","8.2","14","0","1","0","0","0","0","1","15.1","15.1","100.0%"
"25","Laviska Shenault Jr. (JAC)","7","8","79","11.3","25","1","0","0","0","0","0","1","14.9","14.9","2.0%"
"26","Nelson Agholor (NE)","2","2","67","33.5","59","4","1","0","0","0","0","1","14.7","14.7","1.0%"
"27","DeVante Parker (NE)","2","3","50","25.0","28","2","1","0","0","0","0","1","13.0","13.0","40.0%"
"28","T.Y. Hilton (FA)","6","10","69","11.5","18","0","0","0","0","0","0","1","12.9","12.9","0.0%"
"29","Christian Kirk (JAC)","5","7","78","15.6","24","2","0","0","0","0","0","1","12.8","12.8","83.0%"
"30","Jarvis Landry (NO)","4","9","88","22.0","32","4","0","0","0","0","0","1","12.8","12.8","35.0%"
"31","Greg Ward (PHI)","4","5","26","6.5","11","0","1","0","0","0","0","1","12.6","12.6","0.0%"
