"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"29","Cooper Kupp (LAR)","8","9","73","9.1","15","0","0","0","0","0","0","1","15.3","15.3","100.0%"
"30","Chad Hansen (FA)","5","7","101","20.2","28","2","0","0","0","0","0","1","15.1","15.1","0.0%"
"31","Russell Gage (TB)","4","8","51","12.8","24","1","1","0","0","0","0","1","15.1","15.1","52.0%"
"32","Marquise Brown (ARI)","5","8","39","7.8","20","1","1","0","0","0","0","1","14.9","14.9","92.0%"
"33","Tyreek Hill (MIA)","6","11","58","9.7","30","2","0","1","30","0","0","1","14.8","14.8","100.0%"
"34","Greg Ward (PHI)","3","5","57","19.0","32","2","1","0","0","0","0","1","14.7","14.7","0.0%"
"35","Quintez Cephus (DET)","2","4","63","31.5","49","3","1","0","0","0","0","1","14.3","14.3","0.0%"
"36","Cam Sims (WAS)","5","9","92","18.4","31","5","0","0","0","0","0","1","14.2","14.2","0.0%"
"37","Tyler Boyd (CIN)","1","4","72","72.0","72","4","1","0","0","0","0","1","14.2","14.2","55.0%"
"38","Deebo Samuel (SF)","6","9","73","12.2","23","2","0","1","3","0","0","1","13.6","13.6","100.0%"
"39","Allen Robinson II (LAR)","6","7","75","12.5","21","1","0","0","0","0","0","1","13.5","13.5","96.0%"
"40","Tre'Quan Smith (NO)","3","6","42","14.0","21","1","1","1","3","0","0","1","13.5","13.5","0.0%"
"41","DK Metcalf (SEA)","5","8","80","16.0","21","1","0","0","0","0","0","1","13.0","13.0","96.0%"
"42","Collin Johnson (NYG)","4","6","66","16.5","34","3","0","0","0","0","0","1","12.6","12.6","0.0%"
"43","Tyler Lockett (SEA)","6","9","63","10.5","24","2","0","0","0","0","0","1","12.3","12.3","86.0%"
"44","Jalen Reagor (PHI)","1","1","34","34.0","34","2","0","1","11","0","0","1","11.5","11.5","1.0%"
"45","Brandin Cooks (HOU)","5","8","65","13.0","23","1","0","0","0","0","0","1","11.5","11.5","95.0%"
"46","Isaiah McKenzie (BUF)","2","2","31","15.5","23","1","1","0","0","0","0","1","11.1","11.1","34.0%"
"47","Anthony Miller (PIT)","5","5","56","11.2","19","0","0","1","3","0","0","1","10.9","10.9","0.0%"
"48","Miles Boykin (PIT)","1","3","38","38.0","38","2","1","0","0","0","0","1","10.8","10.8","0.0%"
"49","A.J. Brown (PHI)","4","7","87","21.8","40","3","0","0","0","0","1","1","10.7","10.7","99.0%"
"50","Tee Higgins (CIN)","5","8","56","11.2","22","1","0","0","0","0","0","1","10.6","10.6","99.0%"
"51","CeeDee Lamb (DAL)","6","9","46","7.7","14","0","0","0","0","0","0","1","10.6","10.6","100.0%"
"52","Cameron Batson (ATL)","3","3","14","4.7","8","0","1","1","0","0","0","1","10.4","10.4","0.0%"
"53","JuJu Smith-Schuster (KC)","7","10","28","4.0","9","0","0","0","0","0","0","1","9.8","9.8","95.0%"
"54","Keenan Allen (LAC)","5","11","48","9.6","24","1","0","0","0","0","0","1","9.8","9.8","100.0%"
"55","Michael Pittman Jr. (IND)","5","5","46","9.2","13","0","0","0","0","0","0","1","9.6","9.6","99.0%"
"56","N'Keal Harry (CHI)","2","3","15","7.5","10","0","1","0","0","0","0","1","9.5","9.5","0.0%"
"57","Lynn Bowden Jr. (MIA)","4","4","41","10.3","15","0","0","1","11","0","0","1","9.2","9.2","0.0%"
"58","Danny Amendola (FA)","3","5","62","20.7","23","2","0","0","0","0","0","1","9.2","9.2","0.0%"
"59","Emmanuel Sanders (FA)","5","6","39","7.8","18","0","0","0","0","0","0","1","8.9","8.9","1.0%"
"60","Hunter Renfrow (LV)","4","6","47","11.8","18","0","0","0","0","0","0","1","8.7","8.7","90.0%"
"61","Mike Williams (LAC)","4","9","43","10.8","20","1","0","0","0","0","0","1","8.3","8.3","98.0%"
"62","Darnell Mooney (CHI)","4","6","43","10.8","21","1","0","0","0","0","0","1","8.3","8.3","90.0%"
"63","Allen Lazard (GB)","3","4","50","16.7","31","2","0","0","0","0","0","1","8.0","8.0","87.0%"
"64","Denzel Mims (NYJ)","2","3","40","20.0","23","1","0","0","0","0","0","1","8.0","8.0","0.0%"
"65","Nelson Agholor (NE)","4","11","38","9.5","14","0","0","0","0","0","0","1","7.8","7.8","1.0%"
"66","DeVante Parker (NE)","4","8","35","8.8","14","0","0","0","0","0","0","1","7.5","7.5","40.0%"
"67","Kendrick Bourne (NE)","4","6","35","8.8","13","0","0","0","0","0","0","1","7.5","7.5","6.0%"
"68","Sammy Watkins (GB)","4","6","35","8.8","17","0","0","0","0","0","0","1","7.5","7.5","18.0%"
"69","Noah Brown (DAL)","3","4","40","13.3","19","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"70","Golden Tate (FA)","4","4","30","7.5","16","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"71","Van Jefferson (LAR)","4","5","27","6.8","9","0","0","0","0","0","0","1","6.7","6.7","10.0%"
"72","KeeSean Johnson (ATL)","4","4","27","6.8","12","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"73","Jakeem Grant Sr. (CLE)","2","6","42","21.0","22","2","0","0","0","0","0","1","6.2","6.2","0.0%"
"74","DJ Chark Jr. (DET)","2","7","41","20.5","22","1","0","0","0","0","0","1","6.1","6.1","26.0%"
"75","Demarcus Robinson (BAL)","2","2","39","19.5","20","1","0","0","0","0","0","1","5.9","5.9","0.0%"
"76","Jalen Guyton (LAC)","2","7","38","19.0","24","1","0","0","0","0","0","1","5.8","5.8","0.0%"
"77","Chase Claypool (PIT)","2","4","38","19.0","30","2","0","0","0","0","0","1","5.8","5.8","69.0%"
"78","Steven Sims Jr. (PIT)","4","6","17","4.3","9","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"79","Mohamed Sanu Sr. (MIA)","2","2","36","18.0","21","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"80","Braxton Berrios (NYJ)","2","2","33","16.5","25","1","0","0","0","0","0","1","5.3","5.3","3.0%"
"81","Sterling Shepard (NYG)","1","6","22","22.0","22","1","0","0","0","0","0","1","5.2","5.2","3.0%"
"82","KJ Hamler (DEN)","2","5","16","8.0","8","0","0","2","13","0","0","1","4.9","4.9","4.0%"
"83","Jamal Agnew (JAC)","2","2","24","12.0","19","0","0","1","0","0","0","1","4.4","4.4","0.0%"
"84","Alex Erickson (WAS)","2","3","17","8.5","9","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"85","Damiere Byrd (ATL)","2","3","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"86","Jakobi Meyers (NE)","2","6","15","7.5","15","0","0","0","0","0","0","1","3.5","3.5","35.0%"
"87","Terry McLaurin (WAS)","2","6","14","7.0","12","0","0","0","0","0","0","1","3.4","3.4","98.0%"
"88","Breshad Perriman (TB)","1","4","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","0.0%"
"89","Josh Reynolds (DET)","1","1","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","1.0%"
"90","Chad Beebe (FA)","2","3","10","5.0","5","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"91","Andy Isabella (ARI)","2","5","7","3.5","5","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"92","Mecole Hardman (KC)","1","3","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","31.0%"
"93","Ray-Ray McCloud (SF)","2","3","4","2.0","6","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"94","Malik Taylor (GB)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"95","Darius Slayton (NYG)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"96","Javon Wims (CLE)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"97","Tyrie Cleveland (DEN)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"98","Zach Pascal (PHI)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"99","Brandon Powell (LAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"100","Adam Humphries (FA)","1","4","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","1.0%"
"101","Equanimeous St. Brown (CHI)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"102","KJ Hill Jr. (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"103","Keelan Cole Sr. (LV)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"104","Mack Hollins (LV)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"105","Tommylee Lewis (FA)","0","1","0","0","0","0","0","1","16","0","0","1","1.6","1.6","0.0%"
"106","David Moore (CHI)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"107","Jerry Jeudy (DEN)","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","95.0%"
"108","Isaiah Wright (FA)","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"109","Devin Duvernay (BAL)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","9.0%"
"110","Chris Conley (HOU)","2","2","12","6.0","9","0","0","0","0","0","1","1","1.2","1.2","0.0%"
"111","Christian Kirk (JAC)","1","3","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","83.0%"
"112","Tyron Johnson (LV)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"113","C.J. Board (NYG)","1","1","-2","-2.0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"114","Donte Moncrief (FA)","0","0","0","0","0","0","0","1","4","0","0","1","0.4","0.4","0.0%"
"115","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.0%"
"116","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Freddie Swain (SEA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Austin Mack (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Steven Mitchell Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","DaeSean Hamilton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Richie James Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Antonio Callaway (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Trent Sherfield (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Christian Blake (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"127","John Hightower (PHI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Travis Fulgham (GB)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Ashton Dulin (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Bryan Edwards (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"133","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Alshon Jeffery (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","A.J. Green (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.0%"
"137","Andre Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Kalif Raymond (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Zay Jones (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"140","Marcus Johnson (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Mike Thomas (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Deante Burton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"144","River Cracraft (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Marcus Kemp (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Dontrelle Inman (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Laquon Treadwell (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Jake Kumerow (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","DeAndre Carter (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","DeMichael Harris (IND)","0","0","0","0","0","0","0","1","-3","0","0","1","-0.3","-0.3","0.0%"
"151","Marquez Valdes-Scantling (KC)","0","2","0","0","0","0","0","1","-4","0","0","1","-0.4","-0.4","51.0%"
"152","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
