"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyler Higbee (LAR)","8","12","84","10.5","22","1","1","0","0","0","0","1","22.4","22.4","53.0%"
"2","Kaden Smith (FA)","8","11","98","12.3","25","1","0","0","0","0","0","1","17.8","17.8","0.0%"
"3","Dan Arnold (JAC)","4","6","76","19.0","37","3","1","0","0","0","0","1","17.6","17.6","1.0%"
"4","Darren Waller (LV)","6","10","107","17.8","75","4","0","0","0","0","0","1","16.7","16.7","99.0%"
"5","George Kittle (SF)","7","7","86","12.3","26","1","0","1","7","0","0","1","16.3","16.3","100.0%"
"6","Hunter Henry (NE)","5","6","42","8.4","19","0","1","0","0","0","0","1","15.2","15.2","70.0%"
"7","Joshua Perkins (FA)","4","6","50","12.5","24","1","1","0","0","0","0","1","15.0","15.0","0.0%"
"8","C.J. Uzomah (NYJ)","5","6","25","5.0","15","0","1","0","0","0","0","1","13.5","13.5","3.0%"
"9","Mike Gesicki (MIA)","4","7","34","8.5","14","0","1","0","0","0","0","1","13.4","13.4","73.0%"
"10","Tommy Sweeney (BUF)","5","5","76","15.2","22","2","0","0","0","0","0","1","12.6","12.6","0.0%"
"11","Jared Cook (FA)","2","2","44","22.0","23","2","1","0","0","0","0","1","12.4","12.4","1.0%"
"12","Austin Hooper (TEN)","7","9","45","6.4","12","0","0","0","0","0","0","1","11.5","11.5","30.0%"
"13","Dallas Goedert (PHI)","4","10","65","16.3","28","1","0","0","0","0","0","1","10.5","10.5","97.0%"
"14","Jordan Akins (NYG)","5","7","54","10.8","20","1","0","0","0","0","0","1","10.4","10.4","0.0%"
"15","Hale Hentges (FA)","4","7","62","15.5","24","1","0","0","0","0","0","1","10.2","10.2","0.0%"
"16","MyCole Pruitt (ATL)","2","2","13","6.5","12","0","1","0","0","0","0","1","9.3","9.3","0.0%"
"17","Jimmy Graham (FA)","4","7","49","12.3","20","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"18","Andrew Beck (DEN)","2","2","8","4.0","7","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"19","Cameron Brate (TB)","1","3","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","7.0%"
"20","Josh Hill (FA)","3","5","35","11.7","16","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"21","Jacob Hollister (LV)","4","8","25","6.3","9","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"22","Jason Witten (FA)","4","4","24","6.0","9","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"23","Daniel Brown (FA)","3","4","32","10.7","24","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"24","Hayden Hurst (CIN)","2","2","35","17.5","20","1","0","0","0","0","0","1","5.5","5.5","12.0%"
"25","Travis Kelce (KC)","3","5","24","8.0","11","0","0","0","0","0","0","1","5.4","5.4","100.0%"
"26","Tyler Eifert (FA)","2","2","34","17.0","25","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"27","Jeremy Sprinkle (FA)","3","6","18","6.0","8","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"28","Vance McDonald (FA)","2","2","19","9.5","12","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"29","Maxx Williams (ARI)","1","2","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"30","Greg Olsen (FA)","2","6","12","6.0","9","0","0","0","0","0","0","1","3.2","3.2","7.0%"
"31","Robert Tonyan (GB)","2","3","9","4.5","9","0","0","0","0","0","0","1","2.9","2.9","27.0%"
"32","Jesse James (FA)","2","3","5","2.5","7","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"33","Mo Alie-Cox (IND)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","6.0%"
"34","Logan Thomas (WAS)","1","3","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","10.0%"
"35","Marcedes Lewis (GB)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"36","Ian Thomas (CAR)","1","5","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"37","Irv Smith Jr. (MIN)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","51.0%"
"38","Eric Saubert (DEN)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"39","Luke Stocker (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"40","Tyler Conklin (NYJ)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","2.0%"
"41","Troy Fumagalli (SF)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"42","Jordan Thomas (FA)","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"43","Durham Smythe (MIA)","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"44","Nick Boyle (BAL)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"45","Jack Doyle (FA)","1","4","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","2.0%"
"46","Anthony Firkser (ATL)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"47","Charles Jones (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"48","Tyrone Swoopes (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"49","Tyler Kroft (SF)","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"50","Seth DeValve (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"51","Noah Fant (SEA)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","28.0%"
"52","Derek Carrier (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"53","Benjamin Watson (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","2.0%"
"54","Johnny Mundt (MIN)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"55","Blake Bell (KC)","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"56","Jonnu Smith (NE)","0","0","0","0","0","0","0","1","7","0","0","1","0.7","0.7","2.0%"
"57","Jaeden Graham (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Garrett Dickerson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","J.J. Arcega-Whiteside (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Jesper Horsted (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Trevon Wesco (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Tanner Hudson (NYG)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Matthew Orzech (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Isaac Nauta (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Jace Sternberger (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Stephen Carlson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Taysom Hill (NO)","1","1","45","45.0","45","3","1","2","4","0","0","1","0.0","0.0","9.0%"
"69","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","99.0%"
"70","Kyle Rudolph (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"71","Lance Kendricks (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Lee Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Virgil Green (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Demetrius Harris (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Levine Toilolo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
