"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Ryan Griffin (CHI)","4","4","66","16.5","24","2","2","0","0","0","0","1","24.6","24.6","0.0%"
"2","Darren Fells (FA)","6","6","58","9.7","23","1","2","0","0","0","0","1","23.8","23.8","0.0%"
"3","Jonnu Smith (NE)","6","7","78","13.0","26","2","1","0","0","0","0","1","19.8","19.8","2.0%"
"4","Austin Hooper (TEN)","6","7","65","10.8","35","2","1","0","0","0","0","1","18.5","18.5","30.0%"
"5","Travis Kelce (KC)","4","8","63","15.8","29","1","1","0","0","0","0","1","16.3","16.3","100.0%"
"6","George Kittle (SF)","6","7","86","14.3","29","2","0","0","0","0","0","1","14.6","14.6","100.0%"
"7","Evan Engram (JAC)","4","7","40","10.0","18","0","1","0","0","0","0","1","14.0","14.0","20.0%"
"8","Tyler Eifert (FA)","6","9","74","12.3","27","1","0","0","0","0","0","1","13.4","13.4","0.0%"
"9","Charles Clay (FA)","3","3","88","29.3","47","4","0","0","0","0","0","1","11.8","11.8","0.0%"
"10","Demetrius Harris (FA)","2","3","33","16.5","21","1","1","0","0","0","0","1","11.3","11.3","0.0%"
"11","Dallas Goedert (PHI)","3","5","22","7.3","10","0","1","0","0","0","0","1","11.2","11.2","97.0%"
"12","Jack Doyle (FA)","4","5","61","15.3","19","0","0","0","0","0","0","1","10.1","10.1","2.0%"
"13","Darren Waller (LV)","2","8","11","5.5","8","0","1","0","0","0","0","1","9.1","9.1","99.0%"
"14","Hunter Henry (NE)","4","6","47","11.8","20","1","0","0","0","0","0","1","8.7","8.7","70.0%"
"15","Noah Fant (SEA)","5","9","26","5.2","17","0","0","0","0","0","0","1","7.6","7.6","28.0%"
"16","Anthony Firkser (ATL)","3","5","43","14.3","23","1","0","0","0","0","0","1","7.3","7.3","0.0%"
"17","Josh Hill (FA)","3","5","39","13.0","29","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"18","Cameron Brate (TB)","3","6","32","10.7","12","0","0","0","0","0","0","1","6.2","6.2","7.0%"
"19","Eric Ebron (FA)","3","4","26","8.7","12","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"20","Tyler Kroft (SF)","2","4","32","16.0","20","1","0","0","0","0","0","1","5.2","5.2","0.0%"
"21","Irv Smith Jr. (MIN)","3","3","21","7.0","11","0","0","0","0","0","0","1","5.1","5.1","51.0%"
"22","Jimmy Graham (FA)","3","5","20","6.7","11","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"23","Vance McDonald (FA)","3","4","19","6.3","14","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"24","Kyle Rudolph (TB)","3","3","17","5.7","7","0","0","0","0","0","0","1","4.7","4.7","2.0%"
"25","Dan Arnold (JAC)","2","3","25","12.5","19","0","0","0","0","0","0","1","4.5","4.5","1.0%"
"26","Zach Ertz (ARI)","2","4","20","10.0","18","0","0","0","0","0","0","1","4.0","4.0","94.0%"
"27","Jacob Hollister (LV)","2","2","18","9.0","12","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"28","Benjamin Watson (FA)","1","1","26","26.0","26","1","0","0","0","0","0","1","3.6","3.6","2.0%"
"29","Gerald Everett (LAC)","2","3","15","7.5","11","0","0","0","0","0","0","1","3.5","3.5","24.0%"
"30","Greg Olsen (FA)","2","2","13","6.5","9","0","0","0","0","0","0","1","3.3","3.3","7.0%"
"31","Jeremy Sprinkle (FA)","2","2","12","6.0","6","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"32","T.J. Hockenson (DET)","1","1","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","97.0%"
"33","Jordan Akins (NYG)","2","5","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"34","Mike Gesicki (MIA)","2","3","10","5.0","5","0","0","0","0","0","0","1","3.0","3.0","73.0%"
"35","Luke Stocker (FA)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"36","Logan Thomas (WAS)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","10.0%"
"37","Trey Burton (FA)","1","4","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"38","Nick Vannett (NO)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"39","Hale Hentges (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"40","Jeff Heuerman (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"41","Jaeden Graham (PHI)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"42","Marcedes Lewis (GB)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"43","Seth DeValve (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
