"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mark Andrews (BAL)","6","8","53","8.8","19","0","2","0","0","0","0","1","23.3","23.3","100.0%"
"2","Travis Kelce (KC)","7","7","75","10.7","17","0","1","0","0","0","0","1","20.5","20.5","100.0%"
"3","Jacob Hollister (LV)","8","10","62","7.8","13","0","1","0","0","0","0","1","20.2","20.2","0.0%"
"4","Kyle Rudolph (TB)","4","5","14","3.5","7","0","2","0","0","0","0","1","19.4","19.4","2.0%"
"5","Greg Olsen (FA)","8","10","98","12.3","18","0","0","0","0","0","0","1","17.8","17.8","7.0%"
"6","Gerald Everett (LAC)","8","12","68","8.5","17","0","0","0","0","0","0","1","14.8","14.8","24.0%"
"7","O.J. Howard (BUF)","4","7","47","11.8","26","1","1","0","0","0","0","1","14.7","14.7","1.0%"
"8","Jack Doyle (FA)","3","4","44","14.7","23","2","1","0","0","0","0","1","13.4","13.4","2.0%"
"9","Jared Cook (FA)","6","10","74","12.3","22","1","0","0","0","0","0","1","13.4","13.4","1.0%"
"10","Hunter Henry (NE)","4","7","30","7.5","13","0","1","0","0","0","0","1","13.0","13.0","70.0%"
"11","Anthony Firkser (ATL)","3","4","36","12.0","20","1","1","0","0","0","0","1","12.6","12.6","0.0%"
"12","Nick Boyle (BAL)","4","4","78","19.5","35","3","0","0","0","0","0","1","11.8","11.8","0.0%"
"13","Austin Hooper (TEN)","4","5","17","4.3","9","0","1","0","0","0","0","1","11.7","11.7","30.0%"
"14","Eric Ebron (FA)","5","12","56","11.2","23","1","0","0","0","0","0","1","10.6","10.6","0.0%"
"15","Tyler Eifert (FA)","2","4","20","10.0","14","0","1","0","0","0","0","1","10.0","10.0","0.0%"
"16","Dawson Knox (BUF)","4","6","55","13.8","21","1","0","0","0","0","0","1","9.5","9.5","95.0%"
"17","Ben Braunecker (FA)","1","1","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"18","Irv Smith Jr. (MIN)","5","6","34","6.8","9","0","0","0","0","0","0","1","8.4","8.4","51.0%"
"19","Jimmy Graham (FA)","2","3","59","29.5","48","3","0","0","0","0","0","1","7.9","7.9","0.0%"
"20","T.J. Hockenson (DET)","3","6","47","15.7","19","0","0","0","0","0","0","1","7.7","7.7","97.0%"
"21","Rhett Ellison (FA)","3","3","42","14.0","31","2","0","0","0","0","0","1","7.2","7.2","0.0%"
"22","Darren Waller (LV)","3","5","40","13.3","27","1","0","0","0","0","0","1","7.0","7.0","99.0%"
"23","Jonnu Smith (NE)","4","6","30","7.5","9","0","0","0","0","0","0","1","7.0","7.0","2.0%"
"24","Blake Jarwin (FA)","3","4","35","11.7","26","1","0","0","0","0","0","1","6.5","6.5","4.0%"
"25","Ross Dwelley (SF)","3","7","24","8.0","10","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"26","Tyler Higbee (LAR)","3","4","22","7.3","12","0","0","0","0","0","0","1","5.2","5.2","53.0%"
"27","Demetrius Harris (FA)","2","2","28","14.0","16","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"28","Vance McDonald (FA)","3","7","11","3.7","9","0","0","1","2","0","0","1","4.3","4.3","0.0%"
"29","Hayden Hurst (CIN)","2","2","20","10.0","14","0","0","0","0","0","0","1","4.0","4.0","12.0%"
"30","Logan Thomas (WAS)","2","2","19","9.5","10","0","0","0","0","0","0","1","3.9","3.9","10.0%"
"31","Mike Gesicki (MIA)","3","6","28","9.3","12","0","0","0","0","0","1","1","3.8","3.8","73.0%"
"32","Jason Witten (FA)","2","5","17","8.5","9","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"33","Trevon Wesco (NYJ)","1","1","15","15.0","15","0","0","1","2","0","0","1","2.7","2.7","0.0%"
"34","Maxx Williams (ARI)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"35","Johnny Mundt (MIN)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"36","Clive Walford (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"37","Nick Vannett (NO)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"38","Chris Herndon IV (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"39","Deon Yelder (ARI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"40","Charles Clay (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"41","Drew Sample (CIN)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"42","Kaden Smith (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"43","Ryan Griffin (CHI)","1","1","-2","-2.0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"44","Jaeden Graham (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"45","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"46","Tanner Hudson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"47","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"48","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","99.0%"
"49","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Tyler Conklin (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"51","Jace Sternberger (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Stephen Carlson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Taysom Hill (NO)","1","1","3","3.0","3","0","0","1","11","0","0","1","0.0","0.0","9.0%"
