"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Zach Ertz (ARI)","12","14","91","7.6","12","0","1","0","0","0","0","1","27.1","27.1","94.0%"
"2","George Kittle (SF)","6","6","129","21.5","61","6","1","0","0","0","0","1","24.9","24.9","100.0%"
"3","Jared Cook (FA)","6","8","99","16.5","21","3","1","0","0","0","0","1","21.9","21.9","1.0%"
"4","Kaden Smith (FA)","5","6","17","3.4","11","0","1","0","0","0","0","1","12.7","12.7","0.0%"
"5","Mike Gesicki (MIA)","3","7","28","9.3","11","0","1","0","0","0","0","1","11.8","11.8","73.0%"
"6","Logan Thomas (WAS)","2","2","24","12.0","12","0","1","0","0","0","0","1","10.4","10.4","10.0%"
"7","Ryan Griffin (CHI)","3","3","13","4.3","12","0","1","0","0","0","0","1","10.3","10.3","0.0%"
"8","Greg Olsen (FA)","5","7","44","8.8","15","0","0","0","0","0","0","1","9.4","9.4","7.0%"
"9","Eric Ebron (FA)","4","5","44","11.0","14","0","0","0","0","0","0","1","8.4","8.4","0.0%"
"10","Dallas Goedert (PHI)","7","8","32","4.6","14","0","0","0","0","0","1","1","8.2","8.2","97.0%"
"11","Nick O'Leary (FA)","4","4","36","9.0","15","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"12","Darren Waller (LV)","3","6","41","13.7","19","0","0","0","0","0","0","1","7.1","7.1","99.0%"
"13","Tyler Higbee (LAR)","5","6","20","4.0","7","0","0","0","0","0","0","1","7.0","7.0","53.0%"
"14","Mark Andrews (BAL)","2","3","45","22.5","38","2","0","0","0","0","0","1","6.5","6.5","100.0%"
"15","Jaeden Graham (PHI)","1","2","53","53.0","53","4","0","0","0","0","0","1","6.3","6.3","0.0%"
"16","Jack Doyle (FA)","3","4","28","9.3","12","0","0","0","0","0","0","1","5.8","5.8","2.0%"
"17","Jordan Akins (NYG)","3","4","26","8.7","13","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"18","Blake Jarwin (FA)","3","4","17","5.7","8","0","0","0","0","0","0","1","4.7","4.7","4.0%"
"19","Noah Fant (SEA)","3","5","14","4.7","16","0","0","0","0","0","0","1","4.4","4.4","28.0%"
"20","Gerald Everett (LAC)","2","2","23","11.5","15","0","0","0","0","0","0","1","4.3","4.3","24.0%"
"21","Jacob Hollister (LV)","2","4","22","11.0","21","1","0","0","0","0","0","1","4.2","4.2","0.0%"
"22","Demetrius Harris (FA)","2","2","20","10.0","12","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"23","Darren Fells (FA)","1","2","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"24","Dawson Knox (BUF)","2","2","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","95.0%"
"25","MyCole Pruitt (ATL)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"26","Ben Braunecker (FA)","2","4","9","4.5","5","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"27","Andrew Beck (DEN)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"28","Robert Tonyan (GB)","2","2","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","27.0%"
"29","Tyler Kroft (SF)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"30","Josh Hill (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"31","O.J. Howard (BUF)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","1.0%"
"32","Scott Simonson (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"33","Stephen Carlson (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"34","Jimmy Graham (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"35","Tyler Eifert (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"36","Jesse James (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"37","Nick Boyle (BAL)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"38","Matt LaCosse (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"39","Jason Witten (FA)","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"40","Jesper Horsted (LV)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"41","Jeremy Sprinkle (FA)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"42","Ian Thomas (CAR)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"43","Foster Moreau (LV)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"44","Vance McDonald (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"45","Jonnu Smith (NE)","0","0","0","0","0","0","0","1","4","0","0","1","0.4","0.4","2.0%"
"46","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"47","J.J. Arcega-Whiteside (SEA)","2","5","43","21.5","30","2","0","0","0","0","0","1","0.0","0.0","0.0%"
"48","T.J. Hockenson (DET)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","97.0%"
"49","Tanner Hudson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Troy Fumagalli (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
