"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Austin Hooper (TEN)","9","11","130","14.4","28","2","0","0","0","0","0","1","22.0","22.0","30.0%"
"2","Will Dissly (SEA)","7","8","57","8.1","17","0","1","0","0","0","0","1","18.7","18.7","0.0%"
"3","Jimmy Graham (FA)","6","9","61","10.2","15","0","1","0","0","0","0","1","18.1","18.1","0.0%"
"4","Ricky Seals-Jones (NYG)","3","3","82","27.3","59","4","1","0","0","0","0","1","17.2","17.2","1.0%"
"5","Travis Kelce (KC)","7","8","85","12.1","18","0","0","0","0","0","0","1","15.5","15.5","100.0%"
"6","Gerald Everett (LAC)","5","8","44","8.8","15","0","1","0","0","0","0","1","15.4","15.4","24.0%"
"7","Zach Ertz (ARI)","7","8","65","9.3","14","0","0","0","0","0","0","1","13.5","13.5","94.0%"
"8","Mark Andrews (BAL)","4","8","31","7.8","11","0","1","0","0","0","0","1","13.1","13.1","100.0%"
"9","Cameron Brate (TB)","3","3","36","12.0","13","0","1","0","0","0","0","1","12.6","12.6","7.0%"
"10","Darren Waller (LV)","7","8","53","7.6","17","0","0","0","0","0","0","1","12.3","12.3","99.0%"
"11","Jack Doyle (FA)","4","8","22","5.5","8","0","1","0","0","0","0","1","12.2","12.2","2.0%"
"12","Foster Moreau (LV)","3","3","30","10.0","18","0","1","0","0","0","0","1","12.0","12.0","1.0%"
"13","Eric Ebron (FA)","1","5","48","48.0","48","3","1","0","0","0","0","1","11.8","11.8","0.0%"
"14","T.J. Hockenson (DET)","3","3","27","9.0","13","0","1","0","0","0","0","1","11.7","11.7","97.0%"
"15","Noah Fant (SEA)","2","4","31","15.5","25","1","1","0","0","0","0","1","11.1","11.1","28.0%"
"16","Dallas Goedert (PHI)","2","3","16","8.0","13","0","1","0","0","0","0","1","9.6","9.6","97.0%"
"17","Evan Engram (JAC)","4","7","54","13.5","31","2","0","0","0","0","0","1","9.4","9.4","20.0%"
"18","Dawson Knox (BUF)","3","3","58","19.3","21","1","0","0","0","0","0","1","8.8","8.8","95.0%"
"19","James O'Shaughnessy (CHI)","1","4","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"20","Tyler Higbee (LAR)","4","7","41","10.3","13","0","0","0","0","0","0","1","8.1","8.1","53.0%"
"21","Blake Jarwin (FA)","3","3","49","16.3","35","2","0","0","0","0","0","1","7.9","7.9","4.0%"
"22","Jason Witten (FA)","4","4","50","12.5","16","0","0","0","0","0","1","1","7.0","7.0","0.0%"
"23","Deon Yelder (ARI)","2","2","43","21.5","24","1","0","0","0","0","0","1","6.3","6.3","0.0%"
"24","O.J. Howard (BUF)","3","3","33","11.0","14","0","0","0","0","0","0","1","6.3","6.3","1.0%"
"25","Josh Hill (FA)","3","4","29","9.7","20","1","0","0","0","0","0","1","5.9","5.9","0.0%"
"26","Hayden Hurst (CIN)","2","2","39","19.5","29","1","0","0","0","0","0","1","5.9","5.9","12.0%"
"27","Lance Kendricks (FA)","2","3","37","18.5","24","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"28","Logan Thomas (WAS)","3","3","25","8.3","12","0","0","0","0","0","0","1","5.5","5.5","10.0%"
"29","Rhett Ellison (FA)","3","4","24","8.0","22","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"30","Jordan Akins (NYG)","3","4","21","7.0","10","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"31","Jared Cook (FA)","3","6","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","1.0%"
"32","Nick Vannett (NO)","2","2","28","14.0","17","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"33","Tyler Eifert (FA)","2","5","27","13.5","14","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"34","Geoff Swaim (TEN)","3","4","17","5.7","9","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"35","Luke Willson (FA)","2","2","26","13.0","17","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"36","Marcedes Lewis (GB)","2","2","19","9.5","10","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"37","Trey Burton (FA)","2","4","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"38","Adam Shaheen (MIA)","2","2","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"39","Maxx Williams (ARI)","1","1","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","0.0%"
"40","Jeremy Sprinkle (FA)","1","3","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"41","Pharaoh Brown (HOU)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"42","Greg Olsen (FA)","2","4","5","2.5","3","0","0","0","0","0","0","1","2.5","2.5","7.0%"
"43","Darren Fells (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"44","Kyle Rudolph (TB)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","2.0%"
"45","Sean Culkin (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"46","Robert Tonyan (GB)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","27.0%"
"47","Nick Boyle (BAL)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"48","Nick O'Leary (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"49","J.P. Holtz (NO)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"50","Vernon Davis (FA)","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"51","Jonnu Smith (NE)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"52","Irv Smith Jr. (MIN)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","51.0%"
"53","Delanie Walker (FA)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"54","Charles Clay (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"55","Jaeden Graham (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Garrett Dickerson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","J.J. Arcega-Whiteside (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Ryan Izzo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"63","Matthew Orzech (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
