"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Zach Ertz (ARI)","9","11","103","11.4","25","1","1","0","0","0","0","1","25.3","25.3","94.0%"
"2","Noah Fant (SEA)","3","4","115","38.3","75","5","1","0","0","0","0","1","20.5","20.5","28.0%"
"3","George Kittle (SF)","6","8","79","13.2","30","3","1","0","0","0","0","1","19.9","19.9","100.0%"
"4","Jacob Hollister (LV)","4","6","37","9.3","22","1","2","0","0","0","0","1","19.7","19.7","0.0%"
"5","Mike Gesicki (MIA)","6","6","95","15.8","34","2","0","0","0","0","0","1","15.5","15.5","73.0%"
"6","Hunter Henry (NE)","7","10","84","12.0","19","0","0","0","0","0","0","1","15.4","15.4","70.0%"
"7","Vance McDonald (FA)","5","7","30","6.0","13","0","1","0","0","0","0","1","14.0","14.0","0.0%"
"8","Jason Witten (FA)","8","9","58","7.3","12","0","0","0","0","0","0","1","13.8","13.8","0.0%"
"9","Nick Boyle (BAL)","5","5","27","5.4","8","0","1","0","0","0","0","1","13.7","13.7","0.0%"
"10","Travis Kelce (KC)","7","9","62","8.9","17","0","0","0","0","0","0","1","13.2","13.2","100.0%"
"11","Kyle Rudolph (TB)","3","5","23","7.7","15","0","1","0","0","0","0","1","11.3","11.3","2.0%"
"12","Blake Jarwin (FA)","1","1","42","42.0","42","3","1","0","0","0","0","1","11.2","11.2","4.0%"
"13","Jack Doyle (FA)","3","4","22","7.3","11","0","1","0","0","0","0","1","11.2","11.2","2.0%"
"14","Evan Engram (JAC)","6","8","48","8.0","15","0","0","1","2","0","0","1","11.0","11.0","20.0%"
"15","Ryan Griffin (CHI)","6","8","50","8.3","14","0","0","0","0","0","0","1","11.0","11.0","0.0%"
"16","T.J. Hockenson (DET)","3","7","56","18.7","23","1","0","0","0","0","0","1","8.6","8.6","97.0%"
"17","Seth DeValve (FA)","4","5","41","10.3","18","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"18","Dallas Goedert (PHI)","4","5","39","9.8","16","0","0","0","0","0","0","1","7.9","7.9","97.0%"
"19","Foster Moreau (LV)","1","2","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","1.0%"
"20","Irv Smith Jr. (MIN)","4","6","33","8.3","21","1","0","0","0","0","0","1","7.3","7.3","51.0%"
"21","Darren Waller (LV)","2","2","52","26.0","31","3","0","0","0","0","0","1","7.2","7.2","99.0%"
"22","Darren Fells (FA)","1","3","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"23","Greg Olsen (FA)","3","6","40","13.3","23","1","0","0","0","0","0","1","7.0","7.0","7.0%"
"24","Ross Dwelley (SF)","4","4","29","7.3","11","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"25","Benjamin Watson (FA)","4","5","28","7.0","18","0","0","0","0","0","0","1","6.8","6.8","2.0%"
"26","Jimmy Graham (FA)","4","4","17","4.3","7","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"27","Demetrius Harris (FA)","3","4","25","8.3","12","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"28","Jordan Akins (NYG)","3","3","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"29","Jonnu Smith (NE)","3","5","18","6.0","7","0","0","0","0","0","0","1","4.8","4.8","2.0%"
"30","Mark Andrews (BAL)","2","3","21","10.5","18","0","0","0","0","0","0","1","4.1","4.1","100.0%"
"31","Luke Willson (FA)","2","2","20","10.0","16","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"32","Rhett Ellison (FA)","2","5","17","8.5","9","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"33","Eric Ebron (FA)","2","2","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"34","Hayden Hurst (CIN)","2","2","15","7.5","8","0","0","0","0","0","0","1","3.5","3.5","12.0%"
"35","Dawson Knox (BUF)","2","2","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","95.0%"
"36","Ricky Seals-Jones (NYG)","2","2","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","1.0%"
"37","Derek Carrier (FA)","0","0","0","0","0","0","0","1","27","0","0","1","2.7","2.7","0.0%"
"38","Jeremy Sprinkle (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"39","Logan Thomas (WAS)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","10.0%"
"40","Tanner Hudson (NYG)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"41","Maxx Williams (ARI)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"42","Antony Auclair (HOU)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"43","Mo Alie-Cox (IND)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","6.0%"
"44","Troy Fumagalli (SF)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"45","Charles Clay (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"46","Josh Oliver (BAL)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"47","Jesse James (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"48","Blake Bell (KC)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"49","J.J. Arcega-Whiteside (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Kaden Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","99.0%"
"54","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"57","Matthew Orzech (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Jace Sternberger (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Stephen Carlson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Hale Hentges (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Lance Kendricks (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Lee Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Virgil Green (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Trey Burton (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Levine Toilolo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Marcedes Lewis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Nick Vannett (NO)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Ben Braunecker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Darrell Daniels (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Anthony Firkser (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Cameron Brate (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.0%"
"78","Daniel Brown (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Clive Walford (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Ben Koyack (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Tyler Kroft (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","MyCole Pruitt (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Chris Manhertz (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
