"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Hunter Henry (NE)","8","9","100","12.5","21","1","2","0","0","0","0","1","30.0","30.0","70.0%"
"2","Austin Hooper (TEN)","8","8","117","14.6","30","3","1","0","0","0","0","1","25.7","25.7","30.0%"
"3","George Kittle (SF)","8","8","103","12.9","45","3","0","0","0","0","0","1","18.3","18.3","100.0%"
"4","Mark Andrews (BAL)","6","8","99","16.5","39","3","0","0","0","0","1","1","13.9","13.9","100.0%"
"5","Ricky Seals-Jones (NYG)","3","6","47","15.7","31","2","1","0","0","0","0","1","13.7","13.7","1.0%"
"6","Darren Fells (FA)","6","7","69","11.5","18","0","0","0","0","0","0","1","12.9","12.9","0.0%"
"7","Cameron Brate (TB)","2","4","47","23.5","37","2","1","0","0","0","0","1","12.7","12.7","7.0%"
"8","Jared Cook (FA)","3","3","37","12.3","20","1","1","0","0","0","0","1","12.7","12.7","1.0%"
"9","Maxx Williams (ARI)","3","3","34","11.3","20","1","1","0","0","0","0","1","12.4","12.4","0.0%"
"10","Ryan Griffin (CHI)","3","3","28","9.3","12","0","1","0","0","0","0","1","11.8","11.8","0.0%"
"11","Jason Witten (FA)","5","7","57","11.4","20","1","0","0","0","0","0","1","10.7","10.7","0.0%"
"12","Travis Kelce (KC)","4","6","58","14.5","18","0","0","0","0","0","0","1","9.8","9.8","100.0%"
"13","Dallas Goedert (PHI)","5","8","48","9.6","13","0","0","0","0","0","0","1","9.8","9.8","97.0%"
"14","Greg Olsen (FA)","4","7","52","13.0","18","0","0","0","0","0","0","1","9.2","9.2","7.0%"
"15","Mike Gesicki (MIA)","3","7","51","17.0","30","2","0","0","0","0","0","1","8.1","8.1","73.0%"
"16","Zach Ertz (ARI)","4","9","54","13.5","20","1","0","0","0","0","1","1","7.4","7.4","94.0%"
"17","Delanie Walker (FA)","3","6","43","14.3","18","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"18","Marcedes Lewis (GB)","2","2","50","25.0","25","2","0","0","0","0","0","1","7.0","7.0","0.0%"
"19","Jordan Akins (NYG)","3","3","39","13.0","23","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"20","Kyle Rudolph (TB)","3","3","36","12.0","18","0","0","0","0","0","0","1","6.6","6.6","2.0%"
"21","T.J. Hockenson (DET)","4","6","21","5.3","7","0","0","0","0","0","0","1","6.1","6.1","97.0%"
"22","Rhett Ellison (FA)","3","7","30","10.0","18","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"23","O.J. Howard (BUF)","2","4","35","17.5","30","2","0","0","0","0","0","1","5.5","5.5","1.0%"
"24","Tyler Higbee (LAR)","3","3","25","8.3","9","0","0","0","0","0","0","1","5.5","5.5","53.0%"
"25","Ryan Izzo (FA)","2","4","31","15.5","20","1","0","0","0","0","0","1","5.1","5.1","0.0%"
