"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"51","Jonathan Stewart (FA)","14","68","4.9","15","0","0","0","1","0","0","0","1","1","4.8","4.8","0.0%"
"52","D'Onta Foreman (CAR)","13","45","3.5","16","0","0","0","0","0","0","0","0","1","4.5","4.5","11.0%"
"53","Melvin Gordon III (DEN)","10","22","2.2","12","0","0","1","3","7","7.0","0","0","1","3.9","3.9","88.0%"
"54","Isaiah Crowell (FA)","7","20","2.9","14","0","0","1","2","7","7.0","0","0","1","3.7","3.7","0.0%"
"55","Jalen Richard (FA)","2","7","3.5","7","0","0","1","1","20","20.0","0","0","1","3.7","3.7","1.0%"
"56","Jeremy Hill (FA)","6","16","2.7","13","0","0","1","1","10","10.0","0","0","1","3.6","3.6","0.0%"
"57","Shane Vereen (FA)","5","14","2.8","7","0","0","1","2","11","11.0","0","0","1","3.5","3.5","0.0%"
"58","Jamize Olawale (FA)","1","2","2.0","2","0","0","2","2","13","6.5","0","0","1","3.5","3.5","0.0%"
"59","Tommy Bohanon (FA)","0","0","0","0","0","0","2","2","14","7.0","0","0","1","3.4","3.4","0.0%"
"60","James Develin (FA)","0","0","0","0","0","0","2","2","14","7.0","0","0","1","3.4","3.4","0.0%"
"61","Mike Tolbert (FA)","8","31","3.9","8","0","0","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"62","Charles Sims (FA)","1","14","14.0","14","0","0","1","1","7","7.0","0","0","1","3.1","3.1","0.0%"
"63","Kenyan Drake (FA)","1","6","6.0","6","0","0","2","3","5","2.5","0","0","1","3.1","3.1","4.0%"
"64","Corey Clement (FA)","10","30","3.0","10","0","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"65","Matt Breida (NYG)","9","16","1.8","8","0","0","1","3","4","4.0","0","0","1","3.0","3.0","1.0%"
"66","Paul Perkins (FA)","9","13","1.4","14","0","0","1","2","6","6.0","0","0","1","2.9","2.9","0.0%"
"67","Ty Montgomery (NE)","5","28","5.6","11","0","0","0","0","0","0","0","0","1","2.8","2.8","1.0%"
"68","Samaje Perine (CIN)","6","27","4.5","6","0","0","0","0","0","0","0","0","1","2.7","2.7","5.0%"
"69","Ryan Hewitt (FA)","0","0","0","0","0","0","1","1","16","16.0","0","0","1","2.6","2.6","0.0%"
"70","Benny Cunningham Jr. (FA)","5","26","5.2","12","0","0","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"71","James Conner (ARI)","4","26","6.5","23","1","0","0","0","0","0","0","0","1","2.6","2.6","99.0%"
"72","Malcolm Brown (FA)","1","0","0.0","0","0","0","1","1","14","14.0","0","0","1","2.4","2.4","0.0%"
"73","Jamaal Williams (DET)","4","11","2.8","4","0","0","1","1","2","2.0","0","0","1","2.3","2.3","39.0%"
"74","Robert Kelley (FA)","7","23","3.3","12","0","0","0","1","0","0","0","0","1","2.3","2.3","0.0%"
"75","Theo Riddick (FA)","4","4","1.0","4","0","0","1","2","8","8.0","0","0","1","2.2","2.2","0.0%"
"76","Derrick Coleman (FA)","0","0","0","0","0","0","1","2","11","11.0","0","0","1","2.1","2.1","0.0%"
"77","Aaron Ripkowski (FA)","1","4","4.0","4","0","0","1","2","6","6.0","0","0","1","2.0","2.0","0.0%"
"78","Kerwynn Williams (FA)","1","-1","-1.0","0","0","0","1","1","10","10.0","0","0","1","1.9","1.9","0.0%"
"79","Chris Thompson (FA)","6","23","3.8","7","0","0","1","2","4","4.0","0","1","1","1.7","1.7","0.0%"
"80","Devontae Booker (FA)","3","14","4.7","5","0","0","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"81","Corey Grant (FA)","2","9","4.5","5","0","0","1","1","-5","-5.0","0","0","1","1.4","1.4","0.0%"
"82","Branden Oliver (FA)","2","1","0.5","6","0","0","1","1","2","2.0","0","0","1","1.3","1.3","0.0%"
"83","Alfred Blue (FA)","4","12","3.0","8","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"84","Marshawn Lynch (FA)","9","12","1.3","4","0","0","0","1","0","0","0","0","1","1.2","1.2","0.0%"
"85","Matt Jones (FA)","4","11","2.8","5","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"86","Derrick Henry (TEN)","6","7","1.2","3","0","0","0","0","0","0","0","0","1","0.7","0.7","100.0%"
"87","Adrian Peterson (FA)","4","4","1.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","4.0%"
"88","DeAndre Washington (FA)","1","4","4.0","4","0","0","0","1","0","0","0","0","1","0.4","0.4","11.0%"
"89","David Fluellen (FA)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"90","Matt Dayes (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"91","Peyton Barber (FA)","2","2","1.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","1.0%"
"92","Elijhaa Penny (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"93","Damien Williams (ATL)","1","1","1.0","1","0","0","0","2","0","0","0","0","1","0.1","0.1","1.0%"
"94","Terrell Watson (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"95","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Jordan Todman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Cordarrelle Patterson (ATL)","1","2","2.0","2","0","0","6","6","33","5.5","0","0","1","0.0","0.0","89.0%"
"100","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Travaris Cadet (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Brian Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Tre Madden (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Lawrence Thomas (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Tyler Ervin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Jay Prosch (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Rod Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","36.0%"
"120","Akeem Hunt (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"121","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Cameron Artis-Payne (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Zach Zenner (FA)","3","0","0.0","2","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Jalston Fowler (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Patrick DiMarco (FA)","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","0.0%"
"126","Terrance West (FA)","4","-7","-1.8","5","0","0","0","0","0","0","0","0","1","-0.7","-0.7","0.0%"
"127","Jerick McKinnon (KC)","2","0","0.0","4","0","0","0","2","0","0","0","1","1","-2.0","-2.0","3.0%"
""
""
