"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","C.J. Anderson (FA)","25","118","4.7","28","2","1","3","3","36","12.0","1","0","1","30.4","30.4","1.0%"
"2","Ty Montgomery (NE)","10","35","3.5","7","0","1","6","7","75","12.5","1","0","1","29.0","29.0","1.0%"
"3","Todd Gurley II (FA)","16","88","5.5","18","0","1","3","4","48","16.0","1","1","1","26.6","26.6","0.0%"
"4","Kareem Hunt (CLE)","13","81","6.2","53","1","2","3","3","28","9.3","0","0","1","25.9","25.9","89.0%"
"5","Chris Thompson (FA)","3","77","25.7","61","1","2","3","7","29","9.7","0","0","1","25.6","25.6","0.0%"
"6","Devonta Freeman (FA)","19","84","4.4","17","0","2","2","2","16","8.0","0","0","1","24.0","24.0","0.0%"
"7","Javorius Allen (FA)","14","66","4.7","37","1","0","5","6","35","7.0","1","0","1","21.1","21.1","0.0%"
"8","Melvin Gordon III (DEN)","9","13","1.4","11","0","1","7","8","65","9.3","0","0","1","20.8","20.8","88.0%"
"9","Jalen Richard (FA)","6","58","9.7","52","1","1","2","2","51","25.5","0","0","1","18.9","18.9","1.0%"
"10","James White (FA)","2","11","5.5","7","0","0","8","8","85","10.6","0","0","1","17.6","17.6","1.0%"
"11","Carlos Hyde (FA)","15","124","8.3","61","2","0","3","6","19","6.3","0","0","1","17.3","17.3","0.0%"
"12","Derrick Henry (TEN)","14","92","6.6","17","0","1","0","0","0","0","0","0","1","15.2","15.2","100.0%"
"13","Jay Ajayi (FA)","28","122","4.4","20","1","0","2","2","4","2.0","0","0","1","14.6","14.6","7.0%"
"14","Leonard Fournette (TB)","14","40","2.9","7","0","1","2","5","21","10.5","0","0","1","14.1","14.1","100.0%"
"15","Rex Burkhead (HOU)","2","3","1.5","2","0","0","3","4","41","13.7","1","0","1","13.4","13.4","2.0%"
"16","Le'Veon Bell (FA)","27","87","3.2","11","0","0","4","4","4","1.0","0","0","1","13.1","13.1","0.0%"
"17","Mike Gillislee (FA)","18","69","3.8","13","0","1","0","0","0","0","0","0","1","12.9","12.9","0.0%"
"18","Tarik Cohen (FA)","7","13","1.9","9","0","0","8","9","55","6.9","0","1","1","12.8","12.8","0.0%"
"19","Jacquizz Rodgers (FA)","19","67","3.5","10","0","1","0","0","0","0","0","0","1","12.7","12.7","0.0%"
"20","Tevin Coleman (NYJ)","6","42","7.0","35","1","0","2","2","3","1.5","1","0","1","12.5","12.5","0.0%"
"21","Terrance West (FA)","8","22","2.8","12","0","1","2","2","23","11.5","0","0","1","12.5","12.5","0.0%"
"22","Matt Forte (FA)","9","53","5.9","16","0","0","3","3","38","12.7","0","0","1","12.1","12.1","38.0%"
"23","Marshawn Lynch (FA)","12","45","3.8","13","0","1","1","2","4","4.0","0","0","1","11.9","11.9","0.0%"
"24","Lamar Miller (FA)","18","61","3.4","19","0","0","3","3","26","8.7","0","0","1","11.7","11.7","0.0%"
"25","Mark Ingram II (NO)","8","52","6.5","28","1","0","4","5","24","6.0","0","0","1","11.6","11.6","16.0%"
"26","Chris Carson (FA)","20","93","4.7","16","0","0","1","2","7","7.0","0","0","1","11.0","11.0","1.0%"
"27","Duke Johnson Jr. (BUF)","4","21","5.3","16","0","0","3","6","59","19.7","0","0","1","11.0","11.0","0.0%"
"28","Frank Gore (FA)","14","46","3.3","13","0","1","0","2","0","0","0","0","1","10.6","10.6","24.0%"
"29","LeSean McCoy (FA)","12","9","0.8","6","0","0","6","7","34","5.7","0","0","1","10.3","10.3","2.0%"
"30","Ameer Abdullah (LV)","17","86","5.1","34","2","0","0","0","0","0","0","0","1","8.6","8.6","3.0%"
"31","Shane Vereen (FA)","6","28","4.7","8","0","0","3","3","27","9.0","0","0","1","8.5","8.5","0.0%"
"32","Dalvin Cook (MIN)","12","64","5.3","25","1","0","2","3","0","0.0","0","0","1","8.4","8.4","100.0%"
"33","Christian McCaffrey (CAR)","8","10","1.3","6","0","0","4","5","34","8.5","0","0","1","8.4","8.4","100.0%"
"34","Alvin Kamara (NO)","1","3","3.0","3","0","0","3","7","51","17.0","0","0","1","8.4","8.4","100.0%"
"35","Chris Ivory (FA)","6","17","2.8","6","0","0","3","4","31","10.3","0","0","1","7.8","7.8","0.0%"
"36","Darren Sproles (FA)","10","48","4.8","12","0","0","2","4","30","15.0","0","1","1","7.8","7.8","0.0%"
"37","Robert Kelley (FA)","12","78","6.5","21","1","0","0","0","0","0","0","0","1","7.8","7.8","0.0%"
"38","Samaje Perine (CIN)","21","67","3.2","12","0","0","1","1","0","0.0","0","0","1","7.7","7.7","5.0%"
"39","Theo Riddick (FA)","9","20","2.2","11","0","0","3","3","17","5.7","0","0","1","6.7","6.7","0.0%"
"40","DeAndre Washington (FA)","6","20","3.3","10","0","0","3","3","15","5.0","0","0","1","6.5","6.5","11.0%"
"41","Jalston Fowler (FA)","1","3","3.0","3","0","1","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"42","Jamaal Charles (FA)","9","46","5.1","14","0","0","1","1","6","6.0","0","0","1","6.2","6.2","0.0%"
"43","Ezekiel Elliott (DAL)","9","8","0.9","5","0","0","4","5","14","3.5","0","0","1","6.2","6.2","99.0%"
"44","C.J. Ham (MIN)","1","1","1.0","1","0","1","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"45","Jerick McKinnon (KC)","3","16","5.3","9","0","0","3","5","9","3.0","0","0","1","5.5","5.5","3.0%"
"46","Andre Ellington (FA)","2","11","5.5","6","0","0","3","5","12","4.0","0","0","1","5.3","5.3","0.0%"
"47","C.J. Prosise (FA)","0","0","0","0","0","0","3","6","22","7.3","0","0","1","5.2","5.2","0.0%"
"48","Joe Mixon (CIN)","9","36","4.0","7","0","0","1","1","5","5.0","0","0","1","5.1","5.1","100.0%"
"49","Matt Breida (NYG)","4","35","8.8","13","0","0","1","2","3","3.0","0","0","1","4.8","4.8","1.0%"
"50","Peyton Barber (FA)","10","47","4.7","14","0","0","0","0","0","0","0","0","1","4.7","4.7","1.0%"
"51","Tyler Ervin (FA)","0","0","0","0","0","0","3","5","16","5.3","0","0","1","4.6","4.6","0.0%"
"52","Elijah McGuire (FA)","6","29","4.8","11","0","0","1","2","7","7.0","0","0","1","4.6","4.6","0.0%"
"53","Giovani Bernard (TB)","5","10","2.0","6","0","0","2","4","16","8.0","0","0","1","4.6","4.6","0.0%"
"54","Chris Johnson (FA)","11","44","4.0","11","0","0","0","0","0","0","0","0","1","4.4","4.4","1.0%"
"55","Paul Perkins (FA)","7","10","1.4","4","0","0","2","2","12","6.0","0","0","1","4.2","4.2","0.0%"
"56","Jonathan Stewart (FA)","15","40","2.7","10","0","0","0","1","0","0","0","0","1","4.0","4.0","0.0%"
"57","D'Onta Foreman (CAR)","12","40","3.3","9","0","0","0","0","0","0","0","0","1","4.0","4.0","11.0%"
"58","DeMarco Murray (FA)","9","25","2.8","7","0","0","1","2","3","3.0","0","0","1","3.8","3.8","0.0%"
"59","Isaiah Crowell (FA)","10","37","3.7","17","0","0","0","1","0","0","0","0","1","3.7","3.7","0.0%"
"60","Dion Lewis (FA)","4","14","3.5","13","0","0","1","1","11","11.0","0","0","1","3.5","3.5","2.0%"
"61","Branden Oliver (FA)","3","31","10.3","26","1","0","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"62","Orleans Darkwa (FA)","3","17","5.7","11","0","0","1","1","3","3.0","0","0","1","3.0","3.0","0.0%"
"63","Robert Turbin (FA)","3","11","3.7","5","0","0","1","1","8","8.0","0","0","1","2.9","2.9","0.0%"
"64","Jeremy Hill (FA)","6","17","2.8","6","0","0","1","1","2","2.0","0","0","1","2.9","2.9","0.0%"
"65","Adrian Peterson (FA)","8","26","3.3","6","0","0","0","0","0","0","0","0","1","2.6","2.6","4.0%"
"66","Kerwynn Williams (FA)","9","22","2.4","5","0","0","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"67","Alex Collins (FA)","7","42","6.0","16","0","0","0","0","0","0","0","1","1","2.2","2.2","19.0%"
"68","Jamaal Williams (DET)","2","6","3.0","4","0","0","1","1","5","5.0","0","0","1","2.1","2.1","39.0%"
"69","Marlon Mack (HOU)","6","-3","-0.5","3","0","0","1","1","11","11.0","0","0","1","1.8","1.8","29.0%"
"70","David Fluellen (FA)","3","18","6.0","10","0","0","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"71","Mike Tolbert (FA)","3","5","1.7","3","0","0","1","1","2","2.0","0","0","1","1.7","1.7","0.0%"
"72","James Develin (FA)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.0%"
"73","Bilal Powell (FA)","6","13","2.2","5","0","0","0","2","0","0","0","0","1","1.3","1.3","0.0%"
"74","Corey Grant (FA)","1","13","13.0","13","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"75","Aaron Ripkowski (FA)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"76","Wendell Smallwood (FA)","3","4","1.3","8","0","0","1","2","-3","-3.0","0","0","1","1.1","1.1","0.0%"
"77","LeGarrette Blount (FA)","0","0","0","0","0","0","1","1","0","0.0","0","0","1","1.0","1.0","0.0%"
"78","Charles Sims (FA)","2","2","1.0","2","0","0","2","3","7","3.5","0","1","1","0.9","0.9","0.0%"
"79","James Conner (ARI)","1","9","9.0","9","0","0","0","0","0","0","0","0","1","0.9","0.9","99.0%"
"80","Dwayne Washington (NO)","3","9","3.0","5","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"81","Rod Smith (FA)","2","8","4.0","8","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"82","Jordan Howard (FA)","9","7","0.8","4","0","0","0","1","0","0","0","0","1","0.7","0.7","0.0%"
"83","Malcolm Brown (FA)","0","0","0","0","0","0","1","1","-4","-4.0","0","0","1","0.6","0.6","0.0%"
"84","Latavius Murray (FA)","3","6","2.0","4","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"85","Thomas Rawls (FA)","5","4","0.8","7","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"86","Terrell Watson (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"87","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Jordan Todman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Cordarrelle Patterson (ATL)","3","57","19.0","43","1","1","1","1","6","6.0","0","0","1","0.0","0.0","89.0%"
"91","Tommy Bohanon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Fozzy Whittaker (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Alfred Morris (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","John Kuhn (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Austin Ekeler (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","100.0%"
"99","Tre Madden (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Aaron Jones (GB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","100.0%"
"102","De'Angelo Henderson Sr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Matt Dayes (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Derek Watt (PIT)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
