"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"61","Ameer Abdullah (LV)","6","21","3.5","6","0","0","1","2","5","5.0","0","0","1","3.6","3.6","3.0%"
"62","Corey Clement (FA)","2","14","7.0","12","0","0","1","2","6","6.0","0","0","1","3.0","3.0","0.0%"
"63","Charles Sims (FA)","1","0","0.0","0","0","0","1","1","19","19.0","0","0","1","2.9","2.9","0.0%"
"64","Stevan Ridley (FA)","9","28","3.1","7","0","0","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"65","Jonathan Stewart (FA)","7","19","2.7","6","0","0","1","1","-1","-1.0","0","0","1","2.8","2.8","0.0%"
"66","LeGarrette Blount (FA)","5","12","2.4","6","0","0","1","1","3","3.0","0","0","1","2.5","2.5","0.0%"
"67","Thomas Rawls (FA)","5","20","4.0","15","0","0","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"68","Brandon Bolden (LV)","2","20","10.0","12","0","0","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"69","Fozzy Whittaker (FA)","1","5","5.0","5","0","0","1","1","4","4.0","0","0","1","1.9","1.9","0.0%"
"70","Mike Tolbert (FA)","3","-3","-1.0","0","0","0","1","2","11","11.0","0","0","1","1.8","1.8","0.0%"
"71","Matt Forte (FA)","8","19","2.4","9","0","0","1","1","7","7.0","0","1","1","1.6","1.6","38.0%"
"72","Aaron Ripkowski (FA)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"73","De'Angelo Henderson Sr. (FA)","1","-3","-3.0","0","0","0","1","1","7","7.0","0","0","1","1.4","1.4","0.0%"
"74","Aaron Jones (GB)","3","13","4.3","6","0","0","0","0","0","0","0","0","1","1.3","1.3","100.0%"
"75","Paul Perkins (FA)","3","10","3.3","5","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"76","Orleans Darkwa (FA)","6","10","1.7","5","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"77","DeAndre Washington (FA)","1","-3","-3.0","0","0","0","1","3","2","2.0","0","0","1","0.9","0.9","11.0%"
"78","Branden Oliver (FA)","8","9","1.1","3","0","0","0","1","0","0","0","0","1","0.9","0.9","0.0%"
"79","Doug Martin (FA)","6","7","1.2","4","0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"80","Malcolm Brown (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"81","Matt Dayes (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"82","Patrick DiMarco (FA)","0","0","0","0","0","0","1","1","-8","-8.0","0","0","1","0.2","0.2","0.0%"
"83","Jacquizz Rodgers (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"84","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Jordan Todman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Shane Vereen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","1","2","7","7.0","0","0","1","0.0","0.0","89.0%"
"89","Tommy Bohanon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Andre Ellington (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Travaris Cadet (FA)","1","0","0.0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"94","Jeremy McNichols (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","J.D. McKissic (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","30.0%"
"96","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Devante Mays (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","De'Veon Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Austin Ekeler (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","100.0%"
"100","Josh Ferguson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Lawrence Thomas (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"103","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Shane Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Derrick Coleman (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"111","James Develin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Zach Line (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","David Fluellen (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"114","Jay Prosch (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Akeem Hunt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Corey Grant (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Michael Burton (KC)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"118","Terron Ward (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Fitzgerald Toussaint (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Matt Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Cameron Artis-Payne (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Bronson Hill (FA)","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","0.0%"
"123","Elijah McGuire (FA)","0","0","0","0","0","0","0","1","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
