"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"17","Rod Smith (FA)","9","41","4.6","9","0","1","2","2","7","3.5","0","0","1","12.8","12.8","0.0%"
"18","Peyton Barber (FA)","5","7","1.4","3","0","2","0","0","0","0","0","0","1","12.7","12.7","1.0%"
"19","Dion Lewis (FA)","15","112","7.5","25","3","0","1","2","1","1.0","0","0","1","12.3","12.3","2.0%"
"20","LeSean McCoy (FA)","22","49","2.2","14","0","0","4","4","30","7.5","0","0","1","11.9","11.9","2.0%"
"21","Melvin Gordon III (DEN)","21","65","3.1","11","0","0","3","3","23","7.7","0","0","1","11.8","11.8","88.0%"
"22","Christian McCaffrey (CAR)","7","62","8.9","40","1","0","2","5","35","17.5","0","0","1","11.7","11.7","100.0%"
"23","Kenyan Drake (FA)","9","20","2.2","13","0","0","3","4","27","9.0","1","1","1","11.7","11.7","4.0%"
"24","Isaiah Crowell (FA)","16","95","5.9","27","1","0","1","2","10","10.0","0","0","1","11.5","11.5","0.0%"
"25","Jalen Richard (FA)","2","17","8.5","9","0","0","2","2","13","6.5","1","0","1","11.0","11.0","1.0%"
"26","Duke Johnson Jr. (BUF)","6","35","5.8","13","0","0","4","5","32","8.0","0","0","1","10.7","10.7","0.0%"
"27","T.J. Yeldon (FA)","3","10","3.3","6","0","0","5","6","42","8.4","0","0","1","10.2","10.2","0.0%"
"28","Austin Ekeler (LAC)","6","15","2.5","7","0","0","3","3","55","18.3","0","0","1","10.0","10.0","100.0%"
"29","Derrick Henry (TEN)","13","79","6.1","16","0","0","1","2","10","10.0","0","0","1","9.9","9.9","100.0%"
"30","Eddie Lacy (FA)","17","46","2.7","11","0","0","3","3","15","5.0","0","0","1","9.1","9.1","0.0%"
"31","Javorius Allen (FA)","5","15","3.0","10","0","1","1","1","2","2.0","0","0","1","8.7","8.7","0.0%"
"32","Jonathan Stewart (FA)","15","26","1.7","4","0","1","0","0","0","0","0","0","1","8.6","8.6","0.0%"
"33","J.D. McKissic (WAS)","4","22","5.5","14","0","0","4","7","24","6.0","0","0","1","8.6","8.6","30.0%"
"34","Danny Woodhead (FA)","4","22","5.5","10","0","0","4","4","23","5.8","0","0","1","8.5","8.5","41.0%"
"35","Damien Williams (ATL)","8","38","4.8","11","0","0","3","5","14","4.7","0","0","1","8.2","8.2","1.0%"
"36","Travaris Cadet (FA)","6","28","4.7","8","0","0","3","3","21","7.0","0","0","1","7.9","7.9","0.0%"
"37","LeGarrette Blount (FA)","15","97","6.5","35","2","0","0","0","0","0","0","1","1","7.7","7.7","0.0%"
"38","DeAndre Washington (FA)","6","23","3.8","11","0","0","3","3","23","7.7","0","0","1","7.6","7.6","11.0%"
"39","Ameer Abdullah (LV)","6","14","2.3","5","0","0","3","5","29","9.7","0","0","1","7.3","7.3","3.0%"
"40","Leonard Fournette (TB)","12","25","2.1","8","0","0","3","3","17","5.7","0","0","1","7.2","7.2","100.0%"
"41","Jerick McKinnon (KC)","13","23","1.8","16","0","0","1","3","31","31.0","0","0","1","6.4","6.4","3.0%"
"42","Wayne Gallman Jr. (FA)","9","37","4.1","9","0","0","2","2","6","3.0","0","0","1","6.3","6.3","0.0%"
"43","Charles Sims (FA)","1","3","3.0","3","0","0","3","5","26","8.7","0","0","1","5.9","5.9","0.0%"
"44","Alfred Morris (FA)","9","36","4.0","6","0","0","1","1","13","13.0","0","0","1","5.9","5.9","0.0%"
"45","Bilal Powell (FA)","9","34","3.8","14","0","0","1","1","12","12.0","0","0","1","5.6","5.6","0.0%"
"46","Mark Ingram II (NO)","11","31","2.8","7","0","0","2","3","5","2.5","0","0","1","5.6","5.6","16.0%"
"47","Devontae Booker (FA)","6","11","1.8","4","0","0","2","2","22","11.0","0","0","1","5.3","5.3","0.0%"
"48","D.J. Foster (FA)","1","4","4.0","4","0","0","3","4","18","6.0","0","0","1","5.2","5.2","0.0%"
"49","Marlon Mack (HOU)","4","11","2.8","5","0","0","2","2","20","10.0","0","0","1","5.1","5.1","29.0%"
"50","Corey Clement (FA)","4","27","6.8","9","0","0","1","1","12","12.0","0","0","1","4.9","4.9","0.0%"
"51","Orleans Darkwa (FA)","11","30","2.7","6","0","0","1","1","9","9.0","0","0","1","4.9","4.9","0.0%"
"52","Jacquizz Rodgers (FA)","8","31","3.9","9","0","0","1","2","6","6.0","0","0","1","4.7","4.7","0.0%"
"53","Alfred Blue (FA)","8","15","1.9","6","0","0","2","2","11","5.5","0","0","1","4.6","4.6","0.0%"
"54","Elijah McGuire (FA)","5","21","4.2","9","0","0","1","1","13","13.0","0","0","1","4.4","4.4","0.0%"
"55","Jay Ajayi (FA)","5","26","5.2","30","1","0","1","2","7","7.0","0","0","1","4.3","4.3","7.0%"
"56","Byron Marshall (FA)","4","18","4.5","11","0","0","1","2","12","12.0","0","0","1","4.0","4.0","0.0%"
"57","Theo Riddick (FA)","5","20","4.0","8","0","0","1","2","10","10.0","0","0","1","4.0","4.0","0.0%"
"58","Jordan Howard (FA)","7","6","0.9","4","0","0","2","2","13","6.5","0","0","1","3.9","3.9","0.0%"
"59","Charcandrick West (FA)","0","0","0","0","0","0","3","4","7","2.3","0","0","1","3.7","3.7","0.0%"
"60","Giovani Bernard (TB)","3","12","4.0","11","0","0","1","1","15","15.0","0","0","1","3.7","3.7","0.0%"
"61","Shane Vereen (FA)","3","18","6.0","11","0","0","1","2","9","9.0","0","0","1","3.7","3.7","0.0%"
"62","Kareem Hunt (CLE)","11","17","1.5","9","0","0","1","1","9","9.0","0","0","1","3.6","3.6","89.0%"
"63","Matt Breida (NYG)","1","12","12.0","12","0","0","1","1","12","12.0","0","0","1","3.4","3.4","1.0%"
"64","Doug Martin (FA)","7","33","4.7","10","0","0","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"65","Jamaal Charles (FA)","1","3","3.0","3","0","0","2","3","7","3.5","0","0","1","3.0","3.0","0.0%"
"66","Kerwynn Williams (FA)","3","8","2.7","4","0","0","1","1","10","10.0","0","0","1","2.8","2.8","0.0%"
"67","Kyle Juszczyk (SF)","0","0","0","0","0","0","2","2","8","4.0","0","0","1","2.8","2.8","0.0%"
"68","Matt Forte (FA)","10","26","2.6","6","0","0","0","1","0","0","0","0","1","2.6","2.6","38.0%"
"69","James White (FA)","3","13","4.3","8","0","0","1","2","2","2.0","0","0","1","2.5","2.5","1.0%"
"70","Terron Ward (FA)","7","35","5.0","14","0","0","1","1","-3","-3.0","0","1","1","2.2","2.2","0.0%"
"71","Benny Cunningham Jr. (FA)","1","-1","-1.0","0","0","0","1","2","9","9.0","0","0","1","1.8","1.8","0.0%"
"72","Tarik Cohen (FA)","2","-11","-5.5","1","0","0","2","2","8","4.0","0","0","1","1.7","1.7","0.0%"
"73","Anthony Sherman (FA)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"74","C.J. Anderson (FA)","5","12","2.4","4","0","0","0","0","0","0","0","0","1","1.2","1.2","1.0%"
"75","Akeem Hunt (FA)","1","-10","-10.0","0","0","0","1","1","6","6.0","0","0","1","0.6","0.6","0.0%"
"76","Zach Zenner (FA)","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"77","Aaron Ripkowski (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"78","Andy Janovich (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"79","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Jordan Todman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","3","4","72","24.0","0","0","1","0.0","0.0","89.0%"
"82","Fozzy Whittaker (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Tommy Bohanon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Kenjon Barner (TB)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"85","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","James Conner (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","99.0%"
"88","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Joe Kerridge (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Justin Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Matt Dayes (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Danny Vitale (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"94","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Josh Ferguson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Lawrence Thomas (FA)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","0.0","0.0","0.0%"
"97","LeShun Daniels (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Shane Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Paul Perkins (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Zach Line (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Andre Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Patrick DiMarco (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Derrick Coleman (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"109","James Develin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","David Fluellen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Jay Prosch (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Corey Grant (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","36.0%"
"115","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Thomas Rawls (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Fitzgerald Toussaint (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Terrence Magee (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"119","Cameron Artis-Payne (FA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Chris Ivory (FA)","1","-6","-6.0","0","0","0","0","0","0","0","0","1","1","-2.6","-2.6","0.0%"
""
""
