"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Alvin Kamara (NO)","10","68","6.8","17","0","1","6","7","84","14.0","1","1","1","31.2","31.2","100.0%"
"2","Matt Forte (FA)","14","77","5.5","20","1","2","4","4","19","4.8","0","0","1","25.6","25.6","38.0%"
"3","Corey Clement (FA)","12","51","4.3","28","1","2","1","1","15","15.0","1","0","1","25.6","25.6","0.0%"
"4","Todd Gurley II (FA)","16","59","3.7","36","1","2","2","3","45","22.5","0","0","1","24.4","24.4","0.0%"
"5","Carlos Hyde (FA)","12","41","3.4","11","0","0","9","11","84","9.3","0","0","1","21.5","21.5","0.0%"
"6","Christian McCaffrey (CAR)","15","66","4.4","17","0","1","5","6","28","5.6","0","0","1","20.4","20.4","100.0%"
"7","Marshawn Lynch (FA)","14","57","4.1","22","1","2","2","2","6","3.0","0","0","1","20.3","20.3","0.0%"
"8","Javorius Allen (FA)","7","21","3.0","7","0","0","7","8","44","6.3","1","0","1","19.5","19.5","0.0%"
"9","Damien Williams (ATL)","7","14","2.0","4","0","0","6","6","47","7.8","1","0","1","18.1","18.1","1.0%"
"10","Adrian Peterson (FA)","37","159","4.3","25","1","0","2","4","8","4.0","0","1","1","16.7","16.7","4.0%"
"11","Kenyan Drake (FA)","9","69","7.7","42","1","0","6","6","35","5.8","0","1","1","16.4","16.4","4.0%"
"12","Ezekiel Elliott (DAL)","27","93","3.4","11","0","1","0","0","0","0","0","0","1","15.3","15.3","99.0%"
"13","Robert Kelley (FA)","14","18","1.3","5","0","2","0","0","0","0","0","0","1","13.8","13.8","0.0%"
"14","Jay Ajayi (FA)","8","77","9.6","46","1","1","0","0","0","0","0","0","1","13.7","13.7","7.0%"
"15","Joe Mixon (CIN)","13","31","2.4","7","0","1","3","4","15","5.0","0","0","1","13.6","13.6","100.0%"
"16","Chris Ivory (FA)","20","70","3.5","14","0","0","3","4","34","11.3","0","0","1","13.4","13.4","0.0%"
"17","Lamar Miller (FA)","10","57","5.7","14","0","0","3","4","34","11.3","0","0","1","12.1","12.1","0.0%"
"18","Derrick Henry (TEN)","8","26","3.3","10","0","1","2","2","10","5.0","0","0","1","11.6","11.6","100.0%"
"19","Theo Riddick (FA)","5","11","2.2","14","0","0","4","4","62","15.5","0","0","1","11.3","11.3","0.0%"
"20","Jamaal Williams (DET)","1","1","1.0","1","0","1","2","2","31","15.5","0","0","1","11.2","11.2","39.0%"
"21","Ameer Abdullah (LV)","21","48","2.3","11","0","1","1","1","9","9.0","0","1","1","10.7","10.7","3.0%"
"22","Frank Gore (FA)","17","51","3.0","16","0","0","3","4","26","8.7","0","0","1","10.7","10.7","24.0%"
"23","Devonta Freeman (FA)","11","46","4.2","20","1","0","4","5","18","4.5","0","0","1","10.4","10.4","0.0%"
"24","Kareem Hunt (CLE)","9","37","4.1","19","0","0","4","5","24","6.0","0","0","1","10.1","10.1","89.0%"
"25","Orleans Darkwa (FA)","16","71","4.4","24","1","0","2","2","8","4.0","0","0","1","9.9","9.9","0.0%"
"26","Tevin Coleman (NYJ)","5","5","1.0","2","0","0","1","2","19","19.0","1","0","1","9.4","9.4","0.0%"
"27","Thomas Rawls (FA)","9","39","4.3","11","0","0","2","2","31","15.5","0","0","1","9.0","9.0","0.0%"
"28","Mark Ingram II (NO)","16","77","4.8","32","1","0","1","1","2","2.0","0","0","1","8.9","8.9","16.0%"
"29","Charcandrick West (FA)","1","3","3.0","3","0","0","5","6","30","6.0","0","0","1","8.3","8.3","0.0%"
