"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Alvin Kamara (NO)","8","42","5.3","24","1","0","6","9","74","12.3","1","0","1","25.6","25.6","100.0%"
"2","LeSean McCoy (FA)","13","114","8.8","37","3","1","1","1","12","12.0","1","0","1","25.6","25.6","2.0%"
"3","Mark Ingram II (NO)","11","134","12.2","36","3","1","3","4","21","7.0","0","0","1","24.5","24.5","16.0%"
"4","D'Onta Foreman (CAR)","10","65","6.5","34","1","2","3","3","15","5.0","0","0","1","23.0","23.0","11.0%"
"5","Latavius Murray (FA)","15","95","6.3","34","2","2","1","2","1","1.0","0","0","1","22.6","22.6","0.0%"
"6","Samaje Perine (CIN)","23","117","5.1","30","1","1","1","2","9","9.0","0","0","1","19.6","19.6","5.0%"
"7","Le'Veon Bell (FA)","12","46","3.8","7","0","0","9","11","57","6.3","0","0","1","19.3","19.3","0.0%"
"8","Dion Lewis (FA)","10","60","6.0","20","1","0","4","4","28","7.0","1","0","1","18.8","18.8","2.0%"
"9","Jordan Howard (FA)","15","125","8.3","50","1","1","0","0","0","0","0","0","1","18.5","18.5","0.0%"
"10","Lamar Miller (FA)","22","61","2.8","13","0","0","4","5","22","5.5","1","0","1","18.3","18.3","0.0%"
"11","Alex Collins (FA)","20","49","2.5","9","0","1","4","7","22","5.5","0","0","1","17.1","17.1","19.0%"
"12","Orleans Darkwa (FA)","20","74","3.7","14","0","1","2","4","16","8.0","0","0","1","17.0","17.0","0.0%"
"13","Duke Johnson Jr. (BUF)","2","10","5.0","7","0","0","4","6","56","14.0","1","0","1","16.6","16.6","0.0%"
"14","Tarik Cohen (FA)","9","44","4.9","15","0","1","4","6","15","3.8","0","0","1","15.9","15.9","0.0%"
"15","Devontae Booker (FA)","14","44","3.1","8","0","0","5","6","54","10.8","0","0","1","14.8","14.8","0.0%"
"16","Todd Gurley II (FA)","15","37","2.5","8","0","1","3","4","19","6.3","0","0","1","14.6","14.6","0.0%"
"17","Melvin Gordon III (DEN)","20","80","4.0","20","1","1","0","2","0","0","0","0","1","14.0","14.0","88.0%"
"18","Austin Ekeler (LAC)","6","40","6.7","21","1","1","2","2","18","9.0","0","0","1","13.8","13.8","100.0%"
"19","Leonard Fournette (TB)","28","111","4.0","29","1","0","2","3","7","3.5","0","0","1","13.8","13.8","100.0%"
"20","Jamaal Williams (DET)","18","57","3.2","8","0","0","4","6","38","9.5","0","0","1","13.5","13.5","39.0%"
"21","Corey Clement (FA)","6","50","8.3","17","0","1","0","0","0","0","0","0","1","13.0","13.0","0.0%"
"22","Tevin Coleman (NYJ)","20","43","2.2","9","0","1","1","2","15","15.0","0","0","1","12.8","12.8","0.0%"
"23","C.J. Anderson (FA)","13","37","2.8","7","0","1","2","3","19","9.5","0","1","1","11.6","11.6","1.0%"
"24","Travaris Cadet (FA)","3","17","5.7","12","0","0","6","6","39","6.5","0","0","1","11.6","11.6","0.0%"
"25","Ameer Abdullah (LV)","11","22","2.0","11","0","0","2","2","13","6.5","1","0","1","11.5","11.5","3.0%"
"26","Damien Williams (ATL)","10","78","7.8","69","1","0","1","1","24","24.0","0","0","1","11.2","11.2","1.0%"
"27","Jay Ajayi (FA)","7","91","13.0","71","1","0","1","1","10","10.0","0","0","1","11.1","11.1","7.0%"
"28","Jerick McKinnon (KC)","14","48","3.4","9","0","0","5","7","12","2.4","0","0","1","11.0","11.0","3.0%"
"29","Kareem Hunt (CLE)","18","73","4.1","12","0","0","3","4","4","1.3","0","0","1","10.7","10.7","89.0%"
"30","J.D. McKissic (WAS)","7","30","4.3","7","0","0","5","6","23","4.6","0","0","1","10.3","10.3","30.0%"
"31","Chris Thompson (FA)","4","17","4.3","16","0","0","1","1","16","16.0","1","0","1","10.3","10.3","0.0%"
"32","DeMarco Murray (FA)","8","10","1.3","5","0","0","5","6","37","7.4","0","0","1","9.7","9.7","0.0%"
"33","Kenjon Barner (TB)","1","4","4.0","4","0","1","1","1","22","22.0","0","0","1","9.6","9.6","0.0%"
"34","Alfred Morris (FA)","17","91","5.4","22","2","0","0","0","0","0","0","0","1","9.1","9.1","0.0%"
"35","Marshawn Lynch (FA)","11","67","6.1","25","1","0","1","1","10","10.0","0","0","1","8.7","8.7","0.0%"
"36","Mike Davis (BAL)","6","18","3.0","13","0","0","2","2","41","20.5","0","0","1","7.9","7.9","13.0%"
"37","Rex Burkhead (HOU)","5","16","3.2","4","0","0","4","6","21","5.3","0","0","1","7.7","7.7","2.0%"
"38","Danny Woodhead (FA)","1","2","2.0","2","0","0","5","6","21","4.2","0","0","1","7.3","7.3","41.0%"
"39","Joe Mixon (CIN)","20","49","2.5","8","0","0","2","2","0","0.0","0","0","1","6.9","6.9","100.0%"
"40","Charcandrick West (FA)","4","15","3.8","8","0","0","4","4","9","2.3","0","0","1","6.4","6.4","0.0%"
"41","Doug Martin (FA)","19","38","2.0","13","0","0","2","3","6","3.0","0","0","1","6.4","6.4","0.0%"
"42","Charles Sims (FA)","1","3","3.0","3","0","0","3","5","25","8.3","0","0","1","5.8","5.8","0.0%"
"43","LeGarrette Blount (FA)","13","57","4.4","30","1","0","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"44","Terron Ward (FA)","6","31","5.2","17","0","0","1","1","11","11.0","0","0","1","5.2","5.2","0.0%"
"45","Theo Riddick (FA)","9","35","3.9","10","0","0","1","2","4","4.0","0","0","1","4.9","4.9","0.0%"
"46","Adrian Peterson (FA)","14","26","1.9","7","0","0","1","1","13","13.0","0","0","1","4.9","4.9","4.0%"
"47","Jalen Richard (FA)","4","19","4.8","7","0","0","2","3","9","4.5","0","0","1","4.8","4.8","1.0%"
"48","D.J. Foster (FA)","0","0","0","0","0","0","2","2","26","13.0","0","0","1","4.6","4.6","0.0%"
"49","Jamize Olawale (FA)","3","16","5.3","11","0","0","2","2","6","3.0","0","0","1","4.2","4.2","0.0%"
"50","DeAndre Washington (FA)","3","7","2.3","5","0","0","2","3","12","6.0","0","0","1","3.9","3.9","11.0%"
"51","Shane Vereen (FA)","2","13","6.5","12","0","0","3","3","15","5.0","0","0","1","3.8","3.8","0.0%"
"52","Derrick Henry (TEN)","7","32","4.6","16","0","0","0","0","0","0","0","0","1","3.2","3.2","100.0%"
"53","Wayne Gallman Jr. (FA)","6","19","3.2","9","0","0","1","4","3","3.0","0","0","1","3.2","3.2","0.0%"
"54","Peyton Barber (FA)","0","0","0","0","0","0","2","2","11","5.5","0","0","1","3.1","3.1","1.0%"
"55","T.J. Yeldon (FA)","5","15","3.0","9","0","0","1","2","5","5.0","0","0","1","3.0","3.0","0.0%"
