"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Todd Gurley II (FA)","28","113","4.0","29","2","2","5","7","36","7.2","1","0","1","37.9","37.9","0.0%"
"2","Jordan Howard (FA)","23","140","6.1","19","0","2","5","5","26","5.2","0","1","1","31.6","31.6","0.0%"
"3","Chris Thompson (FA)","8","38","4.8","13","0","0","6","7","150","25.0","1","0","1","30.8","30.8","0.0%"
"4","Dalvin Cook (MIN)","27","97","3.6","26","1","1","5","5","72","14.4","0","0","1","27.9","27.9","100.0%"
"5","Kareem Hunt (CLE)","17","172","10.1","69","3","1","1","1","11","11.0","0","0","1","25.3","25.3","89.0%"
"6","Carlos Hyde (FA)","25","84","3.4","20","1","2","3","4","10","3.3","0","0","1","24.4","24.4","0.0%"
"7","Devonta Freeman (FA)","21","106","5.0","18","0","1","3","3","32","10.7","0","0","1","22.8","22.8","0.0%"
"8","Duke Johnson Jr. (BUF)","2","23","11.5","19","0","1","6","7","81","13.5","0","0","1","22.4","22.4","0.0%"
"9","Le'Veon Bell (FA)","15","61","4.1","13","0","1","6","7","37","6.2","0","0","1","21.8","21.8","0.0%"
"10","Christian McCaffrey (CAR)","4","16","4.0","7","0","0","9","11","101","11.2","0","0","1","20.7","20.7","100.0%"
"11","DeMarco Murray (FA)","14","115","8.2","75","1","1","1","2","5","5.0","0","0","1","19.0","19.0","0.0%"
"12","Ezekiel Elliott (DAL)","22","80","3.6","30","2","1","3","4","14","4.7","0","0","1","18.4","18.4","99.0%"
"13","Leonard Fournette (TB)","17","59","3.5","15","0","1","3","4","21","7.0","0","0","1","17.0","17.0","100.0%"
"14","Tarik Cohen (FA)","12","78","6.5","36","2","0","4","4","24","6.0","0","0","1","14.2","14.2","0.0%"
"15","LeSean McCoy (FA)","14","21","1.5","7","0","0","7","7","48","6.9","0","0","1","13.9","13.9","2.0%"
"16","Melvin Gordon III (DEN)","17","79","4.6","14","0","1","0","2","0","0","0","0","1","13.9","13.9","88.0%"
