"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Julio Jones (TB)","13","20","134","10.3","28","2","2","0","0","0","0","1","38.4","38.4","46.0%"
"2","Breshad Perriman (TB)","5","6","113","22.6","34","5","3","1","3","0","0","1","34.6","34.6","0.0%"
"3","Michael Thomas (NO)","12","12","128","10.7","24","2","1","0","0","0","0","1","30.8","30.8","93.0%"
"4","Jamison Crowder (BUF)","6","11","90","15.0","41","3","2","0","0","0","0","1","27.0","27.0","5.0%"
"5","Anthony Miller (PIT)","9","15","118","13.1","33","3","1","0","0","0","0","1","26.8","26.8","0.0%"
"6","Tyler Lockett (SEA)","8","9","120","15.0","44","4","1","0","0","0","0","1","26.0","26.0","86.0%"
"7","A.J. Brown (PHI)","8","13","114","14.3","60","4","1","0","0","0","0","1","25.4","25.4","99.0%"
"8","Terry McLaurin (WAS)","5","5","130","26.0","75","5","1","0","0","0","0","1","24.0","24.0","98.0%"
"9","Tyreek Hill (MIA)","5","7","67","13.4","41","3","2","1","1","0","0","1","23.8","23.8","100.0%"
"10","Davante Adams (LV)","7","13","103","14.7","34","3","1","0","0","0","0","1","23.3","23.3","100.0%"
"11","DeVante Parker (NE)","4","7","72","18.0","29","2","2","0","0","0","0","1","23.2","23.2","40.0%"
"12","Chris Conley (HOU)","4","8","49","12.3","21","1","2","0","0","0","0","1","20.9","20.9","0.0%"
"13","DJ Moore (CAR)","8","12","113","14.1","22","2","0","1","10","0","0","1","20.3","20.3","99.0%"
"14","Sterling Shepard (NYG)","9","11","111","12.3","24","3","0","0","0","0","0","1","20.1","20.1","3.0%"
"15","Allen Robinson II (LAR)","7","14","125","17.9","34","4","0","0","0","0","0","1","19.5","19.5","96.0%"
"16","Greg Ward (PHI)","7","9","61","8.7","13","0","1","0","0","0","0","1","19.1","19.1","0.0%"
"17","Keenan Allen (LAC)","9","10","99","11.0","19","0","0","0","0","0","0","1","18.9","18.9","100.0%"
"18","Kenny Stills (FA)","3","3","35","11.7","16","0","2","0","0","0","0","1","18.5","18.5","0.0%"
"19","Danny Amendola (FA)","8","13","102","12.8","46","3","0","0","0","0","0","1","18.2","18.2","0.0%"
"20","DeAndre Hopkins (ARI)","6","8","119","19.8","35","5","0","0","0","0","0","1","17.9","17.9","83.0%"
"21","Chris Godwin (TB)","5","8","121","24.2","51","7","0","0","0","0","0","1","17.1","17.1","88.0%"
"22","Mike Williams (LAC)","4","9","71","17.8","39","2","1","0","0","0","0","1","17.1","17.1","98.0%"
"23","John Brown (FA)","7","10","99","14.1","40","4","0","0","0","0","0","1","16.9","16.9","2.0%"
"24","Curtis Samuel (WAS)","5","7","31","6.2","12","0","1","4","23","0","0","1","16.4","16.4","4.0%"
"25","Cooper Kupp (LAR)","6","6","41","6.8","11","0","1","0","0","0","0","1","16.1","16.1","100.0%"
"26","Seth Roberts (FA)","3","3","66","22.0","33","3","1","0","0","0","0","1","15.6","15.6","0.0%"
"27","Steven Sims Jr. (PIT)","5","11","45","9.0","19","0","1","0","0","0","0","1","15.5","15.5","0.0%"
