"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mike Evans (TB)","11","12","198","18.0","46","7","2","0","0","0","0","1","42.8","42.8","100.0%"
"2","Cooper Kupp (LAR)","7","10","220","31.4","65","12","1","0","0","0","0","1","35.0","35.0","100.0%"
"3","Kenny Golladay (NYG)","6","8","123","20.5","41","4","2","0","0","0","1","1","28.3","28.3","34.0%"
"4","Julian Edelman (FA)","8","11","78","9.8","23","1","2","1","-3","0","0","1","27.5","27.5","24.0%"
"5","Michael Thomas (NO)","11","11","112","10.2","28","1","1","1","-9","0","0","1","27.3","27.3","93.0%"
"6","Julio Jones (TB)","10","12","152","15.2","25","2","0","0","0","0","0","1","25.2","25.2","46.0%"
"7","DeAndre Hopkins (ARI)","11","13","109","9.9","21","1","0","0","0","0","0","1","21.9","21.9","83.0%"
"8","JuJu Smith-Schuster (KC)","5","9","103","20.6","34","3","1","0","0","0","0","1","21.3","21.3","95.0%"
"9","Chris Conley (HOU)","4","7","103","25.8","70","4","1","0","0","0","0","1","20.3","20.3","0.0%"
"10","DJ Chark Jr. (DET)","6","12","79","13.2","29","1","1","1","0","0","0","1","19.9","19.9","26.0%"
"11","Diontae Johnson (PIT)","5","7","84","16.8","45","3","1","0","0","0","0","1","19.4","19.4","97.0%"
"12","Stefon Diggs (BUF)","7","7","143","20.4","39","7","0","0","0","0","1","1","19.3","19.3","100.0%"
"13","Darius Slayton (NYG)","2","5","50","25.0","28","2","2","0","0","0","0","1","19.0","19.0","0.0%"
"14","Hunter Renfrow (LV)","4","4","88","22.0","65","4","1","0","0","0","0","1","18.8","18.8","90.0%"
"15","Tyrell Williams (FA)","3","6","91","30.3","46","5","1","0","0","0","0","1","18.1","18.1","0.0%"
"16","Christian Kirk (JAC)","8","11","79","9.9","16","0","0","1","19","0","0","1","17.8","17.8","83.0%"
"17","Danny Amendola (FA)","8","8","95","11.9","25","1","0","0","0","0","0","1","17.5","17.5","0.0%"
"18","Golden Tate (FA)","8","10","85","10.6","18","0","0","0","0","0","0","1","16.5","16.5","0.0%"
"19","DK Metcalf (SEA)","3","5","13","4.3","7","0","2","0","0","0","0","1","16.3","16.3","96.0%"
"20","Josh Reynolds (DET)","3","8","73","24.3","31","4","1","1","-1","0","0","1","16.2","16.2","1.0%"
"21","Tyler Lockett (SEA)","6","6","100","16.7","20","2","0","0","0","0","0","1","16.0","16.0","86.0%"
"22","Alex Erickson (WAS)","6","7","97","16.2","52","4","0","0","0","0","0","1","15.7","15.7","0.0%"
"23","Tyreek Hill (MIA)","6","9","76","12.7","21","1","0","1","5","0","0","1","14.1","14.1","100.0%"
"24","Deebo Samuel (SF)","3","3","19","6.3","9","0","0","2","29","1","0","1","13.8","13.8","100.0%"
"25","Mecole Hardman (KC)","2","2","55","27.5","30","3","1","0","0","0","0","1","13.5","13.5","31.0%"
"26","Cole Beasley (FA)","3","7","41","13.7","21","1","1","0","0","0","0","1","13.1","13.1","1.0%"
"27","Calvin Ridley (ATL)","4","7","70","17.5","30","2","0","0","0","0","0","1","13.0","13.0","2.0%"
"28","Tyler Boyd (CIN)","6","9","65","10.8","22","1","0","1","3","0","0","1","12.8","12.8","55.0%"
"29","Russell Gage (TB)","7","9","58","8.3","17","0","0","0","0","0","0","1","12.8","12.8","52.0%"
"30","Emmanuel Sanders (FA)","4","5","25","6.3","13","0","1","0","0","0","0","1","12.5","12.5","1.0%"
"31","Keenan Allen (LAC)","7","10","53","7.6","17","0","0","0","0","0","0","1","12.3","12.3","100.0%"
"32","Marvin Hall (FA)","1","1","49","49.0","49","3","1","0","0","0","0","1","11.9","11.9","0.0%"
"33","DeVante Parker (NE)","6","8","59","9.8","15","0","0","0","0","0","0","1","11.9","11.9","40.0%"
"34","Auden Tate (FA)","5","13","65","13.0","27","1","0","0","0","0","0","1","11.5","11.5","0.0%"
"35","Jarvis Landry (NO)","5","10","65","13.0","21","1","0","0","0","0","0","1","11.5","11.5","35.0%"
"36","Demaryius Thomas (FA)","5","5","63","12.6","23","1","0","0","0","0","0","1","11.3","11.3","0.0%"
"37","Allen Robinson II (LAR)","5","7","62","12.4","31","2","0","0","0","0","0","1","11.2","11.2","96.0%"
"38","Tajae Sharpe (CHI)","3","3","18","6.0","7","0","1","0","0","0","0","1","10.8","10.8","0.0%"
"39","John Brown (FA)","5","8","54","10.8","19","0","0","0","0","0","0","1","10.4","10.4","2.0%"
"40","Alshon Jeffery (FA)","4","6","64","16.0","38","2","0","0","0","0","0","1","10.4","10.4","0.0%"
"41","Chris Godwin (TB)","4","8","43","10.8","12","0","0","0","0","0","0","1","10.3","10.3","88.0%"
