"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyler Lockett (SEA)","13","18","152","11.7","30","2","2","0","0","0","0","1","40.2","40.2","86.0%"
"2","Mike Evans (TB)","12","16","180","15.0","25","3","1","0","0","0","0","1","36.0","36.0","100.0%"
"3","DK Metcalf (SEA)","6","9","123","20.5","53","5","1","1","7","0","0","1","27.0","27.0","96.0%"
"4","Marvin Jones Jr. (JAC)","8","10","126","15.8","47","4","1","0","0","0","0","1","26.6","26.6","8.0%"
"5","Tyreek Hill (MIA)","6","9","140","23.3","41","8","1","1","5","0","0","1","26.5","26.5","100.0%"
"6","Preston Williams (MIA)","5","9","72","14.4","26","1","2","0","0","0","0","1","24.2","24.2","0.0%"
"7","Emmanuel Sanders (FA)","7","9","112","16.0","32","4","1","0","0","0","0","1","24.2","24.2","1.0%"
"8","Mohamed Sanu Sr. (MIA)","10","14","81","8.1","15","0","1","0","0","0","0","1","24.1","24.1","0.0%"
"9","Kenny Golladay (NYG)","4","7","132","33.0","59","7","1","0","0","0","0","1","23.2","23.2","34.0%"
"10","Jamison Crowder (BUF)","8","9","83","10.4","20","1","1","0","0","0","0","1","22.3","22.3","5.0%"
"11","DeAndre Hopkins (ARI)","8","11","48","6.0","21","1","1","1","6","0","0","1","19.4","19.4","83.0%"
"12","Zach Pascal (PHI)","5","6","76","15.2","19","0","1","0","0","0","0","1","18.6","18.6","0.0%"
"13","Amari Cooper (CLE)","4","7","80","20.0","45","4","1","0","0","0","0","1","18.0","18.0","92.0%"
"14","Hunter Renfrow (LV)","6","7","54","9.0","17","0","1","0","0","0","0","1","17.4","17.4","90.0%"
"15","Courtland Sutton (DEN)","5","8","56","11.2","21","1","1","1","7","0","0","1","17.3","17.3","97.0%"
"16","DJ Moore (CAR)","7","10","101","14.4","32","2","0","0","0","0","0","1","17.1","17.1","99.0%"
"17","Jarvis Landry (NO)","6","13","51","8.5","19","0","1","0","0","0","0","1","17.1","17.1","35.0%"
"18","Julian Edelman (FA)","10","11","89","8.9","25","1","0","0","0","0","1","1","16.9","16.9","24.0%"
"19","Curtis Samuel (WAS)","3","6","64","21.3","32","3","1","1","10","0","0","1","16.4","16.4","4.0%"
"20","Andy Isabella (ARI)","1","1","88","88.0","88","4","1","0","0","0","0","1","15.8","15.8","0.0%"
"21","DeVante Parker (NE)","4","6","57","14.3","17","0","1","0","0","0","0","1","15.7","15.7","40.0%"
"22","Mike Williams (LAC)","3","3","111","37.0","56","7","0","1","2","0","0","1","14.3","14.3","98.0%"
"23","Breshad Perriman (TB)","4","8","42","10.5","18","0","1","0","0","0","0","1","14.2","14.2","0.0%"
"24","Chris Godwin (TB)","7","9","61","8.7","18","0","0","1","8","0","0","1","13.9","13.9","88.0%"
"25","Sammy Watkins (GB)","7","10","63","9.0","17","0","0","0","0","0","0","1","13.3","13.3","18.0%"
"26","Odell Beckham Jr. (FA)","5","6","87","17.4","39","3","0","1","-5","0","0","1","13.2","13.2","14.0%"
"27","Keelan Cole Sr. (LV)","5","6","80","16.0","31","2","0","0","0","0","0","1","13.0","13.0","0.0%"
"28","Parris Campbell (IND)","5","5","53","10.6","27","1","0","3","27","0","0","1","13.0","13.0","4.0%"
"29","A.J. Brown (PHI)","4","7","81","20.3","35","3","0","0","0","0","0","1","12.1","12.1","99.0%"
"30","Golden Tate (FA)","6","6","42","7.0","17","0","0","1","16","0","0","1","11.8","11.8","0.0%"
"31","John Brown (FA)","4","7","76","19.0","25","2","0","0","0","0","0","1","11.6","11.6","2.0%"
"32","Michael Gallup (DAL)","2","6","33","16.5","18","0","1","0","0","0","0","1","11.3","11.3","41.0%"
"33","Davante Adams (LV)","7","11","41","5.9","9","0","0","0","0","0","0","1","11.1","11.1","100.0%"
"34","James Washington (DAL)","4","4","69","17.3","40","3","0","0","0","0","0","1","10.9","10.9","1.0%"
"35","Adam Humphries (FA)","4","4","65","16.3","25","1","0","0","0","0","0","1","10.5","10.5","1.0%"
"36","KeeSean Johnson (ATL)","2","3","22","11.0","13","0","1","0","0","0","0","1","10.2","10.2","0.0%"
"37","Taylor Gabriel (FA)","3","3","69","23.0","53","4","0","0","0","0","0","1","9.9","9.9","0.0%"
"38","Antonio Callaway (FA)","4","5","56","14.0","41","3","0","0","0","0","0","1","9.6","9.6","0.0%"
"39","Cole Beasley (FA)","2","2","13","6.5","7","0","1","0","0","0","0","1","9.3","9.3","1.0%"
"40","Chester Rogers (HOU)","3","5","22","7.3","14","0","1","0","0","0","1","1","9.2","9.2","0.0%"
"41","Kenny Stills (FA)","4","4","52","13.0","18","0","0","0","0","0","0","1","9.2","9.2","0.0%"
"42","Dante Pettis (CHI)","1","1","21","21.0","21","1","1","0","0","0","0","1","9.1","9.1","0.0%"
"43","Corey Davis (NYJ)","4","5","48","12.0","18","0","0","0","0","0","0","1","8.8","8.8","11.0%"
"44","Laquon Treadwell (JAC)","3","5","58","19.3","26","1","0","0","0","0","0","1","8.8","8.8","0.0%"
