"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Marvin Jones Jr. (JAC)","10","13","93","9.3","24","1","4","0","0","0","0","1","43.3","43.3","8.0%"
"2","Zach Pascal (PHI)","6","7","106","17.7","34","4","2","0","0","0","0","1","28.6","28.6","0.0%"
"3","DeAndre Hopkins (ARI)","9","12","106","11.8","21","1","1","0","0","0","0","1","25.6","25.6","83.0%"
"4","Allen Robinson II (LAR)","10","16","87","8.7","17","0","1","0","0","0","0","1","24.7","24.7","96.0%"
"5","Michael Thomas (NO)","9","11","131","14.6","34","3","0","0","0","0","0","1","22.1","22.1","93.0%"
"6","Alex Erickson (WAS)","8","14","137","17.1","48","4","0","2","-2","0","0","1","21.5","21.5","0.0%"
"7","Stefon Diggs (BUF)","7","8","143","20.4","66","5","0","0","0","0","0","1","21.3","21.3","100.0%"
"8","Marquez Valdes-Scantling (KC)","2","3","133","66.5","74","8","1","0","0","0","0","1","21.3","21.3","51.0%"
"9","Corey Davis (NYJ)","6","7","80","13.3","38","2","1","0","0","0","0","1","20.0","20.0","11.0%"
"10","T.Y. Hilton (FA)","6","11","74","12.3","25","2","1","0","0","0","0","1","19.4","19.4","0.0%"
"11","John Brown (FA)","5","6","83","16.6","24","3","1","0","0","0","0","1","19.3","19.3","2.0%"
"12","Danny Amendola (FA)","8","11","105","13.1","36","2","0","0","0","0","0","1","18.5","18.5","0.0%"
"13","Dede Westbrook (FA)","6","9","103","17.2","33","3","0","2","14","0","0","1","17.7","17.7","0.0%"
"14","Tyler Lockett (SEA)","5","7","61","12.2","33","2","1","1","-3","0","0","1","16.8","16.8","86.0%"
"15","DeVante Parker (NE)","5","10","55","11.0","14","0","1","0","0","0","0","1","16.5","16.5","40.0%"
"16","Tyreek Hill (MIA)","3","5","74","24.7","57","4","1","0","0","0","0","1","16.4","16.4","100.0%"
"17","Amari Cooper (CLE)","5","5","106","21.2","44","4","0","0","0","0","0","1","15.6","15.6","92.0%"
"18","Julio Jones (TB)","6","9","93","15.5","39","2","0","0","0","0","0","1","15.3","15.3","46.0%"
"19","Courtland Sutton (DEN)","6","8","87","14.5","41","3","0","0","0","0","0","1","14.7","14.7","97.0%"
"20","Kenny Stills (FA)","4","5","105","26.3","45","6","0","0","0","0","0","1","14.5","14.5","0.0%"
"21","Golden Tate (FA)","6","11","80","13.3","20","1","0","0","0","0","0","1","14.0","14.0","0.0%"
"22","Bisi Johnson (MIN)","4","8","40","10.0","19","0","1","0","0","0","0","1","14.0","14.0","0.0%"
"23","Julian Edelman (FA)","7","12","47","6.7","14","0","0","3","20","0","0","1","13.7","13.7","24.0%"
"24","Robert Woods (TEN)","5","7","80","16.0","25","1","0","1","6","0","0","1","13.6","13.6","73.0%"
"25","Phillip Dorsett II (HOU)","3","4","46","15.3","26","1","1","0","0","0","0","1","13.6","13.6","0.0%"
"26","Jake Kumerow (BUF)","2","2","54","27.0","37","2","1","0","0","0","0","1","13.4","13.4","0.0%"
"27","Chris Conley (HOU)","3","7","83","27.7","47","4","0","0","0","0","0","1","13.3","13.3","0.0%"
"28","Preston Williams (MIA)","6","8","82","13.7","35","2","0","0","0","0","1","1","12.2","12.2","0.0%"
"29","A.J. Brown (PHI)","6","8","64","10.7","16","0","0","1","-2","0","0","1","12.2","12.2","99.0%"
"30","Keke Coutee (IND)","3","5","25","8.3","13","0","0","1","4","1","0","1","11.9","11.9","0.0%"
"31","Cooper Kupp (LAR)","6","8","50","8.3","17","0","0","0","0","0","0","1","11.0","11.0","100.0%"
"32","Emmanuel Sanders (FA)","5","6","60","12.0","16","0","0","0","0","0","0","1","11.0","11.0","1.0%"
"33","Mecole Hardman (KC)","2","3","28","14.0","21","1","1","0","0","0","0","1","10.8","10.8","31.0%"
"34","Cole Beasley (FA)","3","6","16","5.3","8","0","1","0","0","0","0","1","10.6","10.6","1.0%"
"35","DJ Chark Jr. (DET)","3","5","53","17.7","33","2","0","1","20","0","0","1","10.3","10.3","26.0%"
"36","Keenan Allen (LAC)","4","11","61","15.3","17","0","0","0","0","0","0","1","10.1","10.1","100.0%"
"37","Tajae Sharpe (CHI)","2","3","19","9.5","14","0","1","0","0","0","0","1","9.9","9.9","0.0%"
"38","Brandin Cooks (HOU)","4","7","59","14.8","21","1","0","0","0","0","0","1","9.9","9.9","95.0%"
"39","Kendrick Bourne (NE)","3","4","69","23.0","28","2","0","0","0","0","0","1","9.9","9.9","6.0%"
"40","Jakobi Meyers (NE)","5","5","47","9.4","23","1","0","0","0","0","0","1","9.7","9.7","35.0%"
"41","Adam Thielen (MIN)","1","2","25","25.0","25","1","1","0","0","0","0","1","9.5","9.5","92.0%"
"42","Auden Tate (FA)","3","6","65","21.7","33","3","0","0","0","0","0","1","9.5","9.5","0.0%"
"43","Anthony Miller (PIT)","5","9","64","12.8","28","1","0","1","-1","0","1","1","9.3","9.3","0.0%"
"44","Jaron Brown (FA)","3","6","60","20.0","48","3","0","0","0","0","0","1","9.0","9.0","0.0%"
"45","Mike Williams (LAC)","4","6","47","11.8","21","1","0","0","0","0","0","1","8.7","8.7","98.0%"
"46","Tyler Boyd (CIN)","5","14","55","11.0","19","0","0","0","0","0","1","1","8.5","8.5","55.0%"
"47","Keelan Doss (NYG)","3","5","54","18.0","31","2","0","0","0","0","0","1","8.4","8.4","0.0%"
"48","Allen Hurns (FA)","3","3","53","17.7","27","1","0","0","0","0","0","1","8.3","8.3","0.0%"
"49","Adam Humphries (FA)","4","4","40","10.0","14","0","0","0","0","0","0","1","8.0","8.0","1.0%"
"50","Tavon Austin (FA)","0","1","0","0","0","0","0","1","20","1","0","1","8.0","8.0","0.0%"
"51","Javon Wims (CLE)","1","1","6","6.0","6","0","1","0","0","0","0","1","7.6","7.6","0.0%"
"52","Miles Boykin (PIT)","2","2","55","27.5","50","4","0","0","0","0","0","1","7.5","7.5","0.0%"
"53","Bennie Fowler III (FA)","4","5","35","8.8","13","0","0","0","0","0","0","1","7.5","7.5","0.0%"
"54","Cody Latimer (FA)","4","5","33","8.3","13","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"55","Geronimo Allison (FA)","4","5","33","8.3","15","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"56","DK Metcalf (SEA)","4","9","53","13.3","37","2","0","0","0","0","1","1","7.3","7.3","96.0%"
"57","Keelan Cole Sr. (LV)","1","2","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","0.0%"
"58","Demaryius Thomas (FA)","3","9","42","14.0","20","1","0","0","0","0","0","1","7.2","7.2","0.0%"
"59","Allen Lazard (GB)","3","4","42","14.0","26","1","0","0","0","0","0","1","7.2","7.2","87.0%"
"60","Calvin Ridley (ATL)","4","6","30","7.5","14","0","0","0","0","0","0","1","7.0","7.0","2.0%"
"61","Pharoh Cooper (FA)","4","4","29","7.3","10","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"62","Ted Ginn Jr. (FA)","2","5","48","24.0","45","3","0","0","0","0","0","1","6.8","6.8","0.0%"
"63","Jamison Crowder (BUF)","4","5","26","6.5","9","0","0","0","0","0","0","1","6.6","6.6","5.0%"
"64","Michael Gallup (DAL)","3","4","34","11.3","14","0","0","0","0","0","0","1","6.4","6.4","41.0%"
