"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Christian Kirk (JAC)","6","10","138","23.0","69","6","3","0","0","0","0","1","37.8","37.8","83.0%"
"2","Darius Slayton (NYG)","10","15","121","12.1","39","2","2","0","0","0","0","1","34.1","34.1","0.0%"
"3","Tyreek Hill (MIA)","11","19","157","14.3","39","3","1","1","3","0","0","1","33.0","33.0","100.0%"
"4","Amari Cooper (CLE)","11","14","147","13.4","20","2","1","0","0","0","0","1","31.7","31.7","92.0%"
"5","Michael Thomas (NO)","13","14","152","11.7","18","0","0","0","0","0","0","1","28.2","28.2","93.0%"
"6","Jarvis Landry (NO)","9","10","97","10.8","24","1","1","0","0","0","0","1","24.7","24.7","35.0%"
"7","Golden Tate (FA)","4","8","95","23.8","61","4","2","0","0","0","1","1","23.5","23.5","0.0%"
"8","Randall Cobb (GB)","6","8","106","17.7","24","4","1","0","0","0","0","1","22.6","22.6","4.0%"
"9","DJ Moore (CAR)","9","11","120","13.3","38","3","0","0","0","0","0","1","21.0","21.0","99.0%"
"10","Deebo Samuel (SF)","8","11","112","14.0","30","3","0","0","0","0","0","1","19.2","19.2","100.0%"
"11","Jamison Crowder (BUF)","5","6","81","16.2","25","2","1","0","0","0","0","1","19.1","19.1","5.0%"
"12","James Washington (DAL)","6","7","90","15.0","34","2","1","0","0","0","1","1","19.0","19.0","1.0%"
"13","Davante Adams (LV)","7","10","118","16.9","38","4","0","0","0","0","0","1","18.8","18.8","100.0%"
"14","Marquise Brown (ARI)","4","4","80","20.0","49","4","1","0","0","0","0","1","18.0","18.0","92.0%"
"15","Michael Gallup (DAL)","4","10","76","19.0","25","2","1","0","0","0","0","1","17.6","17.6","41.0%"
"16","Keenan Allen (LAC)","8","11","68","8.5","26","1","0","1","18","0","0","1","16.6","16.6","100.0%"
"17","Robert Woods (TEN)","7","11","95","13.6","24","1","0","0","0","0","0","1","16.5","16.5","73.0%"
"18","Kendrick Bourne (NE)","4","8","42","10.5","16","0","1","0","0","0","0","1","16.2","16.2","6.0%"
"19","Larry Fitzgerald (FA)","8","8","71","8.9","24","1","0","0","0","0","0","1","15.1","15.1","0.0%"
"20","Kenny Golladay (NYG)","3","9","57","19.0","47","3","1","0","0","0","0","1","14.7","14.7","34.0%"
"21","Allen Robinson II (LAR)","6","9","86","14.3","33","2","0","0","0","0","0","1","14.6","14.6","96.0%"
"22","Demaryius Thomas (FA)","6","9","84","14.0","47","3","0","0","0","0","0","1","14.4","14.4","0.0%"
"23","Taylor Gabriel (FA)","4","6","39","9.8","24","1","1","1","-1","0","0","1","13.8","13.8","0.0%"
"24","Curtis Samuel (WAS)","4","8","35","8.8","15","0","1","0","0","0","0","1","13.5","13.5","4.0%"
"25","Chris Godwin (TB)","6","12","74","12.3","49","3","0","0","0","0","0","1","13.4","13.4","88.0%"
"26","Mecole Hardman (KC)","1","1","63","63.0","63","4","1","0","0","0","0","1","13.3","13.3","31.0%"
"27","Marvin Jones Jr. (JAC)","5","5","77","15.4","22","1","0","0","0","0","0","1","12.7","12.7","8.0%"
"28","John Brown (FA)","5","11","77","15.4","21","1","0","0","0","0","0","1","12.7","12.7","2.0%"
"29","Tyler Boyd (CIN)","6","8","62","10.3","24","1","0","0","0","0","0","1","12.2","12.2","55.0%"
"30","Mike Evans (TB)","4","6","82","20.5","27","1","0","0","0","0","0","1","12.2","12.2","100.0%"
"31","DeVante Parker (NE)","5","10","69","13.8","21","2","0","0","0","0","0","1","11.9","11.9","40.0%"
"32","Cole Beasley (FA)","4","6","74","18.5","26","2","0","0","0","0","0","1","11.4","11.4","1.0%"
"33","DK Metcalf (SEA)","6","10","70","11.7","25","1","0","0","0","0","1","1","11.0","11.0","96.0%"
"34","Julio Jones (TB)","3","9","79","26.3","54","4","0","0","0","0","0","1","10.9","10.9","46.0%"
"35","Andy Isabella (ARI)","3","3","78","26.0","55","4","0","0","0","0","0","1","10.8","10.8","0.0%"
"36","Odell Beckham Jr. (FA)","5","12","57","11.4","16","0","0","0","0","0","0","1","10.7","10.7","14.0%"
"37","Diontae Johnson (PIT)","4","6","64","16.0","30","2","0","0","0","0","0","1","10.4","10.4","97.0%"
"38","Sammy Watkins (GB)","5","9","39","7.8","10","0","0","2","12","0","0","1","10.1","10.1","18.0%"
"39","Demarcus Robinson (BAL)","4","5","56","14.0","23","2","0","0","0","0","0","1","9.6","9.6","0.0%"
"40","Adam Humphries (FA)","1","1","23","23.0","23","1","1","0","0","0","0","1","9.3","9.3","1.0%"
"41","Hunter Renfrow (LV)","4","5","42","10.5","14","0","0","0","0","0","0","1","8.2","8.2","90.0%"
"42","Josh Reynolds (DET)","3","5","49","16.3","21","1","0","0","0","0","0","1","7.9","7.9","1.0%"
"43","Stefon Diggs (BUF)","3","6","49","16.3","27","1","0","0","0","0","0","1","7.9","7.9","100.0%"
"44","Calvin Ridley (ATL)","3","5","28","9.3","15","0","0","1","19","0","0","1","7.7","7.7","2.0%"
"45","Rashard Higgins (CAR)","1","1","7","7.0","7","0","1","0","0","0","0","1","7.7","7.7","0.0%"
"46","Mike Williams (LAC)","2","3","55","27.5","45","3","0","0","0","0","0","1","7.5","7.5","98.0%"
"47","JuJu Smith-Schuster (KC)","3","5","44","14.7","20","1","0","0","0","0","0","1","7.4","7.4","95.0%"
"48","Danny Amendola (FA)","4","9","29","7.3","11","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"49","Auden Tate (FA)","3","6","36","12.0","15","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"50","Russell Gage (TB)","4","5","23","5.8","9","0","0","0","0","0","0","1","6.3","6.3","52.0%"
"51","Kalif Raymond (DET)","1","1","52","52.0","52","4","0","0","0","0","0","1","6.2","6.2","0.0%"
