"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","John Brown (FA)","9","14","137","15.2","40","4","2","0","0","0","0","1","34.7","34.7","2.0%"
"2","DJ Chark Jr. (DET)","8","15","104","13.0","34","3","2","0","0","0","0","1","30.4","30.4","26.0%"
"3","Calvin Ridley (ATL)","8","8","143","17.9","36","5","1","0","0","0","0","1","28.3","28.3","2.0%"
"4","Michael Thomas (NO)","8","10","114","14.3","41","3","1","0","0","0","0","1","25.4","25.4","93.0%"
"5","Michael Gallup (DAL)","9","13","148","16.4","41","5","0","0","0","0","0","1","23.8","23.8","41.0%"
"6","Stefon Diggs (BUF)","5","5","121","24.2","54","7","1","0","0","0","0","1","23.1","23.1","100.0%"
"7","Randall Cobb (GB)","4","7","115","28.8","49","5","1","0","0","0","0","1","21.5","21.5","4.0%"
"8","Deebo Samuel (SF)","8","10","134","16.8","26","4","0","0","0","0","0","1","21.4","21.4","100.0%"
"9","Keenan Allen (LAC)","8","12","71","8.9","30","2","1","0","0","0","0","1","21.1","21.1","100.0%"
"10","DeVante Parker (NE)","7","10","135","19.3","50","7","0","0","0","0","0","1","20.5","20.5","40.0%"
"11","Marvin Jones Jr. (JAC)","4","5","43","10.8","25","1","2","1","-4","0","0","1","19.9","19.9","8.0%"
"12","Jakeem Grant Sr. (CLE)","3","3","32","10.7","12","0","0","1","7","1","0","1","18.9","18.9","0.0%"
"13","Courtland Sutton (DEN)","5","9","113","22.6","48","6","0","2","10","0","0","1","18.8","18.8","97.0%"
"14","Jamison Crowder (BUF)","5","8","76","15.2","29","1","1","0","0","0","0","1","18.6","18.6","5.0%"
"15","DJ Moore (CAR)","8","15","95","11.9","31","2","0","0","0","0","0","1","17.5","17.5","99.0%"
"16","DeAndre Hopkins (ARI)","7","12","80","11.4","20","1","0","0","0","0","0","1","15.0","15.0","83.0%"
"17","Julian Edelman (FA)","5","10","53","10.6","14","0","0","0","0","0","0","1","14.9","14.9","24.0%"
"18","Julio Jones (TB)","6","8","91","15.2","48","3","0","1","-4","0","0","1","14.7","14.7","46.0%"
"19","Jarvis Landry (NO)","4","7","43","10.8","25","1","1","0","0","0","0","1","14.3","14.3","35.0%"
"20","Marcus Johnson (SF)","4","4","38","9.5","17","0","1","0","0","0","0","1","13.8","13.8","0.0%"
"21","Chris Godwin (TB)","3","6","47","15.7","30","2","1","0","0","0","0","1","13.7","13.7","88.0%"
"22","Kendrick Bourne (NE)","4","6","31","7.8","19","0","1","0","0","0","0","1","13.1","13.1","6.0%"
"23","Taylor Gabriel (FA)","7","14","57","8.1","15","0","0","0","0","0","0","1","12.7","12.7","0.0%"
"24","Larry Fitzgerald (FA)","5","5","37","7.4","12","0","1","0","0","0","1","1","12.7","12.7","0.0%"
"25","Pharoh Cooper (FA)","3","4","35","11.7","23","1","1","0","0","0","0","1","12.5","12.5","0.0%"
"26","Phillip Dorsett II (HOU)","3","5","33","11.0","15","0","1","0","0","0","0","1","12.3","12.3","0.0%"
"27","Tyrell Williams (FA)","4","4","82","20.5","24","3","0","0","0","0","0","1","12.2","12.2","0.0%"
"28","Chris Conley (HOU)","6","8","58","9.7","24","1","0","0","0","0","0","1","11.8","11.8","0.0%"
"29","Tim Patrick (DEN)","4","8","77","19.3","38","3","0","0","0","0","0","1","11.7","11.7","7.0%"
"30","Hunter Renfrow (LV)","5","6","66","13.2","27","2","0","0","0","0","0","1","11.6","11.6","90.0%"
"31","Anthony Miller (PIT)","6","11","54","9.0","16","0","0","0","0","0","0","1","11.4","11.4","0.0%"
"32","Scotty Miller (TB)","4","6","71","17.8","48","3","0","0","0","0","0","1","11.1","11.1","0.0%"
"33","Mike Evans (TB)","4","8","69","17.3","27","2","0","0","0","0","0","1","10.9","10.9","100.0%"
"34","Kelvin Harmon (FA)","5","6","53","10.6","24","1","0","0","0","0","0","1","10.3","10.3","0.0%"
"35","Christian Kirk (JAC)","6","9","41","6.8","11","0","0","1","1","0","0","1","10.2","10.2","83.0%"
"36","Odell Beckham Jr. (FA)","4","10","60","15.0","42","3","0","0","0","0","0","1","10.0","10.0","14.0%"
"37","Terry McLaurin (WAS)","3","4","69","23.0","41","4","0","0","0","0","0","1","9.9","9.9","98.0%"
"38","Auden Tate (FA)","4","6","56","14.0","20","1","0","0","0","0","0","1","9.6","9.6","0.0%"
"39","Mike Williams (LAC)","2","6","76","38.0","50","5","0","0","0","0","0","1","9.6","9.6","98.0%"
"40","Bisi Johnson (MIN)","6","9","35","5.8","9","0","0","0","0","0","0","1","9.5","9.5","0.0%"
"41","Ted Ginn Jr. (FA)","2","4","14","7.0","8","0","1","0","0","0","0","1","9.4","9.4","0.0%"
"42","Danny Amendola (FA)","4","5","47","11.8","21","1","0","0","0","0","0","1","8.7","8.7","0.0%"
"43","Seth Roberts (FA)","1","1","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","0.0%"
"44","Demaryius Thomas (FA)","4","5","44","11.0","17","0","0","0","0","0","0","1","8.4","8.4","0.0%"
"45","Cooper Kupp (LAR)","3","3","53","17.7","50","4","0","0","0","0","0","1","8.3","8.3","100.0%"
"46","Keelan Cole Sr. (LV)","4","5","41","10.3","14","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"47","Josh Reynolds (DET)","3","6","55","18.3","26","1","0","1","-5","0","0","1","8.0","8.0","1.0%"
"48","Nelson Agholor (NE)","4","9","40","10.0","19","0","0","0","0","0","0","1","8.0","8.0","1.0%"
"49","James Washington (DAL)","3","5","49","16.3","22","1","0","0","0","0","0","1","7.9","7.9","1.0%"
"50","Cole Beasley (FA)","4","4","38","9.5","15","0","0","0","0","0","0","1","7.8","7.8","1.0%"
"51","Robbie Anderson (CAR)","1","3","6","6.0","6","0","1","0","0","0","0","1","7.6","7.6","11.0%"
"52","Allen Hurns (FA)","4","6","53","13.3","20","1","0","0","0","0","1","1","7.3","7.3","0.0%"
"53","Dede Westbrook (FA)","4","6","32","8.0","15","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"54","Amari Cooper (CLE)","3","8","38","12.7","16","0","0","0","0","0","0","1","6.8","6.8","92.0%"
"55","Richie James Jr. (NYG)","1","1","57","57.0","57","4","0","0","0","0","0","1","6.7","6.7","0.0%"
"56","Kenny Stills (FA)","4","7","27","6.8","13","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"57","Curtis Samuel (WAS)","4","6","25","6.3","14","0","0","0","0","0","0","1","6.5","6.5","4.0%"
"58","Emmanuel Sanders (FA)","3","5","33","11.0","14","0","0","0","0","0","0","1","6.3","6.3","1.0%"
"59","Isaiah McKenzie (BUF)","3","6","21","7.0","16","0","0","1","10","0","0","1","6.1","6.1","34.0%"
"60","Albert Wilson (FA)","3","6","26","8.7","13","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"61","Zay Jones (JAC)","3","3","25","8.3","13","0","0","0","0","0","0","1","5.5","5.5","1.0%"
"62","Keke Coutee (IND)","3","3","25","8.3","11","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"63","Allen Robinson II (LAR)","4","6","15","3.8","6","0","0","0","0","0","0","1","5.5","5.5","96.0%"
"64","Russell Gage (TB)","2","4","32","16.0","18","0","0","0","0","0","0","1","5.2","5.2","52.0%"
"65","KhaDarel Hodge (ATL)","1","2","41","41.0","41","3","0","0","0","0","0","1","5.1","5.1","0.0%"
"66","Trey Quinn (FA)","2","4","9","4.5","5","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"67","Marvin Hall (FA)","1","1","39","39.0","39","2","0","0","0","0","0","1","4.9","4.9","0.0%"
"68","N'Keal Harry (CHI)","3","4","18","6.0","11","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"69","Sammy Watkins (GB)","2","3","26","13.0","15","0","0","0","0","0","0","1","4.6","4.6","18.0%"
"70","Kenny Golladay (NYG)","1","5","34","34.0","34","2","0","0","0","0","0","1","4.4","4.4","34.0%"
"71","Tevin Jones (FA)","2","4","24","12.0","16","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"72","Marquise Brown (ARI)","2","4","23","11.5","17","0","0","0","0","0","0","1","4.3","4.3","92.0%"
"73","JuJu Smith-Schuster (KC)","2","4","21","10.5","16","0","0","0","0","0","0","1","4.1","4.1","95.0%"
"74","Chester Rogers (HOU)","1","2","11","11.0","11","0","0","1","18","0","0","1","3.9","3.9","0.0%"
"75","J.J. Arcega-Whiteside (SEA)","1","1","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"76","Diontae Johnson (PIT)","2","4","17","8.5","13","0","0","0","0","0","0","1","3.7","3.7","97.0%"
"77","Zach Pascal (PHI)","2","6","17","8.5","14","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"78","Justin Hardy (FA)","2","4","14","7.0","13","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"79","Mecole Hardman (KC)","2","4","13","6.5","9","0","0","0","0","0","0","1","3.3","3.3","31.0%"
"80","Willie Snead IV (SF)","2","3","13","6.5","10","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"81","Mohamed Sanu Sr. (MIA)","2","4","4","2.0","3","0","0","1","8","0","0","1","3.2","3.2","0.0%"
"82","Breshad Perriman (TB)","1","3","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"83","Jarius Wright (FA)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"84","Johnny Holton (FA)","1","7","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"85","Steven Sims Jr. (PIT)","2","4","6","3.0","9","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"86","Javon Wims (CLE)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
