"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Michael Gallup (DAL)","5","7","98","19.6","45","5","3","0","0","0","0","1","32.8","32.8","41.0%"
"2","Deebo Samuel (SF)","5","5","102","20.4","30","4","0","2","33","1","0","1","24.5","24.5","100.0%"
"3","Breshad Perriman (TB)","5","8","134","26.8","37","6","1","0","0","0","0","1","24.4","24.4","0.0%"
"4","Keenan Allen (LAC)","9","10","82","9.1","13","0","1","0","0","0","0","1","23.2","23.2","100.0%"
"5","Cooper Kupp (LAR)","7","10","99","14.1","24","2","1","0","0","0","0","1","22.9","22.9","100.0%"
"6","A.J. Brown (PHI)","4","8","124","31.0","51","8","1","0","0","0","0","1","22.4","22.4","99.0%"
"7","Davante Adams (LV)","7","13","93","13.3","33","3","1","0","0","0","0","1","22.3","22.3","100.0%"
"8","Hunter Renfrow (LV)","6","9","102","17.0","39","4","1","0","0","0","0","1","22.2","22.2","90.0%"
"9","Dede Westbrook (FA)","7","8","72","10.3","18","0","1","0","0","0","0","1","22.2","22.2","0.0%"
"10","DeVante Parker (NE)","8","11","137","17.1","28","4","0","0","0","0","0","1","21.7","21.7","40.0%"
"11","Robert Woods (TEN)","7","12","67","9.6","37","2","1","1","9","0","0","1","20.6","20.6","73.0%"
"12","Jamison Crowder (BUF)","8","10","66","8.3","21","1","1","0","0","0","0","1","20.6","20.6","5.0%"
"13","DK Metcalf (SEA)","6","12","81","13.5","24","1","1","0","0","0","0","1","20.1","20.1","96.0%"
"14","Steven Sims Jr. (PIT)","5","8","81","16.2","65","4","1","1","-6","0","0","1","18.5","18.5","0.0%"
"15","Damiere Byrd (ATL)","7","8","74","10.6","33","2","1","0","0","0","1","1","18.4","18.4","0.0%"
"16","Golden Tate (FA)","5","8","68","13.6","20","3","1","0","0","0","0","1","17.8","17.8","0.0%"
"17","Tyler Lockett (SEA)","6","7","51","8.5","14","0","1","0","0","0","0","1","17.1","17.1","86.0%"
"18","Odell Beckham Jr. (FA)","3","6","81","27.0","36","4","1","0","0","0","0","1","17.1","17.1","14.0%"
"19","Allen Lazard (GB)","4","8","69","17.3","28","1","1","0","0","0","0","1","16.9","16.9","87.0%"
"20","Duke Williams (FA)","6","12","108","18.0","41","4","0","0","0","0","0","1","16.8","16.8","0.0%"
"21","Tre'Quan Smith (NO)","5","5","56","11.2","32","2","1","0","0","0","0","1","16.6","16.6","0.0%"
"22","Allen Robinson II (LAR)","9","12","71","7.9","18","0","0","1","2","0","0","1","16.3","16.3","96.0%"
"23","Jarvis Landry (NO)","2","6","82","41.0","56","5","1","0","0","0","0","1","16.2","16.2","35.0%"
"24","Keelan Cole Sr. (LV)","3","4","67","22.3","45","3","1","0","0","0","0","1","15.7","15.7","0.0%"
"25","Brandon Zylstra (CAR)","6","8","96","16.0","40","4","0","0","0","0","0","1","15.6","15.6","0.0%"
"26","Julio Jones (TB)","7","13","78","11.1","29","1","0","0","0","0","0","1","14.8","14.8","46.0%"
"27","Damion Ratley (FA)","2","3","64","32.0","46","3","1","0","0","0","0","1","14.4","14.4","0.0%"
"28","Russell Gage (TB)","7","13","68","9.7","13","0","0","0","0","0","0","1","13.8","13.8","52.0%"
"29","Amari Cooper (CLE)","4","5","92","23.0","48","4","0","1","6","0","0","1","13.8","13.8","92.0%"
"30","Christian Kirk (JAC)","7","10","60","8.6","16","0","0","1","6","0","0","1","13.6","13.6","83.0%"
"31","Isaiah Ford (FA)","7","9","54","7.7","15","0","0","1","11","0","0","1","13.5","13.5","0.0%"
"32","Randall Cobb (GB)","5","6","81","16.2","32","2","0","0","0","0","0","1","13.1","13.1","4.0%"
"33","DeAndre Carter (LAC)","6","7","65","10.8","21","2","0","0","0","0","0","1","12.5","12.5","0.0%"
"34","Albert Wilson (FA)","5","8","59","11.8","24","1","0","0","0","0","0","1","11.7","11.7","0.0%"
"35","DaeSean Hamilton (FA)","5","6","65","13.0","17","0","0","0","0","0","0","1","11.5","11.5","0.0%"
"36","Tyler Boyd (CIN)","5","7","59","11.8","22","1","0","0","0","0","0","1","10.9","10.9","55.0%"
"37","Greg Ward (PHI)","6","7","43","7.2","15","0","0","0","0","0","0","1","10.3","10.3","0.0%"
"38","T.Y. Hilton (FA)","3","3","72","24.0","33","3","0","0","0","0","0","1","10.2","10.2","0.0%"
"39","Kenny Golladay (NYG)","3","4","72","24.0","42","3","0","0","0","0","0","1","10.2","10.2","34.0%"
"40","Tyreek Hill (MIA)","4","5","61","15.3","47","3","0","0","0","0","0","1","10.1","10.1","100.0%"
"41","Mecole Hardman (KC)","1","1","30","30.0","30","2","0","0","0","0","0","1","10.0","10.0","31.0%"
"42","Demarcus Robinson (BAL)","1","2","24","24.0","24","1","1","0","0","0","0","1","9.4","9.4","0.0%"
"43","Diontae Johnson (PIT)","4","7","54","13.5","21","1","0","0","0","0","0","1","9.4","9.4","97.0%"
"44","Courtland Sutton (DEN)","4","8","52","13.0","19","0","0","0","0","0","0","1","9.2","9.2","97.0%"
"45","Darius Slayton (NYG)","4","9","50","12.5","33","2","0","0","0","0","0","1","9.0","9.0","0.0%"
"46","Sterling Shepard (NYG)","5","10","39","7.8","17","0","0","0","0","0","0","1","8.9","8.9","3.0%"
"47","Vyncint Smith (FA)","3","4","36","12.0","16","0","0","1","20","0","0","1","8.6","8.6","0.0%"
"48","Larry Fitzgerald (FA)","4","7","45","11.3","23","1","0","0","0","0","0","1","8.5","8.5","0.0%"
"49","Riley Ridley (FA)","3","4","54","18.0","32","2","0","0","0","0","0","1","8.4","8.4","0.0%"
"50","Corey Davis (NYJ)","4","5","44","11.0","16","0","0","0","0","0","0","1","8.4","8.4","11.0%"
"51","Danny Amendola (FA)","2","4","16","8.0","9","0","0","0","0","0","0","1","8.4","8.4","0.0%"
"52","Michael Thomas (NO)","4","9","37","9.3","14","0","0","0","0","0","0","1","7.7","7.7","93.0%"
"53","DJ Chark Jr. (DET)","4","5","34","8.5","19","0","0","0","0","0","0","1","7.4","7.4","26.0%"
"54","Brandin Cooks (HOU)","3","5","40","13.3","22","1","0","0","0","0","0","1","7.0","7.0","95.0%"
"55","Justin Hardy (FA)","3","3","40","13.3","21","1","0","0","0","0","0","1","7.0","7.0","0.0%"
