"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"20","DJ Chark Jr. (DET)","4","5","76","19.0","37","3","1","0","0","0","0","1","17.6","17.6","26.0%"
"21","JuJu Smith-Schuster (KC)","3","7","81","27.0","76","4","1","0","0","0","0","1","17.1","17.1","95.0%"
"22","Michael Thomas (NO)","5","7","54","10.8","18","0","1","0","0","0","0","1","16.4","16.4","93.0%"
"23","Curtis Samuel (WAS)","5","7","53","10.6","15","0","1","0","0","0","0","1","16.3","16.3","4.0%"
"24","Christian Kirk (JAC)","10","12","59","5.9","13","0","0","0","0","0","0","1","15.9","15.9","83.0%"
"25","Adam Humphries (FA)","6","9","93","15.5","30","3","0","0","0","0","0","1","15.3","15.3","1.0%"
"26","Diontae Johnson (PIT)","3","6","52","17.3","39","2","1","1","6","0","0","1","14.8","14.8","97.0%"
"27","Cole Beasley (FA)","8","10","48","6.0","10","0","0","0","0","0","0","1","14.8","14.8","1.0%"
"28","Larry Fitzgerald (FA)","5","7","36","7.2","23","1","1","0","0","0","0","1","14.6","14.6","0.0%"
"29","Josh Gordon (KC)","6","11","83","13.8","28","2","0","1","1","0","0","1","14.4","14.4","0.0%"
"30","Courtland Sutton (DEN)","5","7","87","17.4","52","4","0","0","0","0","0","1","13.7","13.7","97.0%"
"31","Mohamed Sanu Sr. (MIA)","6","6","75","12.5","16","0","0","1","2","0","0","1","13.7","13.7","0.0%"
"32","J.J. Nelson (FA)","4","5","36","9.0","29","1","1","0","0","0","0","1","13.6","13.6","0.0%"
"33","DJ Moore (CAR)","1","2","52","52.0","52","4","1","1","12","0","0","1","13.4","13.4","99.0%"
"34","Demarcus Robinson (BAL)","3","4","43","14.3","18","0","1","0","0","0","0","1","13.3","13.3","0.0%"
"35","Zach Pascal (PHI)","2","3","53","26.5","35","2","1","0","0","0","0","1","13.3","13.3","0.0%"
"36","Kenny Stills (FA)","4","6","89","22.3","38","4","0","0","0","0","0","1","12.9","12.9","0.0%"
"37","Auden Tate (FA)","6","10","88","14.7","32","3","0","0","0","0","1","1","12.8","12.8","0.0%"
"38","Tyler Boyd (CIN)","6","11","68","11.3","26","1","0","0","0","0","0","1","12.8","12.8","55.0%"
"39","DeAndre Hopkins (ARI)","6","7","67","11.2","34","2","0","0","0","0","0","1","12.7","12.7","83.0%"
"40","Allen Robinson II (LAR)","6","7","60","10.0","14","0","0","0","0","0","0","1","12.0","12.0","96.0%"
"41","Dante Pettis (CHI)","4","5","20","5.0","12","0","1","0","0","0","0","1","12.0","12.0","0.0%"
"42","Tyrell Williams (FA)","3","3","29","9.7","15","0","1","0","0","0","0","1","11.9","11.9","0.0%"
"43","Odell Beckham Jr. (FA)","6","9","56","9.3","19","0","0","0","0","0","0","1","11.6","11.6","14.0%"
"44","Sammy Watkins (GB)","5","8","64","12.8","36","2","0","0","0","0","0","1","11.4","11.4","18.0%"
"45","Darius Slayton (NYG)","3","5","82","27.3","46","4","0","0","0","0","0","1","11.2","11.2","0.0%"
"46","Preston Williams (MIA)","4","12","68","17.0","25","2","0","0","0","0","0","1","10.8","10.8","0.0%"
"47","Mack Hollins (LV)","4","7","62","15.5","20","1","0","0","0","0","0","1","10.2","10.2","0.0%"
"48","William Fuller V (FA)","5","7","51","10.2","30","2","0","0","0","0","0","1","10.1","10.1","2.0%"
"49","Dede Westbrook (FA)","5","9","46","9.2","28","1","0","1","4","0","0","1","10.0","10.0","0.0%"
"50","Davante Adams (LV)","4","4","56","14.0","22","1","0","0","0","0","0","1","9.6","9.6","100.0%"
"51","John Brown (FA)","4","5","51","12.8","27","1","0","1","4","0","0","1","9.5","9.5","2.0%"
"52","Jarvis Landry (NO)","3","9","62","20.7","27","2","0","0","0","0","0","1","9.2","9.2","35.0%"
"53","Tajae Sharpe (CHI)","2","3","70","35.0","47","4","0","0","0","0","0","1","9.0","9.0","0.0%"
"54","Robert Woods (TEN)","3","8","40","13.3","18","0","0","2","18","0","0","1","8.8","8.8","73.0%"
"55","DK Metcalf (SEA)","2","6","67","33.5","54","4","0","0","0","0","0","1","8.7","8.7","96.0%"
"56","DeVante Parker (NE)","3","6","56","18.7","40","3","0","0","0","0","0","1","8.6","8.6","40.0%"
"57","Trey Quinn (FA)","5","7","30","6.0","7","0","0","0","0","0","0","1","8.0","8.0","0.0%"
"58","Willie Snead IV (SF)","3","5","47","15.7","23","1","0","0","0","0","0","1","7.7","7.7","0.0%"
"59","Danny Amendola (FA)","4","5","37","9.3","22","1","0","0","0","0","0","1","7.7","7.7","0.0%"
"60","Mike Williams (LAC)","3","7","45","15.0","20","1","0","0","0","0","0","1","7.5","7.5","98.0%"
"61","Corey Davis (NYJ)","3","4","44","14.7","19","0","0","0","0","0","0","1","7.4","7.4","11.0%"
"62","Deebo Samuel (SF)","3","4","44","14.7","20","1","0","0","0","0","0","1","7.4","7.4","100.0%"
"63","Jakeem Grant Sr. (CLE)","4","7","27","6.8","10","0","0","1","4","0","0","1","7.1","7.1","0.0%"
"64","Chris Godwin (TB)","3","5","40","13.3","20","1","0","0","0","0","0","1","7.0","7.0","88.0%"
"65","Marquise Brown (ARI)","2","9","49","24.5","31","2","0","0","0","0","0","1","6.9","6.9","92.0%"
"66","Marquise Goodwin (SEA)","2","2","41","20.5","25","1","0","0","0","0","0","1","6.1","6.1","0.0%"
"67","Jaron Brown (FA)","3","6","30","10.0","16","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"68","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"69","Devin Smith (FA)","2","5","39","19.5","33","2","0","0","0","0","0","1","5.9","5.9","0.0%"
"70","Jakobi Meyers (NE)","2","3","38","19.0","20","1","0","0","0","0","0","1","5.8","5.8","35.0%"
"71","Jarius Wright (FA)","2","2","38","19.0","33","2","0","0","0","0","0","1","5.8","5.8","0.0%"
"72","Hunter Renfrow (LV)","3","4","28","9.3","12","0","0","0","0","0","0","1","5.8","5.8","90.0%"
"73","Seth Roberts (FA)","2","2","37","18.5","25","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"74","Damion Ratley (FA)","3","5","26","8.7","16","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"75","Parris Campbell (IND)","3","3","24","8.0","11","0","0","0","0","0","0","1","5.4","5.4","4.0%"
"76","Zay Jones (JAC)","2","3","33","16.5","23","1","0","0","0","0","0","1","5.3","5.3","1.0%"
"77","Chris Conley (HOU)","2","3","30","15.0","15","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"78","Braxton Berrios (NYJ)","2","6","29","14.5","23","1","0","0","0","0","0","1","4.9","4.9","3.0%"
"79","Stefon Diggs (BUF)","3","3","15","5.0","5","0","0","0","0","0","0","1","4.5","4.5","100.0%"
"80","Jamison Crowder (BUF)","2","5","25","12.5","15","0","0","0","0","0","0","1","4.5","4.5","5.0%"
"81","Steven Sims Jr. (PIT)","2","2","24","12.0","13","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"82","KeeSean Johnson (ATL)","3","4","13","4.3","5","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"83","Randall Cobb (GB)","2","4","23","11.5","20","1","0","0","0","0","0","1","4.3","4.3","4.0%"
"84","Robbie Anderson (CAR)","3","5","11","3.7","7","0","0","0","0","0","0","1","4.1","4.1","11.0%"
"85","Deonte Harty (NO)","0","0","0","0","0","0","0","0","0","0","1","1","4.0","4.0","1.0%"
"86","David Moore (CHI)","1","2","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"87","Malik Turner (SF)","2","3","19","9.5","11","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"88","Kenny Golladay (NYG)","2","8","17","8.5","10","0","0","0","0","0","0","1","3.7","3.7","34.0%"
"89","Ted Ginn Jr. (FA)","2","5","15","7.5","10","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"90","James Washington (DAL)","2","5","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","1.0%"
"91","Dontrelle Inman (FA)","1","3","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"92","Kendrick Bourne (NE)","1","2","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","6.0%"
"93","Emmanuel Sanders (FA)","2","5","10","5.0","6","0","0","0","0","0","0","1","3.0","3.0","1.0%"
"94","Isaiah McKenzie (BUF)","1","1","9","9.0","9","0","0","3","10","0","0","1","2.9","2.9","34.0%"
"95","Michael Crabtree (FA)","2","2","9","4.5","6","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"96","Breshad Perriman (TB)","1","2","6","6.0","6","0","0","1","13","0","0","1","2.9","2.9","0.0%"
"97","Damiere Byrd (ATL)","2","4","9","4.5","11","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"98","Anthony Miller (PIT)","1","3","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"99","Travis Benjamin (FA)","2","5","5","2.5","12","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"100","Alex Erickson (WAS)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"101","John Ross (FA)","2","6","22","11.0","15","0","0","0","0","0","1","1","2.2","2.2","0.0%"
"102","Richie James Jr. (NYG)","2","2","22","11.0","16","0","0","0","0","0","1","1","2.2","2.2","0.0%"
"103","Deon Cain (PHI)","1","3","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"104","J.J. Arcega-Whiteside (SEA)","1","3","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"105","Javon Wims (CLE)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"106","Byron Pringle (CHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","1.0%"
"107","Calvin Ridley (ATL)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","2.0%"
"108","Allen Hurns (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"109","Chris Hogan (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"110","Justin Hardy (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"111","Russell Shepard (FA)","1","5","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"112","Bennie Fowler III (FA)","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"113","A.J. Brown (PHI)","1","5","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","99.0%"
"114","Geronimo Allison (FA)","1","3","-1","-1.0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"115","Johnny Holton (FA)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","0.0%"
"116","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Chad Beebe (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Kelvin Harmon (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Russell Gage (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","52.0%"
"121","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Ray-Ray McCloud (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Trent Sherfield (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Damion Willis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Darrius Shepherd (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Miles Boykin (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Scotty Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Lil'Jordan Humphrey (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Keelan Doss (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","DaeSean Hamilton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Robert Foster (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Josh Bellamy (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","TJ Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Marqise Lee (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","De'Anthony Thomas (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Andre Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Marvin Hall (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Josh Reynolds (DET)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"143","Taywan Taylor (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Robert Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Chester Rogers (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Mike Thomas (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Bobo Wilson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","87.0%"
"150","Cedrick Wilson Jr. (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"151","Ryan Switzer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Austin Carr (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Keelan Cole Sr. (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","JoJo Natson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Cody Core (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","Diontae Spencer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Ty Montgomery (NE)","0","1","0","0","0","0","0","2","1","0","0","1","0.0","0.0","1.0%"
"159","Darius Jennings (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"160","Chris Moore (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","Geremy Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"162","DeAndre Carter (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"163","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
