"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Chris Godwin (TB)","12","14","172","14.3","30","2","2","0","0","0","0","1","41.2","41.2","88.0%"
"2","Robert Woods (TEN)","13","15","164","12.6","37","2","0","0","0","0","0","1","29.4","29.4","73.0%"
"3","Davante Adams (LV)","10","15","180","18.0","58","7","0","0","0","0","0","1","28.0","28.0","100.0%"
"4","Cooper Kupp (LAR)","9","15","121","13.4","29","3","1","1","-2","0","0","1","26.9","26.9","100.0%"
"5","Jarvis Landry (NO)","8","10","167","20.9","65","5","0","0","0","0","0","1","24.7","24.7","35.0%"
"6","A.J. Brown (PHI)","3","3","94","31.3","55","5","2","0","0","0","0","1","24.4","24.4","99.0%"
"7","Courtland Sutton (DEN)","6","9","62","10.3","27","1","2","0","0","0","0","1","24.2","24.2","97.0%"
"8","Kenny Golladay (NYG)","5","9","67","13.4","33","2","2","0","0","0","0","1","23.7","23.7","34.0%"
"9","Corey Davis (NYJ)","5","6","91","18.2","23","2","1","0","0","0","0","1","20.1","20.1","11.0%"
"10","Mike Evans (TB)","4","7","89","22.3","67","4","1","0","0","0","0","1","18.9","18.9","100.0%"
"11","Michael Thomas (NO)","9","9","95","10.6","20","1","0","0","0","0","0","1","18.5","18.5","93.0%"
"12","Mohamed Sanu Sr. (MIA)","9","12","91","10.1","28","1","0","0","0","0","0","1","18.1","18.1","0.0%"
"13","Diontae Johnson (PIT)","6","6","77","12.8","43","3","1","0","0","0","1","1","17.7","17.7","97.0%"
"14","DeVante Parker (NE)","4","4","70","17.5","34","2","1","0","0","0","0","1","17.0","17.0","40.0%"
"15","Sterling Shepard (NYG)","7","9","76","10.9","23","1","0","1","23","0","0","1","16.9","16.9","3.0%"
"16","Stefon Diggs (BUF)","7","7","108","15.4","39","3","0","0","0","0","1","1","15.8","15.8","100.0%"
"17","Emmanuel Sanders (FA)","5","9","104","20.8","39","3","0","0","0","0","0","1","15.4","15.4","1.0%"
"18","Geronimo Allison (FA)","3","4","52","17.3","31","2","1","1","7","0","0","1","14.9","14.9","0.0%"
"19","Allen Robinson II (LAR)","7","7","77","11.0","25","1","0","0","0","0","0","1","14.7","14.7","96.0%"
"20","Cole Beasley (FA)","7","13","75","10.7","20","1","0","0","0","0","0","1","14.5","14.5","1.0%"
"21","Willie Snead IV (SF)","2","2","61","30.5","50","4","1","0","0","0","0","1","14.1","14.1","0.0%"
"22","Chester Rogers (HOU)","3","6","48","16.0","27","1","1","0","0","0","0","1","13.8","13.8","0.0%"
"23","Trevor Davis (FA)","0","0","0","0","0","0","0","2","74","1","0","1","13.4","13.4","0.0%"
"24","Brandin Cooks (HOU)","6","9","71","11.8","23","1","0","0","0","0","0","1","13.1","13.1","95.0%"
"25","Alshon Jeffery (FA)","3","9","38","12.7","16","0","1","0","0","0","0","1","12.8","12.8","0.0%"
"26","Tyrell Williams (FA)","3","7","36","12.0","19","0","1","0","0","0","0","1","12.6","12.6","0.0%"
"27","Dontrelle Inman (FA)","5","7","76","15.2","25","1","0","0","0","0","0","1","12.6","12.6","0.0%"
"28","Miles Boykin (PIT)","3","3","32","10.7","18","0","1","0","0","0","0","1","12.2","12.2","0.0%"
"29","John Brown (FA)","5","11","69","13.8","28","1","0","0","0","0","0","1","11.9","11.9","2.0%"
"30","Dede Westbrook (FA)","5","6","66","13.2","32","2","0","0","0","0","0","1","11.6","11.6","0.0%"
"31","Zach Pascal (PHI)","4","7","72","18.0","28","2","0","0","0","0","0","1","11.2","11.2","0.0%"
"32","Jarius Wright (FA)","5","6","59","11.8","27","1","0","0","0","0","0","1","10.9","10.9","0.0%"
"33","Marvin Jones Jr. (JAC)","3","5","77","25.7","33","3","0","0","0","0","0","1","10.7","10.7","8.0%"
"34","Amari Cooper (CLE)","5","8","48","9.6","14","0","0","0","0","0","0","1","9.8","9.8","92.0%"
"35","Keenan Allen (LAC)","5","5","48","9.6","20","1","0","0","0","0","0","1","9.8","9.8","100.0%"
