"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","William Fuller V (FA)","14","16","217","15.5","44","9","3","0","0","0","0","1","53.7","53.7","2.0%"
"2","Michael Thomas (NO)","11","13","182","16.5","42","6","2","0","0","0","0","1","41.2","41.2","93.0%"
"3","Amari Cooper (CLE)","11","14","226","20.5","53","10","1","0","0","0","0","1","39.6","39.6","92.0%"
"4","DJ Chark Jr. (DET)","8","11","164","20.5","37","7","2","0","0","0","0","1","36.4","36.4","26.0%"
"5","Adam Thielen (MIN)","7","8","130","18.6","44","4","2","0","0","0","0","1","32.0","32.0","92.0%"
"6","Chris Godwin (TB)","7","9","125","17.9","26","3","2","0","0","0","0","1","31.5","31.5","88.0%"
"7","Allen Robinson II (LAR)","7","9","97","13.9","32","2","2","0","0","0","0","1","28.7","28.7","96.0%"
"8","Tyler Boyd (CIN)","10","14","123","12.3","42","4","1","0","0","0","0","1","28.3","28.3","55.0%"
"9","Cooper Kupp (LAR)","9","17","117","13.0","26","2","1","0","0","0","0","1","26.7","26.7","100.0%"
"10","Julian Edelman (FA)","8","9","110","13.8","31","2","1","0","0","0","0","1","25.0","25.0","24.0%"
"11","Michael Gallup (DAL)","7","14","113","16.1","40","4","1","0","0","0","0","1","24.3","24.3","41.0%"
"12","Byron Pringle (CHI)","6","8","103","17.2","28","3","1","0","0","0","0","1","22.3","22.3","1.0%"
"13","Calvin Ridley (ATL)","5","9","88","17.6","29","2","1","0","0","0","0","1","19.8","19.8","2.0%"
"14","Courtland Sutton (DEN)","4","7","92","23.0","70","4","1","0","0","0","0","1","19.2","19.2","97.0%"
"15","JuJu Smith-Schuster (KC)","7","7","75","10.7","35","2","1","0","0","0","1","1","18.5","18.5","95.0%"
"16","Darius Slayton (NYG)","4","5","62","15.5","35","2","1","0","0","0","0","1","16.2","16.2","0.0%"
"17","DeAndre Hopkins (ARI)","7","8","88","12.6","29","2","0","0","0","0","0","1","15.8","15.8","83.0%"
"18","Mohamed Sanu Sr. (MIA)","5","5","42","8.4","14","0","1","1","1","0","0","1","15.3","15.3","0.0%"
"19","Dede Westbrook (FA)","7","11","82","11.7","30","2","0","0","0","0","0","1","15.2","15.2","0.0%"
"20","DJ Moore (CAR)","6","8","91","15.2","52","4","0","0","0","0","0","1","15.1","15.1","99.0%"
"21","Steven Sims Jr. (PIT)","2","3","1","0.5","5","0","0","1","65","1","0","1","14.6","14.6","0.0%"
"22","Tyler Lockett (SEA)","4","4","51","12.8","17","0","1","1","-8","0","0","1","14.3","14.3","86.0%"
"23","Mike Williams (LAC)","6","13","74","12.3","20","1","0","0","0","0","0","1","13.4","13.4","98.0%"
"24","Duke Williams (FA)","4","4","29","7.3","11","0","1","0","0","0","0","1","12.9","12.9","0.0%"
"25","John Brown (FA)","5","5","75","15.0","21","1","0","0","0","0","0","1","12.5","12.5","2.0%"
"26","DK Metcalf (SEA)","2","3","44","22.0","40","3","1","0","0","0","0","1","12.4","12.4","96.0%"
"27","Larry Fitzgerald (FA)","6","8","58","9.7","17","0","0","0","0","0","0","1","11.8","11.8","0.0%"
"28","Ted Ginn Jr. (FA)","2","2","35","17.5","33","2","1","1","1","0","0","1","11.6","11.6","0.0%"
"29","Auden Tate (FA)","3","6","26","8.7","15","0","1","0","0","0","0","1","11.6","11.6","0.0%"
"30","Jarvis Landry (NO)","4","6","75","18.8","25","2","0","0","0","0","0","1","11.5","11.5","35.0%"
"31","Mecole Hardman (KC)","4","6","79","19.8","31","2","0","1","-6","0","0","1","11.3","11.3","31.0%"
"32","Marquise Brown (ARI)","3","5","22","7.3","11","0","1","0","0","0","0","1","11.2","11.2","92.0%"
"33","Alshon Jeffery (FA)","6","8","52","8.7","13","0","0","0","0","0","0","1","11.2","11.2","0.0%"
"34","Josh Gordon (KC)","5","8","59","11.8","24","1","0","0","0","0","0","1","10.9","10.9","0.0%"
"35","Keke Coutee (IND)","3","4","72","24.0","51","4","0","0","0","0","0","1","10.2","10.2","0.0%"
"36","Robert Woods (TEN)","5","9","48","9.6","17","0","0","0","0","0","0","1","9.8","9.8","73.0%"
"37","Sterling Shepard (NYG)","5","9","49","9.8","18","0","0","1","-2","0","0","1","9.7","9.7","3.0%"
"38","Anthony Miller (PIT)","4","7","52","13.0","32","2","0","0","0","0","0","1","9.2","9.2","0.0%"
"39","Willie Snead IV (SF)","4","5","51","12.8","23","1","0","0","0","0","0","1","9.1","9.1","0.0%"
"40","Demaryius Thomas (FA)","4","9","47","11.8","16","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"41","Marquise Goodwin (SEA)","3","4","41","13.7","17","0","0","1","15","0","0","1","8.6","8.6","0.0%"
"42","Bisi Johnson (MIN)","4","4","43","10.8","23","1","0","0","0","0","0","1","8.3","8.3","0.0%"
"43","Randall Cobb (GB)","3","6","53","17.7","25","1","0","0","0","0","0","1","8.3","8.3","4.0%"
"44","James Washington (DAL)","3","6","52","17.3","26","2","0","0","0","0","0","1","8.2","8.2","1.0%"
"45","Terry McLaurin (WAS)","3","7","51","17.0","22","1","0","0","0","0","0","1","8.1","8.1","98.0%"
"46","David Moore (CHI)","1","2","10","10.0","10","0","1","0","0","0","0","1","8.0","8.0","0.0%"
"47","Vyncint Smith (FA)","0","0","0","0","0","0","0","1","19","1","0","1","7.9","7.9","0.0%"
"48","Damion Willis (FA)","4","4","38","9.5","12","0","0","0","0","0","0","1","7.8","7.8","0.0%"
"49","T.Y. Hilton (FA)","4","4","37","9.3","14","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"50","Diontae Johnson (PIT)","5","8","27","5.4","13","0","0","0","0","0","0","1","7.7","7.7","97.0%"
"51","Stefon Diggs (BUF)","3","4","44","14.7","20","1","0","0","0","0","0","1","7.4","7.4","100.0%"
"52","Curtis Samuel (WAS)","3","6","19","6.3","7","0","0","2","25","0","0","1","7.4","7.4","4.0%"
"53","Julio Jones (TB)","3","7","42","14.0","20","1","0","0","0","0","0","1","7.2","7.2","46.0%"
"54","Isaiah McKenzie (BUF)","2","2","52","26.0","46","3","0","0","0","0","0","1","7.2","7.2","34.0%"
"55","Adam Humphries (FA)","4","6","30","7.5","10","0","0","0","0","0","0","1","7.0","7.0","1.0%"
"56","Brandin Cooks (HOU)","1","3","29","29.0","29","1","0","1","27","0","0","1","6.6","6.6","95.0%"
"57","Trevor Davis (FA)","4","4","42","10.5","21","1","0","0","0","0","1","1","6.2","6.2","0.0%"
"58","Demarcus Robinson (BAL)","3","6","31","10.3","14","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"59","Keenan Allen (LAC)","4","6","18","4.5","10","0","0","0","0","0","0","1","5.8","5.8","100.0%"
"60","KeeSean Johnson (ATL)","3","7","22","7.3","9","0","0","1","3","0","0","1","5.5","5.5","0.0%"
"61","Pharoh Cooper (FA)","2","2","33","16.5","28","1","0","0","0","0","0","1","5.3","5.3","0.0%"
"62","Cole Beasley (FA)","3","4","21","7.0","8","0","0","0","0","0","0","1","5.1","5.1","1.0%"
"63","Odell Beckham Jr. (FA)","2","6","27","13.5","20","1","0","2","15","0","1","1","5.0","5.0","14.0%"
"64","Corey Davis (NYJ)","2","4","28","14.0","23","1","0","0","0","0","0","1","4.8","4.8","11.0%"
"65","Geronimo Allison (FA)","2","6","28","14.0","22","1","0","0","0","0","0","1","4.8","4.8","0.0%"
"66","A.J. Brown (PHI)","2","2","27","13.5","14","0","0","0","0","0","0","1","4.7","4.7","99.0%"
"67","Kendrick Bourne (NE)","2","2","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","6.0%"
"68","Golden Tate (FA)","3","6","13","4.3","5","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"69","Tavon Austin (FA)","1","1","13","13.0","13","0","0","1","14","0","0","1","3.7","3.7","0.0%"
"70","Jaron Brown (FA)","2","4","36","18.0","21","1","0","0","0","0","1","1","3.6","3.6","0.0%"
"71","Chris Conley (HOU)","1","3","26","26.0","26","1","0","0","0","0","0","1","3.6","3.6","0.0%"
"72","Paul Richardson Jr. (FA)","2","2","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"73","Trent Sherfield (MIA)","1","3","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"74","Keelan Doss (NYG)","2","2","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"75","Nelson Agholor (NE)","1","3","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","1.0%"
"76","Jamison Crowder (BUF)","2","3","10","5.0","5","0","0","0","0","0","0","1","3.0","3.0","5.0%"
"77","Zach Pascal (PHI)","1","2","8","8.0","8","0","0","1","12","0","0","1","3.0","3.0","0.0%"
"78","Marquez Valdes-Scantling (KC)","1","4","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","51.0%"
"79","Trey Quinn (FA)","3","4","18","6.0","7","0","0","0","0","0","1","1","2.8","2.8","0.0%"
"80","Robbie Anderson (CAR)","1","3","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","11.0%"
"81","Travis Benjamin (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
