"Rank","Player","CMP","ATT","PCT","YDS","Y/A","TD","INT","SACKS","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Deshaun Watson (CLE)","16","20","80.0","239","12.0","5","0","0","1","14","0","0","1","31.0","31.0","22.0%"
"2","Cam Newton (FA)","21","29","72.4","219","7.6","2","0","0","10","52","1","0","1","28.0","28.0","18.0%"
"3","Derek Carr (LV)","21","28","75.0","244","8.7","3","0","0","2","0","1","0","1","27.8","27.8","89.0%"
"4","Jared Goff (DET)","19","35","54.3","295","8.4","3","0","5","5","7","0","0","1","26.5","26.5","23.0%"
"5","Patrick Mahomes II (KC)","24","34","70.6","303","8.9","4","1","2","2","-1","0","0","1","26.0","26.0","100.0%"
"6","Carson Wentz (WAS)","21","30","70.0","286","9.5","3","1","4","6","28","0","1","1","23.6","23.6","14.0%"
"7","Andrew Luck (FA)","22","31","71.0","239","7.7","3","0","0","2","-2","0","0","1","23.4","23.4","4.0%"
"8","Russell Wilson (DEN)","14","17","82.4","248","14.6","3","0","2","2","15","0","0","1","23.4","23.4","97.0%"
"9","Mitch Trubisky (PIT)","16","29","55.2","220","7.6","2","0","2","6","51","0","0","1","21.9","21.9","5.0%"
"10","Kirk Cousins (MIN)","31","41","75.6","359","8.8","2","1","4","2","3","0","0","1","20.7","20.7","85.0%"
"11","Andy Dalton (NO)","21","34","61.8","280","8.2","2","0","2","3","10","0","0","1","20.2","20.2","0.0%"
"12","Blake Bortles (FA)","24","41","58.5","286","7.0","1","0","4","8","43","0","0","1","19.7","19.7","0.0%"
"13","Ryan Fitzpatrick (FA)","11","15","73.3","194","12.9","2","0","1","1","18","0","0","1","19.6","19.6","0.0%"
"14","Josh Rosen (CLE)","23","40","57.5","252","6.3","2","1","3","2","12","0","0","1","19.3","19.3","0.0%"
"15","Matthew Stafford (LAR)","27","40","67.5","310","7.8","2","1","3","1","6","0","1","1","17.0","17.0","94.0%"
"16","Ben Roethlisberger (FA)","24","36","66.7","257","7.1","2","1","1","2","6","0","0","1","16.9","16.9","27.0%"
"17","Aaron Rodgers (GB)","18","30","60.0","286","9.5","1","0","3","1","5","0","0","1","15.9","15.9","95.0%"
"18","Case Keenum (BUF)","23","34","67.6","262","7.7","2","1","5","1","9","0","1","1","15.4","15.4","0.0%"
"19","Baker Mayfield (CAR)","22","36","61.1","180","5.0","2","1","2","1","9","0","0","1","14.1","14.1","13.0%"
"20","Tom Brady (TB)","29","45","64.4","324","7.2","0","0","2","1","8","0","0","1","13.8","13.8","98.0%"
"21","Eli Manning (FA)","30","47","63.8","316","6.7","1","2","7","0","0","0","0","1","12.6","12.6","4.0%"
"22","C.J. Beathard (JAC)","14","28","50.0","190","6.8","1","0","4","5","9","0","0","1","12.5","12.5","0.0%"
"23","Alex Smith (FA)","20","32","62.5","178","5.6","1","0","0","3","13","0","0","1","12.4","12.4","5.0%"
"24","Sam Darnold (CAR)","14","29","48.3","153","5.3","1","0","1","5","22","0","0","1","12.3","12.3","2.0%"
"25","Joe Flacco (NYJ)","22","39","56.4","192","4.9","1","2","2","2","14","0","0","1","9.1","9.1","1.0%"
"26","Jameis Winston (NO)","18","35","51.4","276","7.9","1","4","5","3","18","0","0","1","8.8","8.8","41.0%"
"27","Lamar Jackson (BAL)","4","5","80.0","46","9.2","1","0","0","3","26","0","0","1","8.4","8.4","100.0%"
"28","Brock Osweiler (FA)","21","37","56.8","241","6.5","0","1","2","0","0","0","0","1","7.6","7.6","0.0%"
"29","Derek Anderson (FA)","22","39","56.4","290","7.4","0","1","3","1","-1","0","1","1","7.5","7.5","0.0%"
"30","Drew Brees (FA)","18","23","78.3","120","5.2","1","1","0","0","0","0","0","1","6.8","6.8","71.0%"
"31","Taysom Hill (NO)","1","1","100.0","44","44.0","0","0","0","3","-2","0","0","1","3.1","3.1","9.0%"
"32","Nathan Peterman (CHI)","2","2","100.0","23","11.5","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"33","Taylor Heinicke (WAS)","1","1","100.0","13","13.0","0","0","0","2","-2","0","0","1","0.3","0.3","1.0%"
"34","Joe Webb III (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Teddy Bridgewater (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"36","Joshua Dobbs (CLE)","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"37","Brandon Weeden (FA)","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"38","Brian Hoyer (NE)","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.0%"
""
""
