"Rank","Player","CMP","ATT","PCT","YDS","Y/A","TD","INT","SACKS","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mitch Trubisky (PIT)","23","30","76.7","355","11.8","3","0","1","3","18","1","0","1","36.0","36.0","5.0%"
"2","Ben Roethlisberger (FA)","22","25","88.0","328","13.1","5","0","1","3","27","0","0","1","35.8","35.8","27.0%"
"3","Drew Brees (FA)","22","25","88.0","265","10.6","3","0","0","2","3","1","0","1","28.9","28.9","71.0%"
"4","Russell Wilson (DEN)","17","26","65.4","176","6.8","3","0","4","9","92","0","1","1","26.2","26.2","97.0%"
"5","Baker Mayfield (CAR)","17","20","85.0","216","10.8","3","0","0","6","20","0","0","1","22.6","22.6","13.0%"
"6","Marcus Mariota (ATL)","16","24","66.7","228","9.5","2","0","2","2","21","0","0","1","22.3","22.3","9.0%"
"7","Dak Prescott (DAL)","26","36","72.2","270","7.5","1","0","4","6","9","1","0","1","21.7","21.7","96.0%"
"8","Blake Bortles (FA)","26","38","68.4","320","8.4","2","0","0","2","8","0","0","1","21.6","21.6","0.0%"
"9","Andrew Luck (FA)","21","29","72.4","285","9.8","3","1","0","5","-2","0","0","1","21.2","21.2","4.0%"
"10","Carson Wentz (WAS)","32","44","72.7","360","8.2","2","1","2","2","7","0","0","1","21.1","21.1","14.0%"
"11","Jared Goff (DET)","28","39","71.8","318","8.2","2","0","2","3","3","0","0","1","21.0","21.0","23.0%"
"12","Matt Ryan (IND)","38","52","73.1","330","6.3","2","0","2","3","13","0","1","1","20.5","20.5","49.0%"
"13","Patrick Mahomes II (KC)","21","28","75.0","249","8.9","2","0","5","4","21","0","0","1","20.1","20.1","100.0%"
"14","Eli Manning (FA)","19","31","61.3","188","6.1","3","0","1","0","0","0","0","1","19.5","19.5","4.0%"
"15","Aaron Rodgers (GB)","19","28","67.9","199","7.1","2","0","2","6","21","0","0","1","18.1","18.1","95.0%"
"16","Matt Barkley (BUF)","15","25","60.0","232","9.3","2","0","1","3","-2","0","0","1","17.1","17.1","0.0%"
"17","Matthew Stafford (LAR)","25","42","59.5","274","6.5","2","2","6","2","9","0","0","1","15.9","15.9","94.0%"
"18","Philip Rivers (FA)","18","26","69.2","223","8.6","2","1","1","1","1","0","0","1","15.0","15.0","41.0%"
"19","Cam Newton (FA)","23","29","79.3","193","6.7","2","1","5","2","10","0","0","1","14.7","14.7","18.0%"
"20","Ryan Fitzpatrick (FA)","29","41","70.7","406","9.9","0","2","2","8","35","0","1","1","13.7","13.7","0.0%"
"21","Alex Smith (FA)","19","27","70.4","178","6.6","1","0","3","2","16","0","0","1","12.7","12.7","5.0%"
"22","Tom Brady (TB)","21","41","51.2","254","6.2","0","0","3","1","0","0","0","1","11.8","11.8","98.0%"
"23","Jeff Driskel (HOU)","2","3","66.7","45","15.0","0","0","0","2","35","1","0","1","11.3","11.3","0.0%"
"24","Nick Mullens (MIN)","27","39","69.2","250","6.4","1","2","0","2","1","0","0","1","10.1","10.1","0.0%"
"25","Josh Rosen (CLE)","22","39","56.4","208","5.3","1","2","5","1","-1","0","0","1","8.2","8.2","0.0%"
"26","Derek Carr (LV)","24","37","64.9","243","6.6","0","0","4","2","2","0","1","1","7.9","7.9","89.0%"
"27","Andy Dalton (NO)","12","20","60.0","153","7.7","1","2","4","1","8","0","0","1","6.9","6.9","0.0%"
"28","Brock Osweiler (FA)","23","37","62.2","213","5.8","0","1","6","1","0","0","1","1","4.5","4.5","0.0%"
"29","Taysom Hill (NO)","0","1","0.0","0","0.0","0","0","0","4","24","0","0","1","2.4","2.4","9.0%"
"30","Josh McCown (FA)","17","34","50.0","135","4.0","0","2","3","1","4","0","0","1","1.8","1.8","0.0%"
"31","Brian Hoyer (NE)","1","1","100.0","7","7.0","0","0","0","1","2","0","0","1","0.5","0.5","0.0%"
"32","Taylor Heinicke (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"33","Joshua Dobbs (CLE)","1","2","50.0","-3","-1.5","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
"34","Teddy Bridgewater (MIA)","0","1","0.0","0","0.0","0","0","0","3","-3","0","0","1","-0.3","-0.3","1.0%"
""
""
