"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jimmy Graham (FA)","6","10","60","10.0","29","1","2","0","0","0","0","1","24.0","24.0","0.0%"
"2","Tyler Kroft (SF)","4","5","24","6.0","13","0","2","0","0","0","0","1","18.4","18.4","0.0%"
"3","Eric Ebron (FA)","5","7","52","10.4","17","0","1","0","0","0","0","1","16.2","16.2","0.0%"
"4","Robert Tonyan (GB)","5","5","50","10.0","16","0","1","0","0","0","0","1","16.0","16.0","27.0%"
"5","Travis Kelce (KC)","6","7","87","14.5","29","1","0","0","0","0","0","1","14.7","14.7","100.0%"
"6","Mo Alie-Cox (IND)","3","3","50","16.7","45","3","1","0","0","0","0","1","14.0","14.0","6.0%"
"7","Zach Ertz (ARI)","7","10","70","10.0","30","2","0","0","0","0","0","1","14.0","14.0","94.0%"
"8","Jesse James (FA)","3","4","28","9.3","15","0","1","0","0","0","0","1","11.8","11.8","0.0%"
"9","Greg Olsen (FA)","5","6","61","12.2","21","1","0","0","0","0","0","1","11.1","11.1","7.0%"
"10","Jonnu Smith (NE)","5","8","61","12.2","21","1","0","0","0","0","0","1","11.1","11.1","2.0%"
"11","Rob Gronkowski (FA)","6","7","48","8.0","10","0","0","0","0","0","0","1","10.8","10.8","8.0%"
"12","Foster Moreau (LV)","2","2","25","12.5","24","1","1","0","0","0","0","1","10.5","10.5","1.0%"
"13","Hunter Henry (NE)","5","7","50","10.0","16","0","0","0","0","0","0","1","10.0","10.0","70.0%"
"14","Noah Fant (SEA)","5","10","46","9.2","18","0","0","0","0","0","0","1","9.6","9.6","28.0%"
"15","T.J. Hockenson (DET)","4","7","53","13.3","27","1","0","0","0","0","0","1","9.3","9.3","97.0%"
"16","Kyle Rudolph (TB)","2","3","11","5.5","8","0","1","0","0","0","0","1","9.1","9.1","2.0%"
"17","Jacob Hollister (LV)","1","2","1","1.0","1","0","1","0","0","0","0","1","9.1","9.1","0.0%"
"18","Ross Dwelley (SF)","4","4","49","12.3","20","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"19","Marcedes Lewis (GB)","1","2","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"20","Dalton Schultz (DAL)","4","6","48","12.0","28","1","0","0","0","0","0","1","8.8","8.8","99.0%"
"21","Mike Gesicki (MIA)","1","3","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","73.0%"
"22","Tyler Higbee (LAR)","2","2","40","20.0","31","2","0","0","0","0","0","1","8.0","8.0","53.0%"
"23","O.J. Howard (BUF)","3","4","49","16.3","33","2","0","0","0","0","0","1","7.9","7.9","1.0%"
"24","Nick Boyle (BAL)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"25","Harrison Bryant (CLE)","1","2","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"26","Hayden Hurst (CIN)","1","3","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","12.0%"
"27","Logan Thomas (WAS)","4","7","31","7.8","14","0","0","0","0","0","0","1","7.1","7.1","10.0%"
"28","Lee Smith (FA)","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"29","Jace Sternberger (PIT)","3","3","36","12.0","23","1","0","0","0","0","0","1","6.6","6.6","0.0%"
"30","Vance McDonald (FA)","3","3","35","11.7","15","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"31","James O'Shaughnessy (CHI)","3","4","29","9.7","12","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"32","Austin Hooper (TEN)","3","4","25","8.3","10","0","0","0","0","0","0","1","5.5","5.5","30.0%"
"33","Gerald Everett (LAC)","2","2","34","17.0","18","0","0","0","0","0","0","1","5.4","5.4","24.0%"
"34","Mark Andrews (BAL)","3","8","22","7.3","13","0","0","0","0","0","0","1","5.2","5.2","100.0%"
"35","Evan Engram (JAC)","3","5","22","7.3","9","0","0","0","0","0","0","1","5.2","5.2","20.0%"
"36","Chris Herndon IV (FA)","3","5","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"37","Jordan Akins (NYG)","2","3","28","14.0","20","1","0","0","0","0","0","1","4.8","4.8","0.0%"
"38","Demetrius Harris (FA)","3","3","15","5.0","8","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"39","Darrell Daniels (FA)","2","2","24","12.0","15","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"40","Jordan Reed (FA)","2","6","23","11.5","12","0","0","0","0","0","0","1","4.3","4.3","19.0%"
"41","Jared Cook (FA)","2","3","21","10.5","13","0","0","0","0","0","0","1","4.1","4.1","1.0%"
"42","Adam Trautman (NO)","2","2","17","8.5","10","0","0","0","0","0","0","1","3.7","3.7","1.0%"
"43","MyCole Pruitt (ATL)","2","2","16","8.0","10","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"44","Richard Rodgers (PHI)","2","2","15","7.5","12","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"45","Tyler Eifert (FA)","2","3","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"46","Darren Waller (LV)","2","4","9","4.5","8","0","0","0","0","0","0","1","2.9","2.9","99.0%"
"47","Will Dissly (SEA)","2","2","5","2.5","6","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"48","Kaden Smith (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"49","Dan Arnold (JAC)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","1.0%"
"50","Ian Thomas (CAR)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"51","Dallas Goedert (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","97.0%"
"52","Durham Smythe (MIA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"53","Luke Stocker (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"54","Jake Butt (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"55","Cethan Carter (MIA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"56","Drew Sample (CIN)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"57","Lawrence Cager (NYJ)","2","4","35","17.5","19","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Noah Togiai (PHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Nick Keizer (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Jaeden Graham (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","J.J. Arcega-Whiteside (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"69","Jordan Thomas (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Marcus Baugh (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Ryan Izzo (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Tanner Hudson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Irv Smith Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","51.0%"
"74","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","77.0%"
"75","Antonio Gandy-Golden (FA)","0","2","0","0","0","0","0","1","22","0","0","1","0.0","0.0","0.0%"
"76","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Stephen Carlson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Taysom Hill (NO)","1","1","1","1.0","1","0","0","2","6","0","1","1","0.0","0.0","9.0%"
"81","Virgil Green (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
