"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Darren Waller (LV)","13","17","200","15.4","38","4","2","0","0","0","0","1","45.0","45.0","99.0%"
"2","Travis Kelce (KC)","8","12","136","17.0","28","3","1","0","0","0","0","1","27.6","27.6","100.0%"
"3","Logan Thomas (WAS)","9","9","98","10.9","30","2","1","0","0","0","0","1","24.8","24.8","10.0%"
"4","Mike Gesicki (MIA)","9","11","88","9.8","20","1","1","0","0","0","0","1","23.8","23.8","73.0%"
"5","Dan Arnold (JAC)","2","3","61","30.5","59","4","2","0","0","0","0","1","20.1","20.1","1.0%"
"6","T.J. Hockenson (DET)","7","9","84","12.0","24","1","0","0","0","0","0","1","15.4","15.4","97.0%"
"7","Cole Kmet (CHI)","5","7","37","7.4","13","0","1","0","0","0","0","1","14.7","14.7","77.0%"
"8","Robert Tonyan (GB)","4","5","39","9.8","25","1","1","0","0","0","0","1","13.9","13.9","27.0%"
"9","Eric Ebron (FA)","7","11","68","9.7","22","1","0","0","0","0","0","1","13.8","13.8","0.0%"
"10","Dawson Knox (BUF)","4","4","27","6.8","12","0","1","0","0","0","0","1","12.7","12.7","95.0%"
"11","Tyler Higbee (LAR)","4","6","24","6.0","16","0","1","0","0","0","0","1","12.4","12.4","53.0%"
"12","Jordan Reed (FA)","3","4","32","10.7","17","0","1","0","0","0","0","1","12.2","12.2","19.0%"
"13","Drew Sample (CIN)","7","7","49","7.0","15","0","0","0","0","0","0","1","11.9","11.9","0.0%"
"14","Jared Cook (FA)","3","5","28","9.3","11","0","1","0","0","0","0","1","11.8","11.8","1.0%"
"15","Dallas Goedert (PHI)","5","7","66","13.2","41","3","0","0","0","0","0","1","11.6","11.6","97.0%"
"16","Tyler Eifert (FA)","6","6","45","7.5","13","0","0","0","0","0","0","1","10.5","10.5","0.0%"
"17","Gerald Everett (LAC)","6","7","44","7.3","22","1","0","0","0","0","0","1","10.4","10.4","24.0%"
"18","Anthony Firkser (ATL)","5","7","51","10.2","14","0","0","0","0","0","0","1","10.1","10.1","0.0%"
"19","Noah Fant (SEA)","4","7","57","14.3","37","2","0","0","0","0","0","1","9.7","9.7","28.0%"
"20","MyCole Pruitt (ATL)","1","2","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","0.0%"
"21","Dalton Schultz (DAL)","4","4","44","11.0","19","0","0","0","0","0","0","1","8.4","8.4","99.0%"
"22","James O'Shaughnessy (CHI)","4","6","41","10.3","24","1","0","0","0","0","0","1","8.1","8.1","0.0%"
"23","Jesse James (FA)","1","3","9","9.0","9","0","1","0","0","0","0","1","7.9","7.9","0.0%"
"24","Evan Engram (JAC)","4","8","32","8.0","11","0","0","0","0","0","0","1","7.2","7.2","20.0%"
"25","Will Dissly (SEA)","4","5","28","7.0","10","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"26","Charlie Woerner (SF)","2","2","33","16.5","18","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"27","Mo Alie-Cox (IND)","3","5","23","7.7","17","0","0","0","0","0","0","1","5.3","5.3","6.0%"
"28","Ryan Griffin (CHI)","2","2","31","15.5","18","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"29","Zach Ertz (ARI)","2","4","31","15.5","20","1","0","0","0","0","0","1","5.1","5.1","94.0%"
"30","Jacob Hollister (LV)","3","4","20","6.7","10","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"31","Ross Dwelley (SF)","2","2","29","14.5","17","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"32","Marcedes Lewis (GB)","1","1","36","36.0","36","2","0","0","0","0","0","1","4.6","4.6","0.0%"
"33","Austin Hooper (TEN)","2","2","24","12.0","16","0","0","0","0","0","0","1","4.4","4.4","30.0%"
"34","Donald Parham Jr. (LAC)","2","4","21","10.5","12","0","0","0","0","0","0","1","4.1","4.1","1.0%"
