"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Travis Kelce (KC)","8","10","136","17.0","32","4","1","0","0","0","0","1","27.6","27.6","100.0%"
"2","Mike Gesicki (MIA)","5","6","65","13.0","29","1","2","0","0","0","0","1","23.5","23.5","73.0%"
"3","T.J. Hockenson (DET)","6","11","43","7.2","16","0","1","0","0","0","0","1","16.3","16.3","97.0%"
"4","Irv Smith Jr. (MIN)","4","4","63","15.8","25","1","1","0","0","0","0","1","16.3","16.3","51.0%"
"5","Robert Tonyan (GB)","5","5","36","7.2","11","0","1","0","0","0","0","1","14.6","14.6","27.0%"
"6","Darren Waller (LV)","7","10","75","10.7","29","1","0","0","0","0","0","1","14.5","14.5","99.0%"
"7","Mark Andrews (BAL)","5","6","78","15.6","39","2","0","0","0","0","0","1","12.8","12.8","100.0%"
"8","Jared Cook (FA)","3","4","37","12.3","20","1","1","0","0","0","0","1","12.7","12.7","1.0%"
"9","Geoff Swaim (TEN)","3","3","34","11.3","16","0","1","0","0","0","0","1","12.4","12.4","0.0%"
"10","Jimmy Graham (FA)","4","4","23","5.8","12","0","1","0","0","0","0","1","12.3","12.3","0.0%"
"11","Nick Vannett (NO)","4","4","20","5.0","8","0","1","0","0","0","0","1","12.0","12.0","0.0%"
"12","Foster Moreau (LV)","1","2","47","47.0","47","3","1","0","0","0","0","1","11.7","11.7","1.0%"
"13","Dan Arnold (JAC)","2","4","27","13.5","20","1","1","0","0","0","0","1","10.7","10.7","1.0%"
"14","Will Dissly (SEA)","2","2","23","11.5","13","0","1","0","0","0","0","1","10.3","10.3","0.0%"
"15","Logan Thomas (WAS)","6","7","43","7.2","12","0","0","0","0","0","0","1","10.3","10.3","10.0%"
"16","Hunter Henry (NE)","6","8","41","6.8","15","0","0","0","0","0","0","1","10.1","10.1","70.0%"
"17","Troy Fumagalli (SF)","4","5","53","13.3","29","1","0","0","0","0","0","1","9.3","9.3","0.0%"
"18","Tyler Conklin (NYJ)","5","5","40","8.0","15","0","0","0","0","0","0","1","9.0","9.0","2.0%"
"19","Dallas Goedert (PHI)","4","6","43","10.8","19","0","0","0","0","0","0","1","8.3","8.3","97.0%"
"20","Cole Kmet (CHI)","4","7","41","10.3","16","0","0","0","0","0","0","1","8.1","8.1","77.0%"
"21","David Njoku (CLE)","3","4","45","15.0","20","1","0","0","0","0","0","1","7.5","7.5","62.0%"
"22","Jack Doyle (FA)","3","3","44","14.7","28","1","0","0","0","0","0","1","7.4","7.4","2.0%"
"23","Rob Gronkowski (FA)","1","2","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","8.0%"
"24","Eric Ebron (FA)","2","5","30","15.0","17","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"25","Dalton Schultz (DAL)","3","3","34","11.3","15","0","0","0","0","0","0","1","6.4","6.4","99.0%"
"26","Dawson Knox (BUF)","4","7","34","8.5","16","0","0","0","0","0","1","1","5.4","5.4","95.0%"
"27","Tyler Higbee (LAR)","2","2","34","17.0","25","1","0","0","0","0","0","1","5.4","5.4","53.0%"
"28","Drew Sample (CIN)","3","4","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"29","Ian Thomas (CAR)","3","4","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"30","Jordan Akins (NYG)","3","6","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"31","Harrison Bryant (CLE)","3","6","18","6.0","9","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"32","Adam Shaheen (MIA)","2","3","26","13.0","16","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"33","Jonnu Smith (NE)","2","2","20","10.0","11","0","0","1","3","0","0","1","4.3","4.3","2.0%"
"34","Tyler Eifert (FA)","2","2","22","11.0","18","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"35","Ross Dwelley (SF)","2","2","20","10.0","14","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"36","Durham Smythe (MIA)","2","3","19","9.5","10","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"37","Evan Engram (JAC)","2","4","18","9.0","14","0","0","0","0","0","0","1","3.8","3.8","20.0%"
"38","Maxx Williams (ARI)","2","2","17","8.5","9","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"39","Colby Parkinson (SEA)","2","2","16","8.0","10","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"40","James O'Shaughnessy (CHI)","2","2","14","7.0","10","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"41","Jordan Reed (FA)","2","5","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","19.0%"
"42","Jacob Hollister (LV)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"43","Zach Ertz (ARI)","2","3","8","4.0","6","0","0","0","0","0","0","1","2.8","2.8","94.0%"
"44","Darren Fells (FA)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"45","Adam Trautman (NO)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","1.0%"
"46","Blake Bell (KC)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"47","Juwan Johnson (NO)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"48","Cameron Brate (TB)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","7.0%"
"49","Gerald Everett (LAC)","1","3","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","24.0%"
"50","Chris Herndon IV (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"51","Mo Alie-Cox (IND)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","6.0%"
"52","Jaeden Graham (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"53","Hayden Hurst (CIN)","1","3","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","12.0%"
"54","Kaden Smith (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"55","Marcedes Lewis (GB)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"56","Anthony Firkser (ATL)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"57","Eric Saubert (DEN)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"58","Josh Hill (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"59","Charlie Woerner (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
