"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Darren Waller (LV)","12","16","105","8.8","18","0","1","0","0","0","0","1","28.5","28.5","99.0%"
"2","Tyler Higbee (LAR)","5","5","54","10.8","28","1","3","0","0","0","0","1","28.4","28.4","53.0%"
"3","Mike Gesicki (MIA)","8","11","130","16.3","27","2","1","0","0","0","0","1","27.0","27.0","73.0%"
"4","Jonnu Smith (NE)","4","5","84","21.0","63","4","2","0","0","0","0","1","24.4","24.4","2.0%"
"5","Jordan Reed (FA)","7","8","50","7.1","18","0","2","0","0","0","0","1","24.0","24.0","19.0%"
"6","Travis Kelce (KC)","9","14","90","10.0","20","1","1","0","0","0","0","1","24.0","24.0","100.0%"
"7","Dalton Schultz (DAL)","9","10","88","9.8","18","0","1","0","0","0","1","1","21.8","21.8","99.0%"
"8","Hayden Hurst (CIN)","5","8","72","14.4","42","4","1","0","0","0","0","1","18.2","18.2","12.0%"
"9","Noah Fant (SEA)","4","5","57","14.3","22","2","1","0","0","0","0","1","17.7","17.7","28.0%"
"10","Mo Alie-Cox (IND)","5","6","111","22.2","33","4","0","0","0","0","0","1","16.1","16.1","6.0%"
"11","Hunter Henry (NE)","6","8","83","13.8","22","1","0","0","0","0","0","1","14.3","14.3","70.0%"
"12","C.J. Uzomah (NYJ)","4","6","42","10.5","23","1","1","0","0","0","0","1","14.2","14.2","3.0%"
"13","Tyler Eifert (FA)","3","6","36","12.0","19","0","1","0","0","0","0","1","12.6","12.6","0.0%"
"14","Jordan Akins (NYG)","7","7","55","7.9","12","0","0","0","0","0","0","1","12.5","12.5","0.0%"
"15","Evan Engram (JAC)","6","8","65","10.8","22","1","0","0","0","0","0","1","12.5","12.5","20.0%"
"16","Drew Sample (CIN)","7","9","45","6.4","10","0","0","0","0","0","0","1","11.5","11.5","0.0%"
"17","Robert Tonyan (GB)","2","3","25","12.5","14","0","1","0","0","0","0","1","10.5","10.5","27.0%"
"18","Darren Fells (FA)","2","4","23","11.5","13","0","1","0","0","0","0","1","10.3","10.3","0.0%"
"19","T.J. Hockenson (DET)","4","4","62","15.5","29","1","0","0","0","0","0","1","10.2","10.2","97.0%"
"20","Jared Cook (FA)","2","5","13","6.5","7","0","1","0","0","0","0","1","9.3","9.3","1.0%"
"21","Zach Ertz (ARI)","5","7","42","8.4","12","0","0","0","0","0","0","1","9.2","9.2","94.0%"
"22","Anthony Firkser (ATL)","4","4","45","11.3","16","0","0","0","0","0","0","1","8.5","8.5","0.0%"
"23","James O'Shaughnessy (CHI)","4","4","40","10.0","13","0","0","0","0","0","0","1","8.0","8.0","0.0%"
"24","Eric Ebron (FA)","3","5","43","14.3","21","1","0","0","0","0","0","1","7.3","7.3","0.0%"
"25","Dallas Goedert (PHI)","4","8","30","7.5","11","0","0","0","0","0","0","1","7.0","7.0","97.0%"
"26","Logan Thomas (WAS)","4","9","26","6.5","10","0","0","0","0","0","0","1","6.6","6.6","10.0%"
"27","Blake Bell (KC)","2","3","34","17.0","24","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"28","Dan Arnold (JAC)","2","4","26","13.0","20","1","0","0","0","0","0","1","4.6","4.6","1.0%"
"29","Austin Hooper (TEN)","2","4","22","11.0","11","0","0","0","0","0","0","1","4.2","4.2","30.0%"
"30","Foster Moreau (LV)","1","1","31","31.0","31","2","0","0","0","0","0","1","4.1","4.1","1.0%"
