"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"38","Donald Parham Jr. (LAC)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"39","Austin Hooper (TEN)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","30.0%"
"40","Drew Sample (CIN)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"41","Cole Kmet (CHI)","1","3","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","77.0%"
"42","Ian Thomas (CAR)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"43","Jacob Hollister (LV)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"44","Anthony Firkser (ATL)","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"45","Jordan Akins (NYG)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"46","Nick Boyle (BAL)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"47","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"48","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"49","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Daniel Helm (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"54","Brandon Dillon (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Tanner Hudson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Chris Myarick (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Harrison Bryant (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"59","Isaac Nauta (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Caleb Wilson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Jace Sternberger (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Stephen Carlson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Taysom Hill (NO)","0","0","0","0","0","0","0","8","45","0","1","1","0.0","0.0","9.0%"
"65","Lee Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Demetrius Harris (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Derek Carrier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Levine Toilolo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Jared Cook (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"70","Jason Witten (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Jimmy Graham (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Marcedes Lewis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Temarrick Hemingway (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Nick Vannett (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Stephen Anderson (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","62.0%"
"82","Jeremy Sprinkle (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Johnny Mundt (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Antony Auclair (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Mason Schreck (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Cethan Carter (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Darrell Daniels (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Josh Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","James O'Shaughnessy (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Geoff Swaim (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Maxx Williams (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Chris Manhertz (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
