"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Darren Waller (LV)","9","12","150","16.7","35","4","1","0","0","0","0","1","30.0","30.0","99.0%"
"2","Logan Thomas (WAS)","13","16","101","7.8","20","1","0","0","0","0","0","1","23.1","23.1","10.0%"
"3","Travis Kelce (KC)","8","12","68","8.5","13","0","1","0","0","0","0","1","22.8","22.8","100.0%"
"4","Noah Fant (SEA)","8","11","68","8.5","16","0","1","0","0","0","0","1","20.8","20.8","28.0%"
"5","Mark Andrews (BAL)","5","5","66","13.2","27","1","1","0","0","0","0","1","17.6","17.6","100.0%"
"6","Hunter Henry (NE)","5","7","65","13.0","19","0","1","0","0","0","0","1","17.5","17.5","70.0%"
"7","Tyler Higbee (LAR)","4","5","67","16.8","44","3","1","0","0","0","0","1","16.7","16.7","53.0%"
"8","Austin Hooper (TEN)","5","6","41","8.2","17","0","1","0","0","0","0","1","15.1","15.1","30.0%"
"9","Tyler Conklin (NYJ)","3","4","57","19.0","30","3","1","0","0","0","0","1","14.7","14.7","2.0%"
"10","Hayden Hurst (CIN)","4","5","21","5.3","12","0","1","0","0","0","0","1","12.1","12.1","12.0%"
"11","Dawson Knox (BUF)","2","4","36","18.0","27","1","1","0","0","0","0","1","11.6","11.6","95.0%"
"12","Robert Tonyan (GB)","3","3","18","6.0","10","0","1","0","0","0","0","1","10.8","10.8","27.0%"
"13","Jonnu Smith (NE)","5","5","52","10.4","19","0","0","0","0","0","0","1","10.2","10.2","2.0%"
"14","Jordan Akins (NYG)","5","6","50","10.0","20","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"15","Jordan Reed (FA)","2","5","18","9.0","13","0","1","0","0","0","0","1","9.8","9.8","19.0%"
"16","Jacob Hollister (LV)","2","2","17","8.5","10","0","1","0","0","0","0","1","9.7","9.7","0.0%"
"17","Cameron Brate (TB)","4","4","54","13.5","18","0","0","0","0","0","0","1","9.4","9.4","7.0%"
"18","Dalton Schultz (DAL)","2","2","14","7.0","12","0","1","0","0","0","0","1","9.4","9.4","99.0%"
"19","Durham Smythe (MIA)","5","5","40","8.0","15","0","0","0","0","0","0","1","9.0","9.0","0.0%"
"20","Zach Ertz (ARI)","2","7","69","34.5","42","4","0","0","0","0","0","1","8.9","8.9","94.0%"
"21","Evan Engram (JAC)","4","7","46","11.5","24","1","0","0","0","0","0","1","8.6","8.6","20.0%"
"22","Dan Arnold (JAC)","3","5","54","18.0","23","2","0","0","0","0","0","1","8.4","8.4","1.0%"
"23","Tyler Eifert (FA)","3","4","51","17.0","28","1","0","0","0","0","0","1","8.1","8.1","0.0%"
"24","Dallas Goedert (PHI)","4","8","39","9.8","16","0","0","0","0","0","0","1","7.9","7.9","97.0%"
"25","Chris Herndon IV (FA)","3","4","48","16.0","22","1","0","0","0","0","0","1","7.8","7.8","0.0%"
"26","Irv Smith Jr. (MIN)","3","4","37","12.3","21","1","0","0","0","0","0","1","6.7","6.7","51.0%"
"27","Rob Gronkowski (FA)","3","7","29","9.7","17","0","0","0","0","0","0","1","5.9","5.9","8.0%"
"28","Ian Thomas (CAR)","3","4","29","9.7","15","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"29","Hunter Bryant (FA)","1","2","44","44.0","44","3","0","0","0","0","0","1","5.4","5.4","0.0%"
"30","Maxx Williams (ARI)","1","1","42","42.0","42","3","0","0","0","0","0","1","5.2","5.2","0.0%"
"31","Kahale Warring (FA)","2","2","32","16.0","23","1","0","0","0","0","0","1","5.2","5.2","0.0%"
"32","Jared Cook (FA)","2","5","29","14.5","21","1","0","0","0","0","0","1","4.9","4.9","1.0%"
"33","Ross Dwelley (SF)","2","2","28","14.0","19","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"34","Gerald Everett (LAC)","2","5","28","14.0","15","0","0","0","0","0","0","1","4.8","4.8","24.0%"
"35","Jimmy Graham (FA)","2","3","25","12.5","16","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"36","Luke Stocker (FA)","2","3","21","10.5","25","1","0","0","0","0","0","1","4.1","4.1","0.0%"
"37","Harrison Bryant (CLE)","2","2","19","9.5","10","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"38","Jack Doyle (FA)","2","2","14","7.0","7","0","0","0","0","0","0","1","3.4","3.4","2.0%"
"39","Mo Alie-Cox (IND)","2","2","14","7.0","10","0","0","0","0","0","0","1","3.4","3.4","6.0%"
"40","Foster Moreau (LV)","1","1","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","1.0%"
"41","David Njoku (CLE)","1","1","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","62.0%"
"42","Cole Kmet (CHI)","2","2","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","77.0%"
"43","Anthony Firkser (ATL)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"44","Adam Shaheen (MIA)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"45","Levine Toilolo (FA)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"46","Blake Bell (KC)","1","1","10","10.0","10","0","0","1","2","0","0","1","2.2","2.2","0.0%"
"47","Pharaoh Brown (HOU)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"48","Jesse James (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"49","MyCole Pruitt (ATL)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"50","Trey Burton (FA)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"51","T.J. Hockenson (DET)","2","4","18","9.0","11","0","0","1","0","0","1","1","1.8","1.8","97.0%"
"52","James O'Shaughnessy (CHI)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"53","Deon Yelder (ARI)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"54","Drew Sample (CIN)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"55","Darrell Daniels (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"56","Dalton Keene (FA)","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"57","Kaden Smith (FA)","1","1","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"58","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Nick Keizer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Jaeden Graham (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Daniel Helm (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Troy Fumagalli (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Marcus Baugh (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Tanner Hudson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Juwan Johnson (NO)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Chris Myarick (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"74","Devin Asiasi (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Stephen Carlson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Donald Parham Jr. (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"78","Dominique Dafney (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Taysom Hill (NO)","0","2","0","0","0","0","0","2","3","1","0","1","0.0","0.0","9.0%"
"80","Lee Smith (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Ryan Griffin (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Demetrius Harris (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Eric Ebron (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Vance McDonald (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Derek Carrier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Jason Witten (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Marcedes Lewis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","J.P. Holtz (NO)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
