"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jared Cook (FA)","9","12","180","20.0","45","7","0","0","0","0","0","1","27.0","27.0","1.0%"
"2","Rob Gronkowski (FA)","7","8","123","17.6","30","5","1","0","0","0","1","1","23.3","23.3","8.0%"
"3","Will Dissly (SEA)","3","5","105","35.0","66","5","1","0","0","0","0","1","19.5","19.5","0.0%"
"4","Eric Ebron (FA)","4","5","51","12.8","26","1","1","0","0","0","0","1","15.1","15.1","0.0%"
"5","Jordan Reed (FA)","4","5","48","12.0","22","1","1","0","0","0","0","1","14.8","14.8","19.0%"
"6","George Kittle (SF)","5","9","90","18.0","36","2","0","0","0","0","0","1","14.0","14.0","100.0%"
"7","Jack Doyle (FA)","7","10","60","8.6","13","0","0","0","0","0","1","1","11.0","11.0","2.0%"
"8","Zach Ertz (ARI)","5","10","48","9.6","18","0","0","0","0","0","0","1","9.8","9.8","94.0%"
"9","Delanie Walker (FA)","4","7","52","13.0","16","0","0","0","0","0","0","1","9.2","9.2","0.0%"
"10","Jesse James (FA)","3","5","60","20.0","37","2","0","0","0","0","0","1","9.0","9.0","0.0%"
"11","Benjamin Watson (FA)","4","4","44","11.0","21","1","0","0","0","0","0","1","8.4","8.4","2.0%"
"12","Kyle Rudolph (TB)","1","2","11","11.0","11","0","1","0","0","0","0","1","8.1","8.1","2.0%"
"13","O.J. Howard (BUF)","2","2","54","27.0","35","2","0","0","0","0","0","1","7.4","7.4","1.0%"
"14","Tyler Eifert (FA)","3","3","44","14.7","29","1","0","0","0","0","0","1","7.4","7.4","0.0%"
"15","Nick Boyle (BAL)","3","6","40","13.3","25","1","0","0","0","0","0","1","7.0","7.0","0.0%"
"16","Maxx Williams (ARI)","3","3","32","10.7","24","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"17","Mark Andrews (BAL)","3","4","31","10.3","12","0","0","0","0","0","0","1","6.1","6.1","100.0%"
"18","Neal Sterling (FA)","3","3","27","9.0","12","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"19","Luke Stocker (FA)","2","2","37","18.5","31","2","0","0","0","0","0","1","5.7","5.7","0.0%"
"20","Antonio Gates (FA)","2","3","16","8.0","9","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"21","Austin Seferian-Jenkins (FA)","3","5","25","8.3","13","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"22","Austin Hooper (TEN)","3","4","24","8.0","15","0","0","0","0","0","0","1","5.4","5.4","30.0%"
"23","Greg Olsen (FA)","2","2","33","16.5","19","0","0","0","0","0","0","1","5.3","5.3","7.0%"
"24","Jake Butt (FA)","2","4","29","14.5","22","1","0","0","0","0","0","1","4.9","4.9","0.0%"
"25","Ricky Seals-Jones (NYG)","3","6","19","6.3","7","0","0","0","0","0","0","1","4.9","4.9","1.0%"
"26","Geoff Swaim (TEN)","3","4","18","6.0","11","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"27","David Njoku (CLE)","3","7","13","4.3","8","0","0","0","0","0","0","1","4.3","4.3","62.0%"
"28","Virgil Green (FA)","2","2","21","10.5","15","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"29","Derek Carrier (FA)","2","3","20","10.0","12","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"30","Evan Engram (JAC)","2","5","18","9.0","13","0","0","0","0","0","0","1","3.8","3.8","20.0%"
"31","Jason Croom (FA)","2","3","18","9.0","10","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"32","Jordan Thomas (FA)","1","2","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","0.0%"
"33","Logan Thomas (WAS)","1","2","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","10.0%"
"34","Jordan Akins (NYG)","2","2","11","5.5","8","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"35","Dion Sims (FA)","2","3","9","4.5","9","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"36","Jimmy Graham (FA)","2","4","8","4.0","7","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"37","Rhett Ellison (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"38","Trey Burton (FA)","1","5","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"39","Josh Hill (FA)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"40","Jeff Heuerman (FA)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"41","Ian Thomas (CAR)","2","2","4","2.0","7","0","0","0","0","0","0","1","2.4","2.4","0.0%"
