"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Eric Ebron (FA)","9","15","105","11.7","28","1","2","0","0","0","0","1","31.5","31.5","0.0%"
"2","Zach Ertz (ARI)","10","11","110","11.0","23","2","1","0","0","0","0","1","27.0","27.0","94.0%"
"3","Austin Hooper (TEN)","9","12","77","8.6","23","1","0","0","0","0","0","1","16.7","16.7","30.0%"
"4","Travis Kelce (KC)","5","8","100","20.0","40","5","0","0","0","0","0","1","15.0","15.0","100.0%"
"5","Jimmy Graham (FA)","6","10","76","12.7","24","1","0","0","0","0","0","1","13.6","13.6","0.0%"
"6","Rob Gronkowski (FA)","6","7","75","12.5","19","0","0","0","0","0","0","1","13.5","13.5","8.0%"
"7","Niles Paul (FA)","7","9","65","9.3","19","0","0","0","0","0","0","1","13.5","13.5","0.0%"
"8","Erik Swoope (FA)","3","3","44","14.7","26","1","1","0","0","0","0","1","13.4","13.4","0.0%"
"9","George Kittle (SF)","5","7","83","16.6","45","3","0","0","0","0","0","1","13.3","13.3","100.0%"
"10","David Njoku (CLE)","6","10","69","11.5","24","1","0","0","0","0","0","1","12.9","12.9","62.0%"
"11","Ryan Griffin (CHI)","6","9","65","10.8","13","0","0","0","0","0","0","1","12.5","12.5","0.0%"
"12","Josh Hill (FA)","2","2","24","12.0","23","1","1","0","0","0","0","1","10.4","10.4","0.0%"
"13","Kyle Rudolph (TB)","5","5","41","8.2","17","0","0","0","0","0","0","1","9.1","9.1","2.0%"
"14","Lance Kendricks (FA)","2","2","8","4.0","7","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"15","Geoff Swaim (TEN)","3","3","55","18.3","43","3","0","0","0","0","0","1","8.5","8.5","0.0%"
"16","Virgil Green (FA)","1","1","13","13.0","13","0","1","0","0","0","0","1","8.3","8.3","0.0%"
"17","Nick Vannett (NO)","3","4","43","14.3","32","2","0","0","0","0","0","1","7.3","7.3","0.0%"
"18","Benjamin Watson (FA)","4","4","30","7.5","9","0","0","0","0","0","0","1","7.0","7.0","2.0%"
