"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Zach Ertz (ARI)","7","8","91","13.0","24","1","1","0","0","0","0","1","22.1","22.1","94.0%"
"2","Eric Ebron (FA)","5","7","45","9.0","14","0","2","0","0","0","0","1","21.5","21.5","0.0%"
"3","David Njoku (CLE)","5","5","63","12.6","24","2","1","0","0","0","0","1","17.3","17.3","62.0%"
"4","Vernon Davis (FA)","2","4","73","36.5","53","5","1","0","0","0","0","1","15.3","15.3","1.0%"
"5","Rob Gronkowski (FA)","3","7","56","18.7","34","2","1","0","0","0","0","1","14.6","14.6","8.0%"
"6","Dan Arnold (JAC)","4","6","45","11.3","25","1","1","0","0","0","0","1","14.5","14.5","1.0%"
"7","Jonnu Smith (NE)","2","2","63","31.5","61","4","1","0","0","0","0","1","14.3","14.3","2.0%"
"8","Jordan Reed (FA)","6","8","75","12.5","20","1","0","0","0","0","0","1","13.5","13.5","19.0%"
"9","Kyle Rudolph (TB)","7","7","63","9.0","17","0","0","0","0","0","0","1","13.3","13.3","2.0%"
"10","Chris Herndon IV (FA)","7","8","57","8.1","21","1","0","0","0","0","0","1","12.7","12.7","0.0%"
"11","Matt LaCosse (FA)","3","4","34","11.3","17","0","1","0","0","0","0","1","12.4","12.4","0.0%"
"12","George Kittle (SF)","6","13","48","8.0","12","0","0","1","10","0","0","1","11.8","11.8","100.0%"
"13","Rhett Ellison (FA)","4","6","77","19.3","29","2","0","0","0","0","0","1","11.7","11.7","0.0%"
"14","Cameron Brate (TB)","3","4","26","8.7","11","0","1","0","0","0","0","1","11.6","11.6","7.0%"
"15","Jack Doyle (FA)","4","4","16","4.0","7","0","1","0","0","0","0","1","11.6","11.6","2.0%"
"16","Jared Cook (FA)","2","5","32","16.0","16","0","1","0","0","0","0","1","11.2","11.2","1.0%"
"17","C.J. Uzomah (NYJ)","6","12","39","6.5","13","0","0","0","0","0","0","1","9.9","9.9","3.0%"
"18","Anthony Firkser (ATL)","4","4","52","13.0","20","1","0","0","0","0","0","1","9.2","9.2","0.0%"
"19","Mark Andrews (BAL)","1","1","74","74.0","74","4","0","0","0","0","0","1","8.4","8.4","100.0%"
"20","Austin Hooper (TEN)","5","5","31","6.2","12","0","0","0","0","0","0","1","8.1","8.1","30.0%"
"21","Darren Fells (FA)","1","1","6","6.0","6","0","1","0","0","0","0","1","7.6","7.6","0.0%"
"22","Jesse James (FA)","4","4","35","8.8","13","0","0","0","0","0","0","1","7.5","7.5","0.0%"
"23","Ryan Griffin (CHI)","3","4","38","12.7","22","1","0","0","0","0","0","1","6.8","6.8","0.0%"
"24","Jeff Heuerman (FA)","2","3","44","22.0","29","1","0","0","0","0","0","1","6.4","6.4","0.0%"
"25","Dallas Goedert (PHI)","3","4","33","11.0","16","0","0","0","0","0","0","1","6.3","6.3","97.0%"
"26","Lee Smith (FA)","2","2","39","19.5","30","2","0","0","0","0","0","1","5.9","5.9","0.0%"
"27","Vance McDonald (FA)","3","5","27","9.0","9","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"28","Hayden Hurst (CIN)","3","4","25","8.3","11","0","0","0","0","0","0","1","5.5","5.5","12.0%"
"29","Jimmy Graham (FA)","2","4","34","17.0","25","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"30","Trey Burton (FA)","4","7","28","7.0","13","0","0","0","0","0","1","1","4.8","4.8","0.0%"
"31","Durham Smythe (MIA)","2","2","27","13.5","21","1","0","0","0","0","0","1","4.7","4.7","0.0%"
"32","Michael Roberts (FA)","3","6","16","5.3","6","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"33","Blake Jarwin (FA)","2","2","25","12.5","13","0","0","0","0","0","0","1","4.5","4.5","4.0%"
"34","Jordan Leggett (FA)","2","4","24","12.0","16","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"35","Nick Vannett (NO)","2","2","22","11.0","13","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"36","Nick Boyle (BAL)","2","2","19","9.5","10","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"37","Jason Croom (FA)","2","3","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"38","Sean Culkin (FA)","1","1","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"39","Lance Kendricks (FA)","2","2","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"40","Ed Dickson (FA)","2","2","13","6.5","9","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"41","Greg Olsen (FA)","2","4","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","7.0%"
"42","Benjamin Watson (FA)","1","2","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","2.0%"
"43","Antonio Gates (FA)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"44","Luke Stocker (FA)","1","1","14","14.0","14","0","0","1","0","0","0","1","2.4","2.4","0.0%"
"45","MyCole Pruitt (ATL)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"46","Antony Auclair (HOU)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"47","Jordan Akins (NYG)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"48","Jordan Thomas (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"49","Blake Bell (KC)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"50","Ricky Seals-Jones (NYG)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"51","Luke Willson (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"52","Marcedes Lewis (GB)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"53","Xavier Grimble (FA)","1","1","23","23.0","23","1","0","0","0","0","1","1","1.3","1.3","0.0%"
"54","Jermaine Gresham (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"55","Logan Paulsen (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"56","Dalton Schultz (DAL)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","0.9","0.9","99.0%"
"57","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"58","Jordan Franks (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
