"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Vance McDonald (FA)","4","4","112","28.0","75","4","1","0","0","0","0","1","21.2","21.2","0.0%"
"2","Dallas Goedert (PHI)","7","7","73","10.4","19","0","1","0","0","0","0","1","20.3","20.3","97.0%"
"3","Travis Kelce (KC)","8","10","114","14.3","25","2","0","0","0","0","0","1","19.4","19.4","100.0%"
"4","Kyle Rudolph (TB)","5","6","48","9.6","17","0","1","0","0","0","0","1","15.8","15.8","2.0%"
"5","George Kittle (SF)","5","7","79","15.8","23","1","0","0","0","0","0","1","14.9","14.9","100.0%"
"6","Tyler Eifert (FA)","6","8","74","12.3","20","1","0","0","0","0","0","1","13.4","13.4","0.0%"
"7","O.J. Howard (BUF)","6","8","72","12.0","21","1","0","0","0","0","0","1","13.2","13.2","1.0%"
"8","Rhett Ellison (FA)","3","3","39","13.0","17","0","1","0","0","0","0","1","12.9","12.9","0.0%"
"9","Cameron Brate (TB)","3","4","34","11.3","21","1","1","0","0","0","0","1","12.4","12.4","7.0%"
"10","Zach Ertz (ARI)","5","10","73","14.6","28","1","0","0","0","0","0","1","12.3","12.3","94.0%"
"11","Benjamin Watson (FA)","5","6","71","14.2","27","1","0","0","0","0","0","1","12.1","12.1","2.0%"
"12","Ricky Seals-Jones (NYG)","1","3","35","35.0","35","2","1","0","0","0","0","1","10.5","10.5","1.0%"
"13","Jordan Reed (FA)","4","7","65","16.3","34","2","0","0","0","0","0","1","10.5","10.5","19.0%"
"14","C.J. Uzomah (NYJ)","2","2","19","9.5","18","0","1","0","0","0","0","1","9.9","9.9","3.0%"
"15","Geoff Swaim (TEN)","5","7","47","9.4","20","1","0","0","0","0","0","1","9.7","9.7","0.0%"
"16","Jason Croom (FA)","1","1","26","26.0","26","1","1","0","0","0","0","1","9.6","9.6","0.0%"
"17","Jimmy Graham (FA)","5","7","45","9.0","18","0","0","0","0","0","0","1","9.5","9.5","0.0%"
"18","Trey Burton (FA)","4","5","55","13.8","25","1","0","0","0","0","0","1","9.5","9.5","0.0%"
"19","Rob Gronkowski (FA)","4","5","51","12.8","19","0","0","0","0","0","0","1","9.1","9.1","8.0%"
"20","Vernon Davis (FA)","2","2","70","35.0","50","5","0","0","0","0","0","1","9.0","9.0","1.0%"
"21","Demetrius Harris (FA)","1","3","13","13.0","13","0","1","0","0","0","0","1","8.3","8.3","0.0%"
"22","Eric Ebron (FA)","5","11","33","6.6","9","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"23","Jared Cook (FA)","5","6","31","6.2","13","0","0","0","0","0","0","1","8.1","8.1","1.0%"
"24","Mark Andrews (BAL)","2","3","59","29.5","30","3","0","0","0","0","0","1","7.9","7.9","100.0%"
"25","Antonio Gates (FA)","3","5","45","15.0","27","1","0","0","0","0","0","1","7.5","7.5","0.0%"
"26","Austin Hooper (TEN)","3","4","23","7.7","12","0","0","0","0","0","0","1","7.3","7.3","30.0%"
"27","Jordan Thomas (FA)","2","2","53","26.5","39","2","0","0","0","0","0","1","7.3","7.3","0.0%"
"28","Nick Vannett (NO)","4","5","27","6.8","12","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"29","Ryan Griffin (CHI)","2","4","44","22.0","32","2","0","0","0","0","0","1","6.4","6.4","0.0%"
"30","Mike Gesicki (MIA)","3","3","31","10.3","19","0","0","0","0","0","0","1","6.1","6.1","73.0%"
"31","David Njoku (CLE)","2","2","36","18.0","19","0","0","0","0","0","0","1","5.6","5.6","62.0%"
"32","Tyler Higbee (LAR)","2","2","35","17.5","20","1","0","0","0","0","0","1","5.5","5.5","53.0%"
"33","Ian Thomas (CAR)","3","5","20","6.7","18","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"34","Austin Seferian-Jenkins (FA)","3","5","18","6.0","7","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"35","Charles Clay (FA)","2","3","18","9.0","13","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"36","Luke Willson (FA)","2","3","10","5.0","12","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"37","Evan Engram (JAC)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","20.0%"
"38","Jake Butt (FA)","2","4","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"39","Jordan Akins (NYG)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"40","Josh Hill (FA)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"41","Jeff Heuerman (FA)","2","4","7","3.5","4","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"42","Tyler Kroft (SF)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"43","A.J. Derby (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"44","Eric Tomlinson (DEN)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"45","Luke Stocker (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"46","Logan Paulsen (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"47","Joshua Perkins (FA)","1","4","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"48","Chris Herndon IV (FA)","2","2","-1","-0.5","7","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"49","Jonnu Smith (NE)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","2.0%"
"50","Jermaine Gresham (FA)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"51","Erik Swoope (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"52","Garrett Celek (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"53","Jesse James (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"54","Tyler Conklin (NYJ)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","2.0%"
"55","Virgil Green (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"56","Maxx Williams (ARI)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"57","Will Dissly (SEA)","1","3","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"58","Gerald Everett (LAC)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","24.0%"
"59","Nick Boyle (BAL)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"60","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Taysom Hill (NO)","0","0","0","0","0","0","0","3","39","0","0","1","0.0","0.0","9.0%"
"62","Dwayne Allen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
